TOKEN	NE
The	0
first	0
image	0
is	0
of	0
an	0
archival	0
note	0
with	0
basic	0
metadata	0
,	0
the	0
location	0
in	0
the	0
Yale	0
Edition	0
of	0
Horace	0
Walpole	0
's	0
correspondence	0
,	0
and	0
the	0
provenance	0
of	0
the	0
document	0
.	0
This	0
letter	0
appears	0
in	0
Lewis	0
(	0
1937-83	0
:	0
XXXI	0
,	0
256-258	0
)	0
.	0
Berkeley	0
Square	0
Dec	0
.	0
22	0
.	0
1787	0
.	0
F	0
.	0
H	0
.	0
A	0
I	0
have	0
had	0
a	0
long	0
combat	0
with	0
myself	0
,	0
Madam	0
,	0
before	0
I	0
coud	0
decide	0
whether	0
I	0
shoud	0
take	0
the	0
liberty	0
of	0
writing	0
to	0
you	0
or	0
not	0
on	0
a	0
most	0
flattering	0
Portrait	0
which	0
you	0
found	0
in	0
the	0
Spectator	0
,	0
&	0
sent	0
to	0
our	0
poor	0
Friend	0
Mrs	B-pers
Vesey	I-pers
,	0
thinking	0
with	0
a	0
most	0
partial	0
eye	0
,	0
that	0
It	0
resembled	0
me	0
--	0
how	0
you	0
will	0
be	0
surprized	0
,	0
Madam	0
,	0
when	0
I	0
do	0
write	0
,	0
&	0
you	0
find	0
nothing	0
but	0
reproaches	0
,	0
instead	0
of	0
gratitude	0
!	0
Gratefull	0
I	0
am	0
indeed	0
for	0
the	0
partiality	0
that	0
could	0
blind	0
such	0
penetration	0
&	0
judgement	0
as	0
yours	0
--	0
but	0
shoud	0
not	0
I	0
be	0
the	0
vainest	0
of	0
Mankind	0
,	0
if	0
I	0
did	0
not	0
protest	0
against	0
your	0
Friendship	0
adapting	0
to	0
me	0
a	0
finished	0
picture	0
of	0
a	0
most	0
amiable	0
character	0
drawn	0
by	0
the	0
exquisite	0
Pencil	0
of	0
Mr	B-pers
Addison	I-pers
?	0
Oh	0
!	0
Madam	0
,	0
I	0
am	0
covered	0
with	0
confusion	0
--	0
&	0
so	0
,	0
forgive	0
me	0
for	0
saying	0
,	0
woud	0
you	0
be	0
,	0
shoud	0
They	0
who	0
know	0
me	0
better	0
,	0
be	0
apprized	0
of	0
your	0
Compliment	0
.	0
In	0
rigorous	0
Justice	0
I	0
ought	0
to	0
lay	0
open	0
all	0
my	0
faults	0
&	0
defects	0
to	0
you	0
--	0
but	0
tho	0
I	0
disclaim	0
all	0
pretensions	0
to	0
the	0
Portrait	0
,	0
am	0
I	0
obliged	0
to	0
destroy	0
your	0
good	0
Opinion	0
,	0
which	0
does	0
me	0
so	0
much	0
honour	0
?	0
must	0
I	0
punish	0
myself	0
because	0
you	0
are	0
too	0
benevolent	0
?	0
May	0
not	0
the	0
few	0
remaining	0
Days	0
that	0
are	0
left	0
to	0
me	0
taste	0
the	0
sweetneſs	0
of	0
thinking	0
that	0
one	0
excellent	0
Woman	0
has	0
favorable	0
thoughts	0
of	0
me	0
?	0
Age	0
&	0
repeated	0
Illneſs	0
do	0
not	0
strow	0
many	0
flowers	0
on	0
the	0
end	0
of	0
our	0
Path	0
;	0
&	0
is	0
not	0
the	0
reflection	0
that	0
We	0
must	0
leave	0
those	0
we	0
love	0
,	0
sufficient	0
trial	0
of	0
our	0
Philosophy	0
?	0
are	0
we	0
enjoined	0
to	0
labour	0
that	0
they	0
shoud	0
not	0
regret	0
us	0
?	0
yes	0
,	0
Madam	0
,	0
I	0
coud	0
contradict	0
your	0
Panegyric	0
paragraph	0
by	0
Paragraph	0
;	0
but	0
tho	0
I	0
again	0
&	0
again	0
disavow	0
it	0
,	0
Self	0
Love	0
,	0
I	0
confeſs	0
,	0
does	0
make	0
me	0
wish	0
that	0
some	0
faint	0
traces	0
of	0
it	0
may	0
remain	0
in	0
the	0
kind	0
breast	0
that	0
conceived	0
it	0
;	0
&	0
that	0
even	0
when	0
you	0
discover	0
the	0
misapplication	0
,	0
you	0
may	0
say	0
,	0
“	0
well	0
,	0
at	0
least	0
I	0
am	0
sure	0
he	0
wished	0
to	0
have	0
deserved	0
that	0
I	0
shoud	0
think	0
so	0
favorably	0
of	0
him	0
:	0
I	0
know	0
he	0
thought	0
my	0
Esteem	0
infinitely	0
valuable	0
,	0
for	0
except	0
on	0
him	0
,	0
when	0
did	0
I	0
bestow	0
it	0
unworthily	0
?	0
Was	0
not	0
my	0
Choice	0
of	0
Mr	B-pers
Dickenson	I-pers
a	0
proof	0
of	0
my	0
Discernment	0
in	0
merit	0
?	0
”	0
I	0
am	0
flattered	0
,	0
Madam	0
,	0
with	0
the	0
hope	0
of	0
seeing	0
you	0
in	0
Spring	0
:	0
then	0
perhaps	0
I	0
may	0
be	0
more	0
frank	0
on	0
the	0
catalogue	0
of	0
my	0
faults	0
and	0
Deficiencies	0
--	0
somebody	0
has	0
said	0
,	0
that	0
rather	0
than	0
not	0
talk	0
of	0
ourselves	0
,	0
we	0
are	0
content	0
even	0
to	0
abuse	0
ourselves	0
--	0
but	0
nobody	0
has	0
said	0
that	0
we	0
like	0
to	0
give	0
the	0
Satire	0
under	0
our	0
hands	0
.	0
Still	0
I	0
have	0
so	0
many	0
obligations	0
to	0
you	0
,	0
Madam	0
,	0
for	0
repeated	0
expreſsions	0
of	0
favour	0
towards	0
me	0
in	0
your	0
letters	0
to	0
Miſs	B-pers
Clarke	I-pers
,	0
that	0
as	0
I	0
doubt	0
I	0
shall	0
not	0
have	0
all	0
the	0
time	0
I	0
wish	0
to	0
pay	0
those	0
many	0
Debts	0
,	0
you	0
will	0
probably	0
escape	0
an	0
ugly	0
confeſsion	0
,	0
and	0
at	0
least	0
you	0
shall	0
not	0
find	0
Ingratitude	0
in	0
the	0
list	0
of	0
my	0
Sins	0
.	0
Miſs	B-pers
A	I-pers
Clarke	I-pers
to	0
be	0
sure	0
has	0
prepared	0
you	0
,	0
Madam	0
,	0
for	0
the	0
deplorable	0
Situation	0
in	0
which	0
you	0
will	0
find	0
our	0
poor	0
dear	0
Friend	0
--	0
it	0
is	0
so	0
dreadfull	0
,	0
that	0
I	0
daily	0
wish	0
to	0
see	0
it	0
worse	0
,	0
for	0
indeed	0
She	0
is	0
scarce	0
sensible	0
of	0
any	0
thing	0
but	0
her	0
own	0
misery	0
--	0
oh	0
!	0
yes	0
!	0
momentary	0
gleams	0
of	0
her	0
most	0
constitutional	0
Virtue	0
,	0
Benevolence	0
,	0
still	0
break	0
out	0
--	0
the	0
sight	0
of	0
those	0
She	0
loves	0
still	0
enliven	0
her	0
for	0
a	0
moment	0
--	0
but	0
she	0
can	0
not	0
converse	0
with	0
them	0
for	0
two	0
minutes	0
coherently	0
,	0
nor	0
expreſs	0
the	0
glimmerings	0
of	0
Ideas	0
she	0
retains	0
.	0
The	0
suffering	0
&	0
Patience	0
of	0
Mrs	B-pers
Hancock	I-pers
are	0
not	0
to	0
be	0
described	0
--	0
were	0
it	0
not	0
for	0
her	0
comfort	0
,	0
I	0
coud	0
almost	0
wish	0
that	0
very	0
Few	0
were	0
admitted	0
to	0
see	0
her	0
Friend	0
!	0
Some	0
indeed	0
show	0
they	0
are	0
worthy	0
of	0
performing	0
so	0
respectable	0
a	0
Duty	0
!	0
I	0
fear	0
,	0
madam	0
,	0
I	0
have	0
trespaſsed	0
too	0
long	0
--	0
I	0
meant	0
to	0
complain	0
of	0
yr	0
prejudice	0
--	0
--	0
but	0
I	0
doubt	0
I	0
have	0
not	0
been	0
angry	0
enough	0
--	0
so	0
hard	0
it	0
is	0
for	0
you	0
to	0
disoblige	0
--	0
&	0
of	0
all	0
men	0
living	0
who	0
is	0
leſs	0
disposed	0
to	0
censure	0
you	0
than	0
yr	0
most	0
obedient	0
humble	0
Sert	0
HorWalpole	B-pers
Berkley	0
Square	0
Dec.	0
22	0
d	0
.	0
1787	0
.	0
Honble	0
:	0
Hor	0
:	0
Walpole	0
Decbr	0
22	0
d	0
.	0
1787	0
