TOKEN,NE
This,0
letter,0
has,0
been,0
copied,0
almost,0
in,0
its,0
entirety,0
into,0
a,0
diary,0
entry,0
intended,0
for,0
Hamilton,0
's,0
future,0
husband,0
",",0
John,0
Dickenson,0
(,0
HAM/2/15/3,0
p.4,0
),0
.,0
Bulstrode,0
Dem,0
23,0
.,0
1784,0
40,0
Happy,0
as,0
I,0
am,0
with,0
the,0
kind,0
rememberances,0
I,0
have,0
received,0
from,0
my,0
Dear,0
Miſs,B-pers
Hamilton,I-pers
--,0
made,0
doubly,0
precious,0
to,0
me,0
by,0
being,0
united,0
with,0
those,0
of,0
our,0
Dear,0
and,0
inestimable,0
Friend,0
--,0
MD,B-pers
must,0
speak,0
a,0
word,0
or,0
two,0
for,0
Her,0
Self,0
--,0
most,0
sensibly,0
have,0
I,0
miſsed,0
my,0
amiable,0
morning,0
Companion,0
.,0
my,0
works,0
have,0
gone,0
on,0
slow,0
and,0
Sad,0
--,0
till,0
the,0
inlivening,0
Hour,0
of,0
a,0
Summons,0
to,0
the,0
Drawing,0
room,0
--,0
and,0
there,0
I,0
meet,0
with,0
a,0
check,0
from,0
the,0
sympathising,0
Lamentations,0
at,0
the,0
board,0
of,0
Croſs,0
stitch,0
--,0
and,0
the,0
Table,0
of,0
dilligence,0
:,0
where,0
is,0
Miſs,B-pers
Hamilton,I-pers
and,0
Her,0
Manuscripts,0
?,0
says,0
our,0
Dear,0
Dutcheſs,0
--,0
:,0
I,0
have,0
now,0
no,0
hopes,0
of,0
Exaltation,0
says,0
.,0
Mr,B-pers
Lightfoot,I-pers
!,0
but,0
I,0
will,0
shift,0
the,0
subject,0
of,0
regret,0
to,0
that,0
of,0
hope,0
and,0
Console,0
my,0
self,0
with,0
looking,0
forward,0
to,0
wednesday,0
the,0
29,0
or,0
rather,0
the,0
30,0
--,0
as,0
I,0
look,0
upon,0
you,0
to,0
be,0
incapable,0
of,0
failing,0
in,0
any,0
of,0
your,0
ingagements,0
",",0
I,0
shall,0
depend,0
upon,0
your,0
Eating,0
Beef,0
Stakes,0
according,0
to,0
promise,0
--,0
but,0
shoud,0
you,0
not,0
recolect,0
it,0
I,0
am,0
sure,0
my,0
Freind,0
which,0
I,0
trust,0
you,0
will,0
permit,0
me,0
to,0
call,0
Him,0
will,0
not,0
.,0
as,0
I,0
hope,0
there,0
is,0
no,0
Danger,0
of,0
His,0
having,0
left,0
London,B-place
before,0
that,0
time,0
--,0
I,0
am,0
willing,0
to,0
say,0
more,0
.,0
but,0
not,0
able,0
.,0
and,0
will,0
not,0
embarreſs,0
you,0
with,0
uneſsary,0
Compliments,0
and,0
wishes,0
to,0
those,0
Friends,0
--,0
who,0
may,0
be,0
so,0
good,0
to,0
remember,0
me,0
knowing,0
you,0
Lose,0
no,0
oppertunity,0
of,0
doing,0
Justice,0
to,0
your,0
Ever,0
obligd,0
and,0
affectionate,0
MDelany,B-pers
P.S,0
!,0
alas,0
I,0
am,0
reduced,0
to,0
put,0
on,0
my,0
Cloak,0
my,0
self,0
--,0
but,0
I,0
bear,0
in,0
mind,0
that,0
kind,0
attention,0
and,0
many,0
others,0
at,0
XXX,0
I,0
am,0
quite,0
sorry,0
for,0
Mr,B-pers
Walpole,I-pers
if,0
you,0
send,0
to,0
inquire,0
after,0
Him,0
--,0
be,0
so,0
generous,0
as,0
to,0
make,0
a,0
Particular,0
inquiry,0
for,0
me,0
41,0
My,0
Dear,0
Freind,0
how,0
can,0
you,0
ask,0
if,0
your,0
Journals,0
are,0
worth,0
paying,0
for,0
to,0
me,0
they,0
are,0
of,0
infinite,0
Value,0
continue,0
my,0
Dear,0
I,0
beseech,0
you,0
there,0
has,0
been,0
such,0
a,0
Bustle,0
about,0
the,0
Tables,0
Mr,B-pers
Lightfoot,I-pers
thought,0
Miſs,B-pers
Hamilton,I-pers
was,0
return,0
'd,0
to,0
exalt,0
him,0
which,0
he,0
is,0
very,0
sorry,0
to,0
find,0
is,0
not,0
the,0
case,0
his,0
best,0
respects,0
good,0
wishes,0
aſsure,0
Mr,B-pers
D,I-pers
.,I-pers
of,0
my,0
b,0
est,0
Compts,0
that,0
Health,0
&,0
Happineſs,0
m,0
ay,0
attend,0
you,0
&,0
the,0
Hi,0
m,0
you,0
love,0
our,0
dear,0
Freind,0
very,0
well,0
MCPortland,B-pers
Written,0
by,0
the,0
Dear,0
Ducheſs,B-pers
Dowr,I-pers
of,I-pers
Portland,I-pers
Mrs.,B-pers
Delany,I-pers
Dſs,B-pers
.,I-pers
Dr.,I-pers
Portland,I-pers
Decbr-,0
84,0
To,0
Miſs,B-pers
Hamilton,I-pers
Clarges,0
Street,0
Monday,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
