TOKEN,NE
8,0
th,0
.,0
Octbr,0
.,0
1781,0
Thank,0
you,0
my,0
Love,0
for,0
the,0
Sattin,0
--,0
I,0
shall,0
not,0
want,0
any,0
thing,0
else,0
--,0
I,0
can,0
only,0
write,0
a,0
line,0
or,0
two,0
--,0
my,0
Spirits,0
are,0
so,0
agitated,0
that,0
I,0
can,0
not,0
attend,0
to,0
any,0
thing,0
just,0
at,0
present,0
--,0
Yo,0
.,0
will,0
feel,0
for,0
me,0
when,0
I,0
tell,0
You,0
Dr,0
.,0
Mr.,B-pers
Glover,I-pers
s,0
being,0
very,0
ill,0
is,0
the,0
occasion,0
of,0
it,0
--,0
I,0
was,0
at,0
Sunning,B-place
Hill,I-place
Yesterday,0
--,0
his,0
complaint,0
is,0
ye,0
Gout,0
in,0
his,0
Stomach,0
wch,0
.,0
at,0
all,0
times,0
is,0
a,0
most,0
alarming,0
disorder,0
but,0
at,0
his,0
Years,0
(,0
for,0
he,0
just,0
turn,0
'd,0
seventy,0
),0
then,0
every,0
reason,0
to,0
fear,0
the,0
worst,0
--,0
I,0
am,0
calld,0
to,0
Dinner,0
Adieu,0
I,0
send,0
a,0
letter,0
from,0
Ldy,B-pers
.,I-pers
MMary,I-pers
HHume,I-pers
return,0
it,0
--,0
Ad,0
ieu,0
The,0
remainder,0
of,0
this,0
note,0
has,0
been,0
cut,0
and,0
is,0
missing,0
.,0
October,0
8,0
th,0
1781,0
The,0
back,0
of,0
this,0
note,0
is,0
partially,0
visible,0
at,0
the,0
bottom,0
right,0
of,0
p.2,0
of,0
HAM/1/15/2/20,0
.,0
