TOKEN,NE
This,0
letter,0
is,0
catalogued,0
out,0
of,0
sequence,0
.,0
It,0
belongs,0
chronologically,0
after,0
HAM/1/14/110,0
.,0
103,0
.,0
Windsor,0
Castle,0
Sund,0
ay,0
Dcr,0
23,0
d,0
1810,0
My,0
Dea,0
rest,0
Mrs,B-pers
Dickenson,I-pers
I,0
red,0
your,0
valuable,0
Manuscript,0
yester,0
day,0
Eg,0
",",0
&,0
you,0
may,0
depend,0
on,0
my,0
following,0
all,0
your,0
injunctions,0
",",0
I,0
have,0
not,0
had,0
Time,0
yet,0
to,0
look,0
into,0
above,0
two,0
or,0
three,0
Pages,0
",",0
but,0
those,0
delighted,0
me,0
",",0
as,0
they,0
will,0
one,0
you,0
call,0
my,0
Pet,0
",",0
who,0
is,0
worthy,0
of,0
them,0
--,0
My,0
delayed,0
my,0
thanks,0
for,0
the,0
Portrait,0
was,0
owing,0
to,0
my,0
Dear,0
Princeſs,B-pers
Mary,I-pers
having,0
been,0
seriosly,0
ill,0
",",0
&,0
I,0
wished,0
to,0
have,0
it,0
in,0
my,0
power,0
to,0
write,0
word,0
She,0
had,0
seen,0
it,0
&,0
was,0
very,0
much,0
pleased,0
with,0
it,0
",",0
thank,0
God,0
She,0
is,0
much,0
better,0
",",0
but,0
the,0
constant,0
anxiety,0
She,0
naturally,0
lives,0
in,0
",",0
retards,0
Her,0
Recovery,0
&,0
this,0
added,0
to,0
all,0
Her,0
unremitted,0
attendance,0
upon,0
Her,0
poor,0
Dear,0
Sister,0
which,0
had,0
affected,0
Her,0
Health,0
",",0
yet,0
prevents,0
Her,0
even,0
reading,0
and,0
writing,0
too,0
much,0
",",0
or,0
any,0
of,0
Her,0
ocupations,0
",",0
which,0
She,0
had,0
returned,0
to,0
when,0
this,0
illneſs,0
began,0
--,0
From,0
what,0
I,0
remember,0
of,0
Mrs,B-pers
Delany,I-pers
I,0
am,0
certain,0
the,0
Picture,0
is,0
like,0
",",0
&,0
the,0
good,0
bree,0
ding,0
&,0
c,0
was,0
perfect,0
",",0
&,0
great,0
remains,0
of,0
Beauty,0
The,B-pers
Queen,I-pers
has,0
a,0
Picture,0
drawn,0
not,0
long,0
before,0
Her,0
Death,0
which,0
is,0
charming,0
--,0
I,0
can,0
not,0
inclose,0
it,0
your,0
Portrait,0
as,0
I,0
have,0
not,0
a,0
Frank,0
",",0
I,0
will,0
take,0
great,0
care,0
of,0
it,0
&,0
you,0
shall,0
recive,0
it,0
by,0
some,0
safe,0
conveyance,0
--,0
I,0
hope,0
Miſs,B-pers
Dickenson,I-pers
is,0
quite,0
well,0
",",0
&,0
that,0
Mr,B-pers
Dickenson,I-pers
is,0
now,0
with,0
you,0
",",0
and,0
in,0
the,0
true,0
Old,0
fashioned,0
Stile,0
&,0
Old,0
fashioned,0
Friendship,0
most,0
sincerly,0
do,0
I,0
wish,0
you,0
all,0
the,0
Compliments,0
of,0
this,0
Bleſsed,0
Season,0
",",0
that,0
you,0
may,0
see,0
many,0
Happy,0
ones,0
--,0
My,0
Friend,0
Miſs,B-pers
Gomm,I-pers
&,0
Sophia,B-pers
will,0
be,0
in,0
Town,0
the,0
latter,0
end,0
of,0
next,0
Week,0
",",0
&,0
I,0
hope,0
you,0
will,0
meet,0
often,0
--,0
I,0
saw,0
your,0
Cousin,0
Lord,B-pers
Cathcart,I-pers
for,0
a,0
short,0
Time,0
about,0
three,0
Weeks,0
ago,0
",",0
The,0
only,0
words,0
we,0
could,0
speak,0
was,0
in,0
going,0
to,0
Chapel,0
and,0
I,0
believe,0
he,0
left,0
Windsor,B-place
very,0
soon,0
after,0
--,0
Adieu,0
my,0
Dearest,0
Mrs,B-pers
Dickenson,I-pers
Ever,0
Your,0
Affly,0
MCGoldsworthy,B-pers
I,0
do,0
not,0
believe,0
you,0
find,0
my,0
Hand,0
writing,0
improved,0
Mrs,B-pers
Dickenson,I-pers
Welbeck,0
Street,0
London,B-place
