TOKEN,NE
This,0
letter,0
was,0
originally,0
catalogued,0
together,0
with,0
HAM/1/12/52,0
(,0
1,0
),0
as,0
HAM/1/12/52,0
.,0
Copy,0
of,0
my,0
letter,0
to,0
Ly,B-pers
Charlotte,I-pers
Finch,I-pers
My,0
Dearest,0
Madam,0
I,0
have,0
in,0
my,0
poſseſsion,0
a,0
Pavilion,0
made,0
by,0
the,0
Nuns,0
at,0
Lisbon,B-place
which,0
Miſs,B-pers
Cathcart,I-pers
brought,0
over,0
to,0
present,0
to,0
Her,B-pers
Royal,I-pers
Highneſs,I-pers
Princeſs,I-pers
Elizabeth,I-pers
.,0
If,0
you,0
think,0
it,0
proper,0
I,0
will,0
have,0
it,0
conveyed,0
to,0
the,0
Queens,0
House,0
&,0
placed,0
in,0
Mlle,B-pers
.,I-pers
Moula,I-pers
's,0
room,0
",",0
as,0
it,0
is,0
too,0
large,0
to,0
trouble,0
you,0
with,0
;,0
I,0
did,0
mention,0
it,0
to,0
her,B-pers
Majesty,I-pers
in,0
the,0
Summer,0
&,0
the,B-pers
Queen,I-pers
did,0
not,0
object,0
to,0
Her,0
Royal,0
Highneſs,0
receiving,0
it,0
as,0
a,0
present,0
from,0
Miſs,0
I,0
have,0
the,0
honor,0
of,0
being,0
My,0
Dearest,0
Lady,B-pers
Charlotte,I-pers
Your,0
sincere,0
&,0
affte,0
Friend,0
Mary,B-pers
Hamilton,I-pers
Clarges,0
Street,0
March,0
1783,0
