TOKEN,NE
Welwyn,B-place
",",0
31,0
st,0
:,0
August,0
1781,0
.,0
When,0
I,0
last,0
troubled,0
Miſs,B-pers
Hamilton,I-pers
with,0
a,0
letter,0
",",0
I,0
mentioned,0
an,0
Application,0
I,0
had,0
made,0
to,0
the,B-pers
King,I-pers
to,0
be,0
appointed,0
D,0
.,0
Adjutant,0
General,0
in,0
Scotland,B-place
.,0
I,0
have,0
this,0
morning,0
been,0
informed,0
that,0
my,0
request,0
has,0
not,0
been,0
granted,0
.,0
I,0
have,0
not,0
the,0
presumption,0
to,0
suppose,0
that,0
She,0
will,0
feel,0
herself,0
in,0
the,0
least,0
degree,0
interested,0
in,0
anything,0
that,0
concerns,0
me,0
--,0
if,0
She,0
had,0
felt,0
a,0
wish,0
for,0
my,0
succeſs,0
",",0
She,0
would,0
probably,0
",",0
before,0
this,0
",",0
have,0
pardoned,0
an,0
unintentional,0
Neglect,0
.,0
I,0
can,0
only,0
add,0
",",0
that,0
I,0
ever,0
had,0
the,0
greatest,0
esteem,0
&,0
regard,0
for,0
Miſs,B-pers
Hamilton,I-pers
&,0
that,0
I,0
experience,0
the,0
deepest,0
concern,0
at,0
her,0
having,0
ceased,0
to,0
treat,0
me,0
as,0
her,0
Friend,0
&,0
Brother,0
N——,B-pers
