TOKEN,NE
The,0
first,0
two,0
images,0
display,0
front,0
and,0
back,0
of,0
a,0
small,0
strip,0
of,0
paper,0
attached,0
to,0
the,0
first,0
page,0
of,0
the,0
letter,0
",",0
bearing,0
a,0
postscript,0
whose,0
text,0
has,0
been,0
moved,0
to,0
the,0
end,0
of,0
the,0
transcription,0
.,0
The,0
letter,0
itself,0
is,0
displayed,0
without,0
the,0
attached,0
strip,0
from,0
p.3,0
onwards,0
.,0
The,0
reverse,0
of,0
the,0
strip,0
of,0
paper,0
on,0
p.1,0
is,0
blank,0
.,0
This,0
is,0
p.1,0
of,0
the,0
letter,0
.,0
49,0
Monday,0
Morng,0
.,0
8,0
oclock,0
11,0
th,0
.,0
Octbr,0
.,0
1779,0
My,0
dearest,0
",",0
dearest,0
",",0
dearest,0
",",0
Sister,0
Friend,0
",",0
my,0
Miranda,B-pers
",",0
I,0
flatter,0
myself,0
I,0
shall,0
be,0
able,0
to,0
clear,0
myſelf,0
now,0
of,0
yt,0
.,0
imputation,0
which,0
you,0
accused,0
me,0
of,0
y——y,0
when,0
you,0
asked,0
me,0
in,0
yr,0
.,0
last,0
dear,0
Billet,0
",",0
why,0
I,0
wld,0
..,0
force,0
Mr,B-pers
..,I-pers
R——,I-pers
to,0
tell,0
me,0
what,0
was,0
said,0
in,0
my,0
favor,0
;,0
to,0
be,0
sure,0
what,0
paſsed,0
before,0
yr,0
.,0
eyes,0
bore,0
very,0
much,0
yt,0
..,0
appearance,0
but,0
I,0
do,0
aſsure,0
you,0
by,0
what,0
really,0
was,0
ye,0
.,0
case,0
",",0
I,0
think,0
I,0
shall,0
be,0
able,0
to,0
clear,0
myself,0
totally,0
in,0
yr,0
.,0
opinion,0
.,0
Before,0
I,0
can,0
come,0
to,0
explain,0
this,0
I,0
must,0
resume,0
a,0
little,0
higher,0
.,0
Do,0
not,0
you,0
remember,0
my,0
dearest,0
friend,0
",",0
in,0
yr,0
.,0
last,0
but,0
one,0
",",0
you,0
ſaid,0
to,0
me,0
you,0
was,0
sorry,0
for,0
my,0
sake,0
yt,0
..,0
I,0
was,0
going,0
to,0
make,0
a,0
short,0
ſtay,0
at,0
W——or,B-place
for,0
yt,0
.,0
I,0
got,0
into,0
low,0
Company,0
there,0
",",0
whether,0
you,0
mean,0
t,0
by,0
yt,0
..,0
",",0
yt,0
..,0
I,0
made,0
myself,0
too,0
free,0
among,0
ye,0
.,0
Servants,0
",",0
or,0
yt,0
.,0
I,0
got,0
into,0
bad,0
company,0
by,0
hunting,0
;,0
I,0
know,0
not,0
but,0
supposing,0
",",0
you,0
meant,0
either,0
of,0
these,0
",",0
or,0
both,0
",",0
I,0
hope,0
I,0
shall,0
be,0
able,0
to,0
answer,0
ym,0
..,0
all,0
in,0
a,0
manner,0
most,0
to,0
yr,0
.,0
satisfaction,0
.,0
As,0
to,0
ye,0
.,0
first,0
of,0
yese,0
",",0
ever,0
dearest,0
Miranda,B-pers
I,0
can,0
not,0
but,0
confeſs,0
I,0
have,0
lowered,0
myſelf,0
much,0
by,0
familiarizing,0
myself,0
to,0
too,0
great,0
a,0
degree,0
with,0
ye,0
.,0
Servants,0
",",0
&,0
especially,0
with,0
yt,0
..,0
little,0
Devil,0
W——,B-pers
R——,I-pers
however,0
since,0
what,0
you,0
mentioned,0
to,0
me,0
I,0
have,0
kept,0
him,0
more,0
within,0
bounds,0
that,0
I,0
ever,0
did,0
before,0
in,0
ye,0
.,0
whole,0
course,0
of,0
my,0
life,0
",",0
but,0
for,0
ye,0
future,0
I,0
solemnly,0
promise,0
you,0
here,0
my,0
dearest,0
",",0
dearest,0
",",0
dearest,0
Sister,0
yt,0
.,0
I,0
will,0
in,0
this,0
",",0
follow,0
yr,0
.,0
Preecepts,0
",",0
as,0
I,0
hope,0
I,0
shall,0
every,0
other,0
you,0
give,0
me,0
to,0
ye,0
.,0
utmost,0
of,0
my,0
power,0
",",0
&,0
yt,0
.,0
I,0
will,0
never,0
again,0
lower,0
demean,0
myſelf,0
either,0
to,0
ym,0
..,0
or,0
to,0
any,0
other,0
low,0
Company,0
.,0
As,0
to,0
ye,0
affair,0
of,0
hunting,0
",",0
I,0
ride,0
always,0
among,0
a,0
set,0
of,0
Gentlemen,0
",",0
very,0
worthy,0
good,0
sort,0
of,0
people,0
",",0
one,0
of,0
whom,0
my,0
Father,0
I,0
believe,0
wishes,0
me,0
to,0
be,0
particularly,0
acquainted,0
with,0
",",0
his,0
name,0
is,0
Nevil,B-pers
he,0
is,0
Son,0
to,0
a,0
Mr,B-pers
..,I-pers
Nevil,I-pers
who,0
was,0
under,0
Secretary,0
of,0
State,0
in,0
ye,0
late,B-pers
King,I-pers
s,0
Reign,0
&,0
who,0
now,0
lives,0
at,0
Billingbear,0
",",0
Billingbear,0
House,0
was,0
situated,0
in,0
the,0
parish,0
of,0
Waltham,0
St,0
Lawrence,0
(,0
Berkshire,0
),0
and,0
was,0
owned,0
by,0
the,0
Neville,0
family,0
and,0
their,0
heirs,0
the,0
Lords,0
Braybrooke,0
until,0
c.1825,0
",",0
when,0
Richard,0
Griffin-Neville,0
",",0
3rd,0
Baron,0
Braybrooke,0
(,0
1783-1858,0
),0
moved,0
the,0
family,0
seat,0
to,0
Audley,0
End,0
in,0
Essex,0
after,0
the,0
death,0
of,0
his,0
father,0
.,0
The,0
Nevilles,0
were,0
given,0
the,0
land,0
in,0
1549,0
by,0
King,0
Edward,0
VI,0
and,0
started,0
the,0
building,0
of,0
the,0
mansion,0
in,0
1567,0
.,0
It,0
burned,0
down,0
in,0
1924,0
.,0
this,0
young,0
man,0
is,0
in,0
ye,0
.,0
Berks,B-place
:,I-place
Militia,0
",",0
In,0
fact,0
",",0
Richard,0
Aldworth,0
Neville,0
",",0
MP,0
",",0
appears,0
to,0
have,0
been,0
a,0
lieutenant,0
",",0
then,0
captain,0
",",0
in,0
the,0
Buckinghamshire,0
rather,0
than,0
Berkshire,0
militia,0
(,0
see,0
ODNB,0
),0
.,0
&,0
is,0
a,0
very,0
plain,0
",",0
honest,0
civil,0
",",0
wellbehaved,0
",",0
polite,0
young,0
Man,0
",",0
&,0
will,0
be,0
Heir,0
to,0
a,0
very,0
great,0
fortune,0
",",0
ye,0
a,0
great,0
part,0
of,0
which,0
he,0
will,0
in,0
all,0
probability,0
receive,0
from,0
Sr.,B-pers
John,I-pers
&,0
La-y,B-pers
Griffin,I-pers
Sir,0
John,0
Griffin,0
Griffin,0
",",0
formerly,0
John,0
Griffin,0
Whitwell,0
",",0
had,0
no,0
children,0
by,0
either,0
of,0
his,0
two,0
marriages,0
.,0
upon,0
ye,0
.,0
whole,0
he,0
is,0
a,0
very,0
good,0
sort,0
of,0
young,0
Man,0
&,0
indeed,0
I,0
am,0
very,0
glad,0
of,0
having,0
such,0
an,0
acquaintance,0
not,0
a,0
friend,0
Another,0
of,0
these,0
Gentlemen,0
is,0
a,0
Mr.,B-pers
Lisle,I-pers
(,0
I,0
do,0
not,0
know,0
how,0
exactly,0
he,0
spells,0
his,0
name,0
),0
a,0
very,0
civil,0
sort,0
of,0
a,0
man,0
also,0
",",0
he,0
is,0
Brother,0
in,0
law,0
to,0
Ld,B-pers
..,I-pers
Cholmondeley,I-pers
:,0
this,0
Gentleman,0
is,0
a,0
very,0
I,0
have,0
conversed,0
very,0
little,0
with,0
",",0
&,0
know,0
very,0
little,0
of,0
him,0
",",0
except,0
this,0
Character,0
which,0
every,0
body,0
yt,0
..,0
know,0
any,0
thing,0
of,0
him,0
give,0
him,0
.,0
Now,0
then,0
",",0
that,0
I,0
have,0
brought,0
you,0
acquainted,0
with,0
this,0
Gentleman,0
",",0
I,0
shall,0
be,0
able,0
to,0
proceed,0
with,0
my,0
defense,0
with,0
regard,0
to,0
my,0
forcing,0
W.,B-pers
R,I-pers
to,0
tell,0
me,0
what,0
was,0
said,0
to,0
my,0
praise,0
&,0
in,0
my,0
favor,0
.,0
W——,B-pers
R——,I-pers
is,0
much,0
acquainted,0
with,0
this,0
Gentleman,0
",",0
I,0
told,0
you,0
he,0
made,0
him,0
a,0
present,0
of,0
a,0
Horse,0
in,0
ye,0
.,0
most,0
genteel,0
way,0
imaginable,0
.,0
Well,0
then,0
ye,0
.,0
first,0
day,0
of,0
ye,0
.,0
Sport,0
this,0
Mr.,B-pers
Lisle,I-pers
",",0
followed,0
me,0
very,0
closely,0
thro'out,0
ye,0
.,0
whole,0
of,0
ye,0
day,0
",",0
without,0
my,0
knowing,0
either,0
his,0
name,0
or,0
his,0
Person,0
",",0
he,0
observed,0
I,0
supposed,0
how,0
eager,0
I,0
was,0
after,0
ye,0
.,0
Sport,0
",",0
&,0
how,0
shocked,0
my,0
Nature,0
was,0
at,0
ye,0
.,0
death,0
of,0
ye,0
poor,0
Animal,0
",",0
&,0
at,0
ye,0
.,0
different,0
emotions,0
which,0
appeared,0
in,0
my,0
Countenance,0
upon,0
yt,0
..,0
occasion,0
.,0
A,0
Day,0
or,0
two,0
after,0
he,0
sent,0
W——,B-pers
R——,I-pers
a,0
Letter,0
to,0
tell,0
him,0
I,0
believe,0
yt,0
..,0
he,0
had,0
sent,0
him,0
his,0
horse,0
.,0
You,0
must,0
know,0
yt,0
..,0
I,0
generally,0
go,0
&,0
lay,0
my,0
whip,0
&,0
Hat,0
before,0
I,0
go,0
out,0
a,0
riding,0
in,0
ye,0
.,0
Servants,0
Breakfast,0
Room,0
",",0
there,0
",",0
accordingly,0
as,0
I,0
Part,0
of,0
N,0
o,0
49,0
was,0
going,0
out,0
of,0
ye,0
.,0
Room,0
",",0
after,0
I,0
had,0
been,0
to,0
fetch,0
ym,0
..,0
away,0
--,0
W——,B-pers
R,I-pers
entreated,0
of,0
me,0
to,0
stop,0
ped,0
a,0
moment,0
",",0
for,0
he,0
said,0
he,0
had,0
something,0
to,0
shew,0
me,0
upon,0
which,0
he,0
pulled,0
out,0
a,0
Letter,0
",",0
(,0
by,0
his,0
manner,0
he,0
wanted,0
to,0
insinuate,0
he,0
had,0
received,0
it,0
from,0
you,0
),0
in,0
which,0
he,0
desired,0
me,0
to,0
read,0
a,0
Sentence,0
upon,0
which,0
he,0
laid,0
his,0
Finger,0
",",0
which,0
was,0
first,0
great,0
compliments,0
encomiums,0
on,0
my,0
Horsemanship,0
",",0
&,0
on,0
ye,0
.,0
spirit,0
I,0
had,0
shewn,0
thro'out,0
ye,0
.,0
Day,0
",",0
as,0
well,0
as,0
great,0
Compliments,0
on,0
ye,0
.,0
goodneſs,0
of,0
heart,0
I,0
had,0
shewn,0
;,0
after,0
I,0
had,0
read,0
this,0
sentence,0
he,0
snatched,0
ye,0
.,0
Letter,0
out,0
of,0
my,0
Hands,0
so,0
yt,0
.,0
I,0
could,0
not,0
see,0
any,0
other,0
part,0
of,0
it,0
",",0
not,0
even,0
ye,0
