TOKEN	NE
Ma	0
chere	0
Amie	0
As	0
Mrs.	B-pers
Garrick	I-pers
is	0
obliged	0
to	0
have	0
Company	0
at	0
breakfast	0
on	0
thursday	0
we	0
ca	0
n't	0
be	0
with	0
you	0
before	0
twelve	0
,	0
and	0
we	0
have	0
so	0
much	0
to	0
do	0
,	0
that	0
we	0
shall	0
not	0
be	0
able	0
to	0
stay	0
as	0
long	0
as	0
we	0
wish	0
.	0
I	0
have	0
been	0
so	0
distracted	0
with	0
the	0
head	0
ach	0
these	0
two	0
days	0
that	0
I	0
am	0
obliged	0
to	0
send	0
excuses	0
where	0
I	0
was	0
engaged	0
to	0
an	0
Aſsembly	0
Adieu	0
dear	0
Madam	0
ever	0
yours	0
H	B-pers
More	I-pers
Tuesday	0
6	0
th	0
.	0
May	0
1783	0
This	0
page	0
is	0
blank	0
.	0
To	0
Miſs	B-pers
Hamilton	I-pers
Clarges	0
St	0
.	0
