TOKEN,NE
The,0
first,0
image,0
is,0
of,0
an,0
archival,0
note,0
with,0
basic,0
metadata,0
",",0
the,0
location,0
in,0
the,0
Yale,0
Edition,0
of,0
Horace,0
Walpole,0
's,0
correspondence,0
",",0
and,0
the,0
provenance,0
of,0
the,0
document,0
.,0
This,0
letter,0
appears,0
in,0
Lewis,0
(,0
1937-83,0
:,0
XXXI,0
",",0
206-209,0
),0
.,0
Strawberry,0
hill,0
Oct,0
.,0
7,0
th,0
.,0
1783,0
.,0
Printed,0
I,0
have,0
just,0
received,0
",",0
Madam,0
",",0
the,0
very,0
obliging,0
favour,0
of,0
your,0
letter,0
&,0
the,0
two,0
melancholy,0
narratives,0
",",0
&,0
do,0
not,0
let,0
paſs,0
a,0
moment,0
without,0
thanking,0
you,0
.,0
Surely,0
",",0
Madam,0
",",0
you,0
had,0
no,0
cause,0
for,0
making,0
an,0
apology,0
.,0
I,0
ought,0
to,0
make,0
one,0
to,0
you,0
for,0
the,0
trouble,0
I,0
have,0
occasioned,0
to,0
you,0
",",0
if,0
your,0
excellent,0
&,0
compaſsionate,0
heart,0
coud,0
think,0
it,0
a,0
trouble,0
to,0
serve,0
the,0
unfortunate,0
",",0
or,0
to,0
oblige,0
Those,0
who,0
respect,0
you,0
Two,0
paſsages,0
in,0
your,0
letter,0
struck,0
me,0
",",0
Madam,0
",",0
&,0
I,0
fear,0
will,0
create,0
a,0
little,0
more,0
exertion,0
of,0
your,0
obliging,0
disposition,0
.,0
You,0
say,0
",",0
the,0
poor,0
Louisa,B-pers
is,0
confined,0
",",0
from,0
neceſsity,0
",",0
to,0
a,0
cell,0
Louisa,0
",",0
‘,0
the,0
maid,0
of,0
the,0
haystack,0
’,0
was,0
a,0
madwoman,0
found,0
living,0
in,0
haystacks,0
near,0
Bristol,0
in,0
1776,0
.,0
She,0
was,0
supported,0
in,0
part,0
by,0
funds,0
raised,0
amongst,0
Hannah,0
More,0
's,0
friends,0
.,0
See,0
The,0
Correspondence,0
of,0
Horace,0
Walpole,0
vol,0
31,0
",",0
p.207,0
n.1,0
.,0
A,0
pamphlet,0
about,0
her,0
is,0
mentioned,0
in,0
HAM/1/18/136,0
p.3,0
.,0
--,0
If,0
by,0
neceſsity,0
is,0
meant,0
the,0
want,0
of,0
money,0
",",0
I,0
will,0
most,0
gladly,0
contribute,0
towards,0
removing,0
that,0
neceſsity,0
;,0
but,0
as,0
she,0
found,0
so,0
much,0
humanity,0
",",0
I,0
rather,0
imagine,0
that,0
the,0
deplorable,0
state,0
of,0
her,0
mind,0
neceſsarily,0
occasions,0
her,0
confinement,0
to,0
a,0
Cell,0
destined,0
to,0
Lunatics,0
--,0
but,0
if,0
the,0
former,0
sense,0
is,0
implied,0
",",0
I,0
beg,0
to,0
know,0
it,0
",",0
&,0
how,0
I,0
may,0
most,0
speedily,0
relieve,0
her,0
.,0
The,0
other,0
paſsage,0
",",0
Madam,0
",",0
is,0
",",0
“,0
what,0
satisfaction,0
Sr,0
",",0
will,0
it,0
afford,0
you,0
if,0
through,0
your,0
means,0
she,0
is,0
at,0
length,0
restored,0
to,0
her,0
relations,0
&,0
friends,0
!,0
”,0
Satisfaction,0
it,0
woud,0
be,0
a,0
high,0
one,0
indeed,0
--,0
but,0
ah,0
!,0
Madam,0
",",0
by,0
what,0
means,0
can,0
that,0
felicity,0
fall,0
to,0
my,0
Lot,0
!,0
If,0
you,0
can,0
point,0
out,0
any,0
method,0
",",0
I,0
woud,0
joyfully,0
pursue,0
it,0
--,0
tho,0
I,0
doubt,0
your,0
Tenderneſs,0
woud,0
have,0
suggested,0
that,0
method,0
if,0
you,0
had,0
conceived,0
it,0
.,0
One,0
question,0
I,0
will,0
take,0
the,0
liberty,0
to,0
ask,0
you,0
",",0
as,0
by,0
contracting,0
the,0
sphere,0
of,0
Inquiry,0
",",0
one,0
might,0
be,0
led,0
nearer,0
to,0
a,0
discovery,0
.,0
Has,0
Louisa,B-pers
dropped,0
any,0
hint,0
whether,0
she,0
is,0
a,0
Catholic,0
",",0
a,0
Lutheran,0
",",0
or,0
a,0
Calvinist,0
?,0
Germany,B-place
is,0
so,0
wide,0
a,0
Field,0
",",0
that,0
without,0
some,0
clue,0
",",0
it,0
woud,0
be,0
a,0
wild,0
search,0
",",0
especially,0
for,0
me,0
who,0
have,0
not,0
a,0
correspondent,0
in,0
all,0
Germany,B-place
",",0
to,0
commence,0
the,0
pursuit,0
.,0
I,0
am,0
not,0
acquainted,0
with,0
the,0
Austrian,0
Minister,0
",",0
but,0
know,0
a,0
Person,0
not,0
yet,0
in,0
town,0
who,0
coud,0
apply,0
to,0
him,0
;,0
&,0
I,0
coud,0
as,0
indirectly,0
get,0
queries,0
proposed,0
to,0
other,0
foreign,0
Ministers,0
",",0
&,0
to,0
some,0
of,0
our,0
own,0
in,0
Germany,B-place
",",0
or,0
to,0
have,0
advertisements,0
conveyed,0
to,0
them,0
.,0
In,0
short,0
",",0
Madam,0
",",0
I,0
woud,0
do,0
any,0
thing,0
in,0
my,0
power,0
",",0
not,0
only,0
from,0
the,0
duty,0
of,0
humanity,0
",",0
&,0
to,0
please,0
you,0
&,0
Miſs,B-pers
More,I-pers
",",0
who,0
have,0
shown,0
such,0
engaging,0
benevolence,0
",",0
but,0
from,0
having,0
too,0
intimate,0
acquaintance,0
with,0
the,0
misfortune,0
of,0
Lunacy,0
",",0
having,0
",",0
besides,0
an,0
instance,0
I,0
will,0
not,0
mention,0
",",0
two,0
families,0
dependent,0
on,0
myself,0
afflicted,0
with,0
that,0
calamity,0
",",0
According,0
to,0
the,0
editors,0
of,0
the,0
Yale,0
Correspondence,0
",",0
Walpole,0
could,0
be,0
referring,0
here,0
to,0
his,0
nephew,0
",",0
Lord,0
Orford,0
",",0
and,0
to,0
the,0
families,0
of,0
his,0
half-sister,0
Catherine,0
Daye,0
",",0
and,0
a,0
'Mary,0
Newton,0
',0
who,0
he,0
had,0
supported,0
from,0
infancy,0
.,0
See,0
LWL,0
edition,0
p.208,0
n.5-6,0
.,0
which,0
I,0
know,0
alas,0
!,0
is,0
almost,0
hopeleſs,0
!,0
For,0
poor,0
Louisa,B-pers
",",0
dreadfull,0
as,0
her,0
case,0
is,0
to,0
those,0
who,0
attend,0
to,0
it,0
",",0
she,0
perhaps,0
is,0
no,0
longer,0
sensible,0
to,0
her,0
misery,0
.,0
For,0
her,0
Parents,0
",",0
if,0
still,0
living,0
",",0
They,0
",",0
if,0
they,0
can,0
be,0
discovered,0
",",0
may,0
but,0
have,0
an,0
affliction,0
",",0
probably,0
skinned,0
over,0
by,0
time,0
",",0
opened,0
again,0
",",0
not,0
comforted,0
",",0
by,0
finding,0
their,0
Child,0
in,0
so,0
wretched,0
a,0
State,0
--,0
That,0
however,0
is,0
not,0
a,0
reason,0
for,0
relaxing,0
Inquiry,0
.,0
We,0
are,0
not,0
to,0
act,0
on,0
hypotheses,0
of,0
our,0
own,0
Imagination,0
",",0
&,0
shun,0
investigation,0
",",0
when,0
positive,0
good,0
may,0
be,0
done,0
",",0
&,0
activity,0
",",0
not,0
speculation,0
&,0
refinement,0
",",0
is,0
demanded,0
of,0
us,0
.,0
We,0
are,0
too,0
apt,0
to,0
numb,0
that,0
activity,0
",",0
&,0
indulge,0
our,0
own,0
lazineſs,0
&,0
want,0
of,0
feeling,0
by,0
specious,0
arguments,0
",",0
which,0
we,0
call,0
common,0
Sense,0
.,0
They,0
may,0
be,0
common,0
Sense,0
",",0
but,0
if,0
it,0
ever,0
is,0
justifiable,0
to,0
good,0
Sense,0
to,0
act,0
romantically,0
",",0
it,0
is,0
by,0
being,0
the,0
Knights,0
errant,0
of,0
the,0
Distreſsed,0
.,0
Louisa,B-pers
shall,0
be,0
my,0
Dulcinea,0
",",0
Madam,0
;,0
&,0
you,0
shall,0
be,0
the,0
Ducheſs,0
who,0
countenances,0
me,0
;,0
Walpole,0
is,0
alluding,0
here,0
to,0
characters,0
in,0
Don,0
Quixote,0
by,0
Miguel,0
Cervantes,0
.,0
&,0
who,0
will,0
not,0
like,0
that,0
insolent,0
great,0
Woman,0
make,0
sport,0
with,0
the,0
Visionary,0
whom,0
she,0
encourages,0
to,0
expose,0
himself,0
--,0
a,0
Character,0
I,0
think,0
it,0
very,0
immoral,0
in,0
Cervantes,B-pers
to,0
have,0
exhibited,0
:,0
there,0
is,0
was,0
no,0
occasion,0
to,0
teach,0
wealth,0
&,0
grandeur,0
to,0
laugh,0
at,0
misfortunes,0
which,0
they,0
ought,0
to,0
pity,0
.,0
I,0
have,0
the,0
honour,0
to,0
be,0
with,0
the,0
truest,0
regard,0
",",0
Madam,0
",",0
your,0
much,0
obliged,0
&,0
most,0
obed,0
.,0
humble,0
Sert,0
HorWalpole,B-pers
Walpole,B-pers
