TOKEN	NE
James	0
street	0
.	0
Weſtminſter	B-place
.	0
25	0
th	0
.	0
June	0
1778	0
My	0
deareſt	0
Miranda	B-pers
.	0
After	0
the	0
loſs	0
of	0
that	0
thurſday	0
,	0
which	0
I	0
was	0
under	0
the	0
neceſsity	0
of	0
reſigning	0
to	0
Lord	B-pers
Dartrey	I-pers
upon	0
his	0
recovery	0
,	0
believe	0
me	0
,	0
that	0
I	0
had	0
fix	0
'd	0
upon	0
five	0
mornings	0
to	0
viſit	0
you	0
,	0
but	0
was	0
regularly	0
diſappointed	0
by	0
some	0
notice	0
over	0
night	0
,	0
requiring	0
my	0
attendance	0
in	0
another	0
quarter	0
;	0
I	0
thought	0
,	0
that	0
I	0
could	0
not	0
have	0
been	0
depriv	0
'd	0
of	0
yeſterday	0
morning	0
,	0
much	0
leſs	0
of	0
this	0
:	0
but	0
the	0
same	0
inauſpicious	0
demons	0
interpoſ	0
'd	0
with	0
the	0
same	0
irreſiſtible	0
obſtruction	0
,	0
&	0
compell	0
'd	0
me	0
to	0
pour	0
out	0
my	0
affection	0
upon	0
paper	0
,	0
never	0
with	0
reluctance	0
before	0
;	0
as	0
it	0
was	0
my	0
earneſt	0
deſire	0
of	0
addreſsing	0
Miranda	B-pers
with	0
my	0
perſon	0
,	0
&	0
not	0
with	0
my	0
pen	0
after	0
so	0
long	0
an	0
abſence	0
.	0
You	0
have	0
friends	0
here	0
,	0
who	0
knowing	0
,	0
as	0
eye	0
witneſses	0
,	0
how	0
much	0
I	0
have	0
been	0
in	0
want	0
of	0
conſolation	0
,	0
moſt	0
kindly	0
gave	0
it	0
,	0
and	0
ſuggeſted	0
my	0
full	0
juſtification	0
out	0
of	0
the	0
Pilgrim	0
's	0
progreſs	0
from	0
that	0
paſsage	0
,	0
where	0
Chriſtian	B-pers
's	0
companion	0
after	0
many	0
disappointments	0
,	0
difficulties	0
&	0
delays	0
arriv	0
'd	0
at	0
laſt	0
to	0
his	0
long	0
wiſh	0
'd	0
-for	0
object	0
,	0
still	0
Faithf	0
ul	0
as	0
ever	0
.	0
You	0
may	0
compare	0
Mrs.	B-pers
Glover	I-pers
to	0
Chriſtian	B-pers
himſelf	0
in	0
a	0
ſtate	0
of	0
deſpondency	0
at	0
one	0
time	0
with	0
a	0
violent	0
cold	0
,	0
at	0
another	0
with	0
relaxation	0
from	0
ye	0
late	0
intenſe	0
heat	0
of	0
the	0
weather	0
,	0
nor	0
wanting	0
her	0
share	0
of	0
buſineſs	0
,	0
which	0
I	0
leave	0
her	0
to	0
explain	0
,	0
when	0
she	0
meets	0
you	0
again	0
with	0
more	0
ardour	0
,	0
than	0
can	0
be	0
contain	0
'd	0
in	0
a	0
salutation	0
by	0
letter	0
.	0
Though	0
I	0
flatter	0
myself	0
in	0
the	0
expected	0
succeſs	0
of	0
my	0
apology	0
,	0
I	0
remain	0
vex	0
'd	0
to	0
the	0
soul	0
,	0
that	0
I	0
could	0
not	0
come	0
to	0
tell	0
you	0
inſtead	0
of	0
writing	0
,	0
how	0
much	0
I	0
am	0
Miranda	B-pers
's	0
Moſt	0
faithful	0
&	0
affectionate	0
R	B-pers
Glover	I-pers
Typed	0
