TOKEN,NE
The,0
various,0
parts,0
of,0
the,0
letter,0
are,0
written,0
in,0
two,0
inks,0
",",0
one,0
red-brown,0
",",0
the,0
other,0
a,0
strong,0
black,0
.,0
The,0
dateline,0
(,0
bar,0
‘,0
1784,0
’,0
",",0
which,0
is,0
in,0
black,0
but,0
probably,0
a,0
later,0
annotation,0
),0
and,0
most,0
of,0
the,0
body,0
are,0
written,0
in,0
the,0
former,0
",",0
with,0
the,0
exception,0
of,0
the,0
insertion,0
and,0
an,0
overwriting,0
of,0
the,0
first,0
‘,0
Wensday,0
’,0
;,0
the,0
black,0
ink,0
comes,0
in,0
at,0
‘,0
by,0
return,0
’,0
",",0
and,0
runs,0
for,0
the,0
rest,0
of,0
the,0
letter,0
.,0
Both,0
postscripts,0
(,0
the,0
latter,0
written,0
perpendicular,0
at,0
the,0
top,0
of,0
the,0
letter,0
),0
are,0
in,0
black,0
ink,0
.,0
From,0
Mrs.,B-pers
Walsingham,I-pers
's,0
Library,0
Thames,B-place
Ditton,I-place
Sunday,0
19,0
1784,0
Mrs.,B-pers
G,I-pers
.,I-pers
this,0
moment,0
receives,0
Your,0
Note,0
--,0
She,0
will,0
be,0
in,0
Town,B-place
on,0
Wensday,0
and,0
as,0
there,0
is,0
nothing,0
like,0
a,0
Chicken,0
to,0
bring,0
people,0
acquainted,0
She,0
hopes,0
You,0
and,0
Mr.,B-pers
D,I-pers
will,0
eat,0
one,0
with,0
her,0
on,0
Wensday,0
at,0
5,0
'.o,0
clock,0
in,0
the,0
Adelphi,0
.,0
--,0
As,0
she,0
comes,0
to,0
Town,B-place
on,0
purpose,0
pray,0
dont,0
disappoint,0
us,0
.,0
If,0
you,0
ca,0
n't,0
come,0
Answer,0
to,0
Hampton,B-place
by,0
return,0
of,0
Post,0
--,0
We,0
go,0
thither,0
to,0
Morrow,0
.,0
I,0
am,0
au,0
desespoir,0
--,0
You,0
say,0
you,0
wrote,0
to,0
me,0
ten,0
days,0
ago,0
to,0
Hampton,B-place
I,0
have,0
never,0
had,0
your,0
letter,0
--,0
Best,0
Compts,0
.,0
to,0
Mr.,B-pers
D,I-pers
Adieu,0
till,0
Wednesday,0
Yours,0
affectionately,0
H,B-pers
More,I-pers
Mrs.,B-pers
W,I-pers
's,0
very,0
kind,0
love,0
This,0
postscript,0
appears,0
to,0
the,0
left,0
of,0
the,0
signature,0
.,0
Mrs.,B-pers
G,I-pers
.,I-pers
has,0
no,0
Cook,0
in,0
Town,B-place
",",0
so,0
cant,0
give,0
You,0
a,0
fine,0
Dinner,0
.,0
I,0
hope,0
you,0
like,0
this,0
many-coloured,0
Epistle,0
.,0
Moved,0
postscript,0
here,0
from,0
top,0
left,0
of,0
page,0
",",0
written,0
vertically,0
.,0
This,0
page,0
is,0
blank,0
.,0
This,0
page,0
is,0
blank,0
.,0
To,0
Miſs,B-pers
Hamilton,I-pers
A,0
large,0
‘,0
2,0
’,0
has,0
been,0
written,0
accross,0
the,0
address,0
",",0
likely,0
indicating,0
postage,0
due,0
.,0
Clarges,0
Street,0
Remains,0
of,0
a,0
stamp,0
reading,0
‘,0
ISLEWORTH,0
’,0
.,0
Picadilly,0
London,B-place
This,0
addres,0
is,0
written,0
vertically,0
.,0
Remains,0
of,0
a,0
stamp,0
",",0
reading,0
‘,0
20,0
DE,0
’,0
or,0
20,0
December,0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
