TOKEN	NE
33	0
This	0
annotation	0
is	0
written	0
vertically	0
.	0
If	0
I	0
were	0
well	0
enough	0
I	0
would	0
come	0
to	0
you	0
directly	0
my	0
Dr	0
:	0
Mrs	B-pers
:	I-pers
D	I-pers
.	I-pers
for	0
I	0
am	0
very	0
anxious	0
about	0
yr	0
:	0
sweet	0
little	0
Child	0
.	0
I	0
write	0
this	0
tonight	0
that	0
I	0
may	0
have	0
an	0
early	0
account	0
of	0
her	0
tomorrow	0
Morning	0
,	0
for	0
I	0
shall	0
long	0
to	0
know	0
how	0
She	0
paſses	0
the	0
Night	0
.	0
Is	0
there	0
any	0
Vegitable	0
from	0
Chelsea	B-place
that	0
you	0
would	0
wish	0
me	0
to	0
send	0
?	0
--	0
Mr	B-pers
:	I-pers
Dickinson	I-pers
forbid	0
Brocoli	0
or	0
you	0
sd	0
:	0
have	0
had	0
it	0
.	0
If	0
there	0
is	0
any	0
thing	0
in	0
wh	0
:	0
I	0
can	0
aſsist	0
you	0
about	0
the	0
Dr	0
:	0
Child	0
do	0
indulge	0
me	0
by	0
letting	0
me	0
know	0
yrs	0
:	0
ever	0
PC	B-pers
Wednesday	0
Night	0
.	0
The	0
dateline	0
appears	0
to	0
the	0
left	0
of	0
the	0
last	0
line	0
of	0
the	0
letter	0
and	0
the	0
signature	0
.	0
24	0
th	0
April	0
1788	0
