TOKEN,NE
My,0
dear,0
Friend,0
We,0
shall,0
be,0
extremely,0
happy,0
to,0
receive,0
You,0
and,0
Yours,0
on,0
friday,0
",",0
to,0
paſs,0
the,0
day,0
and,0
Night,0
.,0
Tho,0
our,0
accommodations,0
are,0
but,0
scanty,0
",",0
and,0
our,0
hoſpitality,0
is,0
of,0
course,0
abridged,0
",",0
yet,0
we,0
shall,0
have,0
a,0
comfortable,0
room,0
for,0
you,0
and,0
Mr.,B-pers
D,I-pers
--,0
and,0
a,0
little,0
Cell,0
for,0
dear,0
Louisa,B-pers
",",0
and,0
as,0
Popery,0
is,0
getting,0
so,0
much,0
into,0
fashion,0
it,0
will,0
prepare,0
her,0
for,0
a,0
Niche,0
in,0
a,0
Convent,0
",",0
if,0
the,0
emancipation,0
should,0
lead,0
her,0
hereafter,0
to,0
take,0
the,0
Veil,0
.,0
With,0
best,0
regards,0
to,0
your,0
little,0
party,0
--,0
I,0
am,0
ever,0
My,0
dear,0
Mrs.,B-pers
Dickenson,I-pers
affectionately,0
yours,0
H.,B-pers
More,I-pers
Barley,0
Wood,0
Barley,0
Wood,0
House,0
in,0
Wrington,0
",",0
near,0
Cowslip,0
Green,0
",",0
which,0
Hannah,0
More,0
had,0
built,0
in,0
1801,0
on,0
the,0
Barley,0
Wood,0
estate,0
",",0
which,0
she,0
had,0
owned,0
since,0
1784,0
.,0
She,0
moved,0
in,0
with,0
her,0
sisters,0
and,0
stayed,0
there,0
until,0
1828,0
",",0
after,0
which,0
she,0
moved,0
to,0
Bristol,0
.,0
tuesday,0
Night,0
6,0
o,0
clock,0
--,0
Your,0
letter,0
just,0
received,0
I,0
have,0
desired,0
Revd,B-pers
.,I-pers
Mr.,I-pers
Hoare,I-pers
to,0
trouble,0
you,0
with,0
a,0
small,0
parcel,0
for,0
me,0
to,0
be,0
sent,0
to,0
You,0
on,0
thursday,0
This,0
page,0
is,0
blank,0
.,0
