TOKEN	NE
There	0
is	0
little	0
evidence	0
to	0
go	0
on	0
in	0
dating	0
this	0
letter	0
.	0
It	0
has	0
been	0
provisionally	0
assigned	0
to	0
the	0
end	0
of	0
December	0
1773	0
,	0
on	0
the	0
strength	0
of	0
a	0
hint	0
by	0
William	0
Napier	0
(	0
HAM/1/19/59	0
of	0
7	0
January	0
1774	0
)	0
that	0
Hamilton	0
had	0
recently	0
refused	0
an	0
offer	0
,	0
and	0
in	0
the	0
light	0
of	0
Hope	0
's	0
declaration	0
to	0
Mrs	0
Hamilton	0
(	0
HAM/1/6/8/3	0
,	0
itself	0
of	0
uncertain	0
date	0
)	0
.	0
In	0
truth	0
,	0
the	0
present	0
letter	0
might	0
belong	0
in	0
almost	0
any	0
period	0
of	0
1773	0
or	0
1774	0
.	0
I	0
am	0
sorry	0
,	0
my	0
dear	0
Miſs	B-pers
Hamilton	I-pers
,	0
that	0
my	0
vanity	0
ſhould	0
have	0
imputed	0
to	0
the	0
tenderneſs	0
of	0
Love	0
,	0
what	0
can	0
only	0
proceeded	0
from	0
a	0
moſt	0
disintereſted	0
friendſhip	0
.	0
--	0
As	0
your	0
compaſsion	0
for	0
my	0
misfortunes	0
was	0
above	0
the	0
common	0
feelings	0
of	0
the	0
World	0
,	0
the	0
miſtake	0
was	0
natural	0
,	0
&	0
I	0
could	0
not	0
but	0
aſk	0
a	0
Heart	0
that	0
I	0
thought	0
was	0
bias	0
'd	0
in	0
my	0
favour	0
.	0
--	0
Your	0
Refuſal	0
,	0
however	0
,	0
ſhall	0
never	0
obliterate	0
from	0
my	0
Mind	0
the	0
remembrance	0
of	0
your	0
kindneſs	0
to	0
me	0
,	0
Dear	0
friend	0
nor	0
leſsen	0
the	0
attachment	0
with	0
which	0
I	0
ſhall	0
yo	0
ur	0
friend	0
John	B-pers
Hope	I-pers
Hope	0
's	0
signature	0
has	0
been	0
blotted	0
and	0
cancelled	0
,	0
presumably	0
by	0
Hamilton	0
.	0
To	0
Miſs	B-pers
Hamilton	I-pers
--	0
These	0
lines	0
appear	0
in	0
the	0
middle	0
of	0
p.2	0
,	0
written	0
vertically	0
.	0
