TOKEN,NE
2,0
17,0
February,0
1784,0
Continued,0
This,0
is,0
a,0
continuation,0
of,0
the,0
incomplete,0
entry,0
on,0
the,0
last,0
page,0
of,0
HAM/2/7,0
.,0
England,B-place
--,0
Gundamor,B-pers
took,0
a,0
violent,0
&,0
active,0
part,0
against,0
this,0
great,0
&,0
unfortunate,0
man,0
.,0
When,0
Gundamor,B-pers
return,0
'd,0
to,0
Spain,B-place
--,0
he,0
boasted,0
to,0
his,0
mother,0
that,0
he,0
was,0
ye,0
.,0
cheif,0
instrument,0
promoter,0
in,0
ye,0
.,0
affair,0
wch,0
.,0
to,0
criminate,0
d,0
Rawleigh,B-pers
&,0
boasted,0
that,0
he,0
had,0
brought,0
him,0
to,0
ye,0
.,0
block,0
--,0
judge,0
of,0
ye,0
.,0
feelings,0
of,0
Gundamor,B-pers
when,0
his,0
Mother,0
told,0
him,0
--,0
“,0
then,0
you,0
have,0
been,0
the,0
murderer,0
of,0
your,0
Father,0
.,0
the,0
second,0
Anecdote,0
was,0
one,0
Mr.,B-pers
Horace,I-pers
Walpole,I-pers
had,0
related,0
to,0
me,0
&,0
Mrs.,B-pers
Carter,I-pers
Mr,B-pers
.,I-pers
Gay,I-pers
ye,0
.,0
Poet,0
",",0
being,0
one,0
night,0
in,0
ye,0
.,0
gallery,0
of,0
the,0
Play,0
House,0
he,0
enter,0
'd,0
into,0
a,0
conversation,0
with,0
a,0
Lady,0
who,0
set,0
next,0
to,0
him,0
she,0
was,0
handsome,0
&,0
he,0
found,0
her,0
conversation,0
sensible,0
&,0
agreeable,0
.,0
he,0
liked,0
her,0
so,0
well,0
that,0
he,0
told,0
her,0
he,0
flatter,0
'd,0
himself,0
their,0
acquaintance,0
wd,0
.,0
not,0
drop,0
there,0
&,0
desired,0
permiſsion,0
to,0
attend,0
her,0
home,0
--,0
she,0
consented,0
provided,0
he,0
would,0
make,0
a,0
solemn,0
promise,0
--,0
never,0
to,0
make,0
enquires,0
who,0
she,0
was,0
",",0
&,0
never,0
take,0
notice,0
of,0
her,0
whenever,0
they,0
might,0
meet,0
by,0
chance,0
he,0
gave,0
her,0
a,0
faithful,0
promise,0
--,0
he,0
attended,0
the,0
unknown,0
Lady,0
yt,0
.,0
night,0
to,0
her,0
Lodgings,0
near,0
Liecester,0
fields,0
&,0
afterwards,0
frequently,0
visited,0
her,0
.,0
One,0
day,0
as,0
he,0
was,0
croſsing,0
a,0
Street,0
he,0
was,0
much,0
struck,0
with,0
seeing,0
this,0
Lady,0
in,0
ye,0
.,0
dreſs,0
of,0
a,0
Beggar,0
Woman,0
asking,0
alms,0
of,0
ye,0
.,0
paſsengers,0
‘,0
A,0
person,0
who,0
passes,0
by,0
or,0
through,0
a,0
place,0
;,0
a,0
traveller,0
",",0
esp,0
.,0
a,0
traveller,0
on,0
foot,0
’,0
(,0
OED,0
s.v,0
.,0
passenger,0
n.,0
",",0
3.a,0
.,0
Accessed,0
14-08-2023,0
),0
.,0
--,0
he,0
was,0
going,0
to,0
speak,0
to,0
her,0
when,0
by,0
a,0
look,0
she,0
gave,0
him,0
he,0
recollected,0
his,0
promise,0
&,0
walk,0
'd,0
off,0
.,0
another,0
day,0
when,0
he,0
went,0
to,0
pay,0
a,0
Visit,0
to,0
Harley,B-pers
(,0
Lord,0
Oxford,0
),0
then,0
Ld,0
.,0
High,0
Treasury,0
ye,0
.,0
servants,0
desired,0
Mr,B-pers
.,I-pers
Gay,I-pers
to,0
wait,0
in,0
ye,0
.,0
Anti,0
-Room,0
as,0
Ld,B-pers
.,I-pers
Oxford,I-pers
had,0
a,0
Lady,0
wth,0
.,0
him,0
on,0
Busineſs,0
--,0
he,0
did,0
not,0
wait,0
long,0
before,0
ye,0
.,0
Lady,0
paſs,0
'd,0
through,0
ye,0
.,0
Anti,0
Room,0
to,0
go,0
away,0
--,0
again,0
he,0
was,0
surprised,0
--,0
for,0
it,0
was,0
his,0
female,0
friend,0
who,0
was,0
dreſs,0
'd,0
like,0
a,0
Woman,0
of,0
fashion,0
--,0
she,0
again,0
gave,0
him,0
a,0
significant,0
look,0
to,0
take,0
no,0
notice,0
of,0
her,0
&,0
he,0
obey,0
'd,0
--,0
several,0
times,0
did,0
Mr,B-pers
.,I-pers
Gay,I-pers
meet,0
this,0
Mysterious,0
Lady,0
in,0
different,0
disguises,0
--,0
he,0
kept,0
up,0
his,0
intrigue,0
wth-,0
her,0
but,0
never,0
could,0
penetrate,0
into,0
her,0
secrets,0
&,0
ye,0
.,0
promise,0
she,0
had,0
extorted,0
from,0
him,0
prevented,0
him,0
making,0
enquiries,0
&,0
c,0
&,0
c.,0
one,0
Night,0
when,0
Mr,B-pers
.,I-pers
Gay,I-pers
was,0
in,0
Company,0
at,0
Supper,0
--,0
I,0
think,0
",",0
at,0
Sommerset,0
House,0
--,0
a,0
note,0
was,0
deliver,0
'd,0
to,0
him,0
ye,0
.,0
contents,0
were,0
to,0
come,0
immediately,0
to,0
ye,0
.,0
unknown,0
Lady,0
who,0
was,0
dangerously,0
ill,0
--,0
she,0
conjured,0
him,0
to,0
lose,0
no,0
time,0
for,0
that,0
she,0
had,0
secrets,0
of,0
importance,0
to,0
communicate,0
to,0
him,0
.,0
He,0
went,0
immediately,0
but,0
to,0
his,0
grief,0
&,0
regret,0
she,0
was,0
dead,0
before,0
he,0
got,0
to,0
her,0
Lodgings,0
--,0
Mr,B-pers
.,I-pers
Gay,I-pers
often,0
told,0
this,0
story,0
&,0
it,0
is,0
an,0
undoubted,0
fact,0
.,0
he,0
made,0
many,0
fruitleſs,0
attempts,0
to,0
find,0
out,0
who,0
4,0
she,0
5,0
was,0
6,0
after,0
1,0
her,0
2,0
death,0
3,0
These,0
numbers,0
denote,0
an,0
intended,0
change,0
in,0
word,0
order,0
such,0
that,0
these,0
lines,0
would,0
read,0
:,0
‘,0
find,0
out,0
after,0
her,0
death,0
who,0
she,0
was,0
’,0
.,0
but,0
did,0
not,0
succeed,0
--,0
many,0
People,0
conjecture,0
she,0
was,0
a,0
spy,0
in,0
ye,0
.,0
service,0
of,0
the,0
Ministers,0
of,0
yt,0
.,0
time,0
.,0
about,0
10,0
o'Clock,0
Mrs.,B-pers
Carter,I-pers
&,0
I,0
took,0
leave,0
of,0
Mrs.,B-pers
Iremonger,I-pers
we,0
had,0
her,0
Coach,0
home,0
I,0
set,0
Mrs.,B-pers
C,I-pers
down,0
--,0
&,0
came,0
home,0
.,0
found,0
a,0
Note,0
to,0
inform,0
me,0
Lady,B-pers
Wake,I-pers
was,0
better,0
.,0
&,0
a,0
Meſsage,0
from,0
Mrs.,B-pers
Jackson,I-pers
of,0
Hanover,0
Street,0
to,0
say,0
she,0
had,0
not,0
been,0
well,0
or,0
wd,0
.,0
have,0
call,0
'd,0
on,0
me,0
&,0
c,0
&,0
c,0
found,0
Miſs,B-pers
Clarke,I-pers
at,0
home,0
sat,0
with,0
her,0
and,0
wrote,0
in,0
my,0
Diary,0
till,0
Miſs,B-pers
A,I-pers
M,I-pers
came,0
--,0
we,0
went,0
to,0
our,0
Rooms,0
½,0
past,0
11,0
Wednesday,0
18,0
th,0
:,0
Febry,0
.,0
1784,0
Dreſs,0
'd,0
for,0
all,0
day,0
.,0
Lord,B-pers
Dartrey,I-pers
s,0
Butler,0
Mr.,B-pers
Hodgson,I-pers
call,0
'd,0
&,0
desired,0
to,0
speak,0
to,0
me,0
it,0
was,0
to,0
thank,0
me,0
for,0
having,0
recommeded,0
him,0
to,0
Mr.,B-pers
Jackson,I-pers
&,0
c,0
--,0
(,0
for,0
he,0
is,0
a,0
Coal,0
Merchant,0
&,0
has,0
time,0
to,0
carry,0
on,0
his,0
trade,0
though,0
in,0
Lord,B-pers
D——y,I-pers
's,I-pers
Service,0
--,0
Ldy,B-pers
.,I-pers
Dartrey,I-pers
sent,0
a,0
meſsage,0
by,0
him,0
to,0
invite,0
me,0
in,0
ye,0
.,0
Eveg,0
.,0
to,0
meet,0
Lady,B-pers
Julianna,I-pers
Penn,I-pers
&,0
c,0
--,0
but,0
I,0
was,0
engaged,0
.,0
Miſs,B-pers
A,I-pers
M,I-pers
Clarke,I-pers
was,0
with,0
me,0
the,0
greatest,0
part,0
of,0
ye,0
.,0
Morning,0
--,0
read,0
some,0
paſsages,0
out,0
of,0
letters,0
of,0
a,0
desceased,0
friend,0
of,0
hers,0
.,0
gave,0
me,0
his,0
Character,0
&,0
c,0
&,0
c.,0
at,0
4,0
oClock,0
Sr.,B-pers
Wm,I-pers
.,I-pers
Wake,I-pers
s,0
Coach,0
came,0
for,0
me,0
--,0
I,0
went,0
there,0
to,0
dinner,0
--,0
I,0
was,0
to,0
have,0
dined,0
at,0
Sr.,B-pers
Robert,I-pers
