TOKEN	NE
Extracts	0
from	0
this	0
letter	0
appear	0
in	0
Anson	0
&	0
Anson	0
(	0
1925	0
:	0
75-76	0
)	0
.	0
5	0
25	0
th	0
.	0
July	0
--	0
However	0
imprudent	0
my	0
conduct	0
it	0
may	0
have	0
been	0
in	0
havg	0
acknowledged	0
to	0
return	0
your	0
friendship	0
--	0
think	0
not	0
that	0
I	0
shall	0
act	0
so	0
base	0
a	0
part	0
as	0
to	0
encourage	0
such	0
warm	0
declarations	0
--	0
You	0
forget	0
surely	0
that	0
Providence	0
has	0
placed	0
you	0
in	0
a	0
situation	0
wch	0
.	0
it	0
is	0
,	0
&	0
will	0
be	0
your	0
duty	0
to	0
support	0
in	0
every	0
respect	0
,	0
&	0
act	0
up	0
to	0
in	0
every	0
instance	0
--	0
as	0
your	0
friend	0
--	0
--	0
the	0
character	0
is	0
a	0
sacred	0
one	0
,	0
it	0
is	0
my	0
duty	0
to	0
remind	0
you	0
what	0
you	0
owe	0
yourself	0
--	0
I	0
must	0
be	0
much	0
deceived	0
in	0
you	0
,	0
if	0
you	0
ever	0
want	0
a	0
monitor	0
to	0
remind	0
of	0
what	0
you	0
owe	0
to	0
others	0
.	0
Indeed	0
Indeed	0
my	0
friend	0
I	0
tremble	0
for	0
you	0
--	0
my	0
God	0
what	0
will	0
become	0
of	0
you	0
if	0
you	0
suffer	0
yourself	0
to	0
be	0
led	0
away	0
with	0
such	0
impetuosity	0
--	0
reflect	0
I	0
beseech	0
you	0
upon	0
what	0
I	0
am	0
going	0
to	0
say	0
--	0
you	0
have	0
seen	0
little	0
of	0
ye	0
.	0
world	0
--	0
you	0
fancy	0
yourself	0
attached	0
--	0
shall	0
I	0
paint	0
the	0
Object	0
?	0
Inferior	0
in	0
Birth	0
--	0
no	0
beauty	0
to	0
attract	0
--	0
no	0
person	0
to	0
captivate	0
--	0
poſseſsed	0
only	0
of	0
ye	0
.	0
most	0
common	0
accomplishments	0
,	0
an	0
honest	0
heart	0
we	0
will	0
allow	0
--	0
this	0
may	0
be	0
sufficient	0
for	0
a	0
Friend	0
,	0
but	0
wld-	0
disgrace	0
--	0
for	0
how	0
disgraceful	0
for	0
you	0
to	0
pretend	0
to	0
feel	0
any	0
thing	0
more	0
!	0
Oh	0
my	0
friend	0
beware	0
of	0
suffering	0
yourself	0
to	0
be	0
led	0
away	0
--	0
2	0
d	0
you	0
will	0
soon	0
have	0
captivating	0
objects	0
present	0
themselves	0
--	0
vanity	0
that	0
ruling	0
paſsion	0
will	0
make	0
them	0
encourage	0
you	0
,	0
&	0
you	0
will	0
be	0
drawn	0
in	0
to	0
commit	0
some	0
folly	0
that	0
will	0
leſsen	0
you	0
in	0
the	0
eyes	0
of	0
ye-	0
world	0
--	0
I	0
speak	0
ye	0
dictates	0
of	0
my	0
Soul	0
--	0
I	0
had	0
rather	0
for	0
ever	0
forfeit	0
ye	0
.	0
satisfaction	0
of	0
your	0
friendship	0
than	0
be	0
guilty	0
of	0
concealing	0
any	0
thing	0
,	0
however	0
unpleasing	0
to	0
your	0
feelings	0
,	0
wch	0
.	0
I	0
thought	0
would	0
prove	0
detrimental	0
to	0
your	0
character	0
,	0
honor	0
,	0
&	0
real	0
happineſs	0
--	0
Adieu	0
I	0
have	0
time	0
only	0
to	0
add	0
,	0
that	0
I	0
ever	0
will	0
act	0
up	0
to	0
the	0
character	0
of	0
Your	0
friend	0
,	0
whatever	0
ever	0
The	0
repetition	0
of	0
ever	0
is	0
probably	0
accidental	0
.	0
event	0
may	0
happen	0
,	0
whatever	0
appearances	0
things	0
make	0
take	0
,	0
judge	0
not	0
from	0
them	0
--	0
but	0
believe	0
me	0
no	0
one	0
on	0
earth	0
has	0
your	0
happineſs	0
--	0
or	0
your	0
credit	0
more	0
at	0
heart	0
than	0
your	0
faithful	0
&	0
affte	0
.	0
Friend	0
Typed	0
