TOKEN	NE
This	0
letter	0
was	0
enclosed	0
with	0
HAM/1/4/5/8/1	0
,	0
originally	0
HAM/1/4/5/8	0
.	0
The	0
main	0
text	0
is	0
a	0
copy	0
in	0
an	0
unknown	0
secretary	0
's	0
hand	0
of	0
Lady	0
Catherine	0
Hamilton	0
's	0
account	0
.	0
During	0
the	0
fine	0
part	0
of	0
the	0
day	0
,	0
We	0
generally	0
travel	0
'd	0
in	0
a	0
Phaeton	0
,	0
&	0
our	0
Post	0
Chaise	0
follow	0
'd	0
;	0
after	0
having	0
chang	0
'd	0
horses	0
at	0
a	0
Place	0
call	0
'd	0
Montefiasconi	B-place
,	0
our	0
Postillion	0
wanted	0
to	0
have	0
the	0
Wheel	0
(	0
which	0
had	0
been	0
dragg	0
'd	0
)	0
unlock	0
'd	0
,	0
Our	0
Courier	0
was	0
gone	0
on	0
,	0
&	0
the	0
Postillion	0
was	0
getting	0
down	0
to	0
do	0
it	0
,	0
but	0
Sr.	B-pers
Wm	I-pers
.	I-pers
order	0
'd	0
the	0
fellow	0
to	0
stay	0
till	0
the	0
Other	0
Carriage	0
with	0
the	0
Servants	0
came	0
up	0
,	0
that	0
one	0
of	0
them	0
might	0
do	0
it	0
(	0
not	0
to	0
have	0
the	0
horses	0
left	0
alone	0
)	0
he	0
was	0
however	0
obstinate	0
&	0
left	0
them	0
,	0
in	0
Consequence	0
of	0
which	0
they	0
set	0
off	0
with	0
us	0
so	0
furiously	0
,	0
that	0
we	0
could	0
scarce	0
keep	0
Ourselves	0
in	0
the	0
Chaise	0
--	0
Sr.	B-pers
Wm	I-pers
.	I-pers
seeing	0
the	0
Courier	0
hollow	0
'd	0
to	0
him	0
,	0
he	0
turn	0
'd	0
,	0
seeing	0
our	0
distreſs	0
immediately	0
leap	0
'd	0
off	0
his	0
horse	0
,	0
jump	0
'd	0
out	0
of	0
his	0
Jack	0
boots	0
,	0
&	0
waited	0
at	0
the	0
point	0
of	0
a	0
hill	0
to	0
stop	0
the	0
horses	0
while	0
the	0
weight	0
was	0
against	0
them	0
,	0
he	0
made	0
a	0
Spring	0
&	0
unluckilly	0
miſs	0
'd	0
,	0
at	0
the	0
second	0
Spring	0
he	0
caught	0
them	0
,	0
&	0
tried	0
to	0
turn	0
them	0
,	0
but	0
the	0
(	0
weight	0
of	0
)	0
the	0
weight	0
of	0
the	0
Carriage	0
being	0
turn	0
'd	0
the	0
point	0
of	0
the	0
hill	0
/	0
made	0
it	0
impoſsible	0
--	0
notwithstanding	0
which	0
Our	0
brave	0
Courier	0
,	0
tho	0
'	0
he	0
might	0
have	0
saved	0
himself	0
,	0
wou	0
'd	0
not	0
quit	0
us	0
,	0
he	0
determined	0
to	0
perish	0
or	0
or	0
save	0
