TOKEN,NE
64,0
Bulstrode,0
July,0
This,0
refers,0
to,0
Bulstrode,0
Hall,0
",",0
near,0
Gerrards,0
Cross,0
(,0
see,0
also,0
the,0
note,0
in,0
HAM/1/12/54,0
),0
.,0
14,0
th,0
.,0
1785,0
Tho,0
',0
I,0
have,0
sent,0
you,0
a,0
short,0
meſsage,0
by,0
your,0
Brother,0
of,0
the,0
order,0
I,0
can,0
not,0
rest,0
satisfied,0
without,0
sending,0
you,0
a,0
line,0
or,0
two,0
which,0
the,0
meſsenger,0
waits,0
for,0
--,0
I,0
think,0
our,0
Dear,0
Friend,0
has,0
already,0
gaind,0
ground,0
tho,0
',0
slowly,0
and,0
I,0
trust,0
that,0
Perfect,0
tranquility,0
and,0
Pureneſs,0
of,0
this,0
air,0
will,0
in,0
time,0
Establish,0
Her,0
Health,0
--,0
tho,0
',0
not,0
keep,0
Pace,0
with,0
our,0
wishes,0
--,0
let,0
me,0
know,0
from,0
time,0
to,0
time,0
how,0
you,0
do,0
and,0
where,0
you,0
go,0
--,0
and,0
be,0
aſsurd,0
that,0
you,0
and,0
your,0
Caro,0
Sposo,0
are,0
Constantly,0
attended,0
by,0
the,0
best,0
wishes,0
of,0
your,0
affectionate,0
Friends,0
at,0
Bulstrode,0
Remember,0
us,0
fondly,0
to,0
Vesey,B-pers
and,0
Handcock,B-pers
Remains,0
of,0
a,0
stamp,0
",",0
in,0
red,0
wax,0
.,0
To,0
Mrs,B-pers
Dickenson,I-pers
Clarges,0
Street,0
The,0
address,0
is,0
written,0
vertically,0
at,0
the,0
top,0
of,0
the,0
page,0
.,0
Mrs,B-pers
Delany,I-pers
Bulstrode,0
july,0
17,0
1785,0
Both,0
annotations,0
are,0
written,0
vertically,0
in,0
the,0
left-hand,0
margin,0
of,0
the,0
page,0
.,0
