TOKEN	NE
Tuesday	0
3	0
d	0
.	0
August	0
1784	0
Clarges	0
Street	0
Breakfasted	0
in	0
my	0
own	0
room	0
--	0
paid	0
AMaria	B-pers
a	0
short	0
Visit	0
--	0
her	0
Cold	0
much	0
better	0
.	0
at	0
9	0
o'Clock	0
set	0
out	0
to	0
visit	0
Mrs.	B-pers
Johnston	I-pers
I	0
found	0
her	0
more	0
recover	0
'd	0
than	0
I	0
expected	0
--	0
I	0
sat	0
an	0
hour	0
by	0
her	0
bed	0
side	0
she	0
seem	0
much	0
pleased	0
wth	0
.	0
seeing	0
me	0
&	0
c	0
.	0
I	0
was	0
vastly	0
glad	0
to	0
find	0
her	0
so	0
comfortable	0
settled	0
,	0
&	0
well	0
situated	0
for	0
business	0
,	0
I	0
went	0
into	0
ye	0
.	0
Shop	0
--	0
saw	0
her	0
husband	0
who	0
did	0
not	0
appear	0
very	0
alert	0
--	0
I	0
order	0
'd	0
home	0
a	0
loaf	0
of	0
Sugar	0
.	0
I	0
ask	0
'd	0
poor	0
Johnston	B-pers
what	0
she	0
wish	0
'd	0
for	0
she	0
said	0
some	0
Lavender	0
Water	0
&	0
White	0
Wine	0
wch	0
.	0
I	0
sent	0
her	0
.	0
from	0
her	0
went	0
to	0
Bond	0
Street	0
to	0
buy	0
Lavender	0
Water	0
&	0
recollecting	0
Mr.	B-pers
Saunders	I-pers
ye	0
.	0
Painter	0
lived	0
in	0
ye	0
.	0
Street	0
went	0
to	0
him	0
--	0
I	0
settld	0
with	0
him	0
about	0
a	0
Miniature	0
picture	0
for	0
a	0
Ring	0
for	0
Mr.	B-pers
D	I-pers
--	0
he	0
promised	0
to	0
begin	0
it	0
next	0
Monday	0
Morng	0
at	0
10	0
o'Clock	0
--	0
wth	0
.	0
some	0
persuasion	0
he	0
agreed	0
to	0
come	0
to	0
my	0
house	0
instead	0
of	0
my	0
going	0
to	0
his	0
wch	0
.	0
as	0
I	0
have	0
no	0
carriage	0
wd	0
.	0
have	0
been	0
very	0
inconvenient	0
as	0
he	0
lives	0
a	0
good	0
way	0
