TOKEN,NE
13,0
I,0
did,0
not,0
get,0
your,0
little,0
note,0
till,0
I,0
came,0
from,0
Accapulco,B-place
.,0
--,0
ju,0
g,0
d,0
ge,0
judge,0
how,0
miserable,0
I,0
shall,0
feel,0
to,0
go,0
away,0
without,0
seeing,0
You,0
--,0
I,0
go,0
on,0
Tuesday,0
wth,0
.,0
ye,0
.,0
3,0
Eldest,0
Pſs,0
's,0
.,0
",",0
ye,0
:,0
others,0
come,0
ye,0
.,0
day,0
after,0
with,0
Elise,B-pers
.,0
the,0
enclosed,0
Note,0
you,0
ought,0
to,0
have,0
had,0
at,0
4,0
o'Clock,0
yesterday,0
",",0
but,0
Wm,B-pers
.,I-pers
kept,0
it,0
in,0
his,0
Pocket,0
&,0
entirely,0
forgot,0
to,0
carry,0
it,0
--,0
My,0
God,0
wt,0
.,0
wd,0
.,0
I,0
not,0
give,0
to,0
come,0
&,0
nurse,0
You,0
--,0
I,0
must,0
see,0
You,0
before,0
I,0
go,0
Adieu,0
for,0
ye,0
.,0
present,0
Your,0
Miranda,B-pers
let,0
me,0
know,0
how,0
your,0
head,0
does,0
&,0
Your,0
Cough,0
This,0
postscript,0
appears,0
to,0
the,0
left,0
of,0
the,0
signature,0
.,0
3,0
d,0
June,0
1781,0
Osyris,B-pers
&,0
Rhea,B-pers
ask,0
'd,0
after,0
you,0
last,0
Night,0
--,0
I,0
told,0
ym,0
.,0
of,0
Yor,0
distreſs,0
's,0
Rhea,B-pers
said,0
she,0
shd,0
.,0
send,0
to,0
yo,0
.,0
about,0
yor,0
.,0
not,0
coming,0
ye,0
.,0
B,0
.,0
D,0
:,0
King,0
George,0
's,0
birthday,0
(,0
4,0
June,0
),0
was,0
celebrated,0
at,0
court,0
every,0
year,0
.,0
in,0
a,0
very,0
kind,0
manner,0
.,0
There,0
is,0
currently,0
no,0
image,0
of,0
the,0
back,0
of,0
this,0
note,0
due,0
to,0
how,0
HAM/1/15/2/15,0
(,0
1,0
),0
and,0
HAM/1/15/2/15,0
(,0
3,0
),0
have,0
been,0
pasted,0
onto,0
the,0
sheet,0
.,0
It,0
can,0
however,0
be,0
partially,0
seen,0
both,0
in,0
HAM/1/15/2/15,0
p.1,0
and,0
HAM/1/15/2/15,0
p.3,0
.,0
3,0
d,0
June,0
17,0
81,0
The,0
date,0
on,0
the,0
back,0
of,0
this,0
note,0
is,0
written,0
vertically,0
in,0
the,0
left-hand,0
margin,0
.,0
