TOKEN	NE
26	0
My	0
dear	0
Friend	0
--	0
I	0
am	0
under	0
the	0
disagreeable	0
neceſsity	0
of	0
diſsappointing	0
you	0
&	0
myself	0
this	0
Evening	0
but	0
I	0
have	0
just	0
received	0
an	0
unsollicited	0
Ticket	0
for	0
the	0
Ladies	0
annual	0
dinner	0
at	0
the	0
Catch	0
Club	0
,	0
The	0
first	0
of	0
the	0
great	0
Georgian	0
clubs	0
to	0
popularize	0
the	0
glee	0
[	0
'	0
a	0
three-	0
or	0
four-voice	0
a	0
cappella	0
song	0
'	0
]	0
was	0
the	0
Noblemen	0
and	0
Gentlemen	0
's	0
Catch	0
Club	0
of	0
London	0
,	0
founded	0
in	0
1761	0
(	0
Wikipedia	0
)	0
.	0
which	0
has	0
been	0
procured	0
for	0
me	0
with	0
great	0
difficulty	0
so	0
that	0
I	0
can	0
not	0
refuse	0
it	0
,	0
&	0
fear	0
I	0
shall	0
not	0
be	0
back	0
in	0
the	0
Evening	0
time	0
enough	0
to	0
come	0
to	0
you	0
therefore	0
do	0
not	0
stay	0
at	0
home	0
,	0
tho	0
'	0
If	0
they	0
break	0
--	0
up	0
tolerably	0
early	0
I	0
shall	0
take	0
my	0
chance	0
of	0
find	0
ing	0
you	0
--	0
adieu	0
my	0
dear	0
Friend	0
affecly	0
:	0
yours	0
C.M.G	B-pers
.	I-pers
May	0
1788	0
Friday	0
To	0
Mrs	B-pers
Dickenson	I-pers
Remains	0
of	0
a	0
seal	0
,	0
in	0
red	0
wax	0
.	0
