TOKEN,NE
This,0
note,0
and,0
letter,0
appear,0
in,0
Kerherve,0
(,0
2015,0
:,0
...,0
),0
.,0
67,0
St,0
Albans,0
St,0
Windsor,B-place
Jany,0
10,0
--,0
1786,0
Tho,0
I,0
addreſs,0
this,0
Letter,0
to,0
Mrs,B-pers
Dickenson,I-pers
I,0
must,0
begin,0
it,0
with,0
my,0
best,0
acknowledgements,0
to,0
Her,0
amiable,0
Husband,0
and,0
return,0
you,0
dear,0
Sir,0
many,0
thanks,0
for,0
the,0
good,0
and,0
welcome,0
account,0
you,0
give,0
of,0
our,0
Dear,0
Friend,0
s,0
Health,0
of,0
the,0
Comfortable,0
araingment,0
of,0
your,0
affairs,0
which,0
now,0
do,0
not,0
oblige,0
you,0
to,0
separate,0
long,0
may,0
you,0
both,0
enjoy,0
a,0
union,0
that,0
Promises,0
so,0
much,0
Happineſs,0
My,0
Mary,B-pers
Ann,I-pers
woud,0
have,0
had,0
me,0
delayd,0
this,0
Letter,0
to,0
a,0
day,0
that,0
she,0
coud,0
have,0
written,0
Her,0
self,0
but,0
as,0
you,0
My,0
Dear,0
Mrs,B-pers
Dickenson,I-pers
are,0
so,0
anxious,0
about,0
the,0
R——y,0
Family,0
I,0
will,0
not,0
Postpone,0
relieving,0
it,0
--,0
as,0
I,0
can,0
aſsure,0
you,0
that,0
Princeſs,B-pers
Elizabeth,I-pers
is,0
still,0
in,0
a,0
Mending,0
way,0
--,0
and,0
if,0
it,0
Please,0
god,0
to,0
Preserve,0
Her,0
from,0
a,0
relaps,0
Her,0
Dr,0
Sir,B-pers
george,I-pers
Baker,I-pers
makes,0
no,0
doubt,0
of,0
Her,0
recovery,0
tho,0
it,0
may,0
be,0
slow,0
Her,0
Dear,0
and,0
Excellent,0
Parents,0
have,0
sufferd,0
greatly,0
on,0
Her,0
account,0
but,0
I,0
was,0
at,0
the,0
Lodge,0
last,0
night,0
and,0
found,0
them,0
in,0
good,0
spirits,0
.,0
The,0
young,0
Princeſses,0
are,0
much,0
better,0
their,0
Hooping,0
cough,0
being,0
in,0
the,0
decline,0
and,0
they,0
have,0
had,0
it,0
upon,0
the,0
whole,0
very,0
favourable,0
and,0
Prince,B-pers
Agustus,I-pers
is,0
better,0
this,0
complaint,0
has,0
been,0
in,0
is,0
Bowels,0
--,0
on,0
the,0
whole,0
it,0
has,0
been,0
a,0
sad,0
XmaſsChristmaſs,0
instead,0
of,0
a,0
merry,0
one,0
but,0
I,0
hope,0
the,0
new,0
year,0
will,0
make,0
amends,0
--,0
my,0
own,0
Health,0
is,0
very,0
tolerable,0
--,0
I,0
think,0
of,0
removing,0
at,0
the,0
time,0
my,0
Royal,0
Neighbours,0
do,0
--,0
my,0
Poor,0
House,0
in,0
London,B-place
--,0
now,0
deprived,0
of,0
what,0
used,0
to,0
make,0
me,0
so,0
Happy,0
in,0
it,0
is,0
a,0
gloomy,0
Prospect,0
to,0
me,0
--,0
my,0
Dear,0
Mrs,B-pers
Port,I-pers
I,0
thank,0
god,0
is,0
much,0
better,0
Her,0
great,0
dejection,0
of,0
Spirits,0
has,0
ended,0
in,0
a,0
rash,0
which,0
I,0
hope,0
will,0
establish,0
Her,0
Health,0
she,0
is,0
so,0
indulgent,0
as,0
to,0
allow,0
me,0
to,0
keep,0
Mary,B-pers
and,0
she,0
has,0
many,0
kind,0
Freinds,0
here,0
who,0
plead,0
for,0
her,0
returning,0
with,0
me,0
in,0
the,0
Spring,0
I,0
beg,0
my,0
best,0
Compts,0
to,0
Lady,B-pers
Wake,I-pers
and,0
shall,0
rejoyce,0
to,0
receive,0
an,0
account,0
of,0
Her,0
being,0
restored,0
to,0
that,0
Health,0
and,0
tranquillity,0
she,0
so,0
well,0
deserves,0
which,0
I,0
am,0
sure,0
you,0
will,0
greatly,0
contribute,0
to,0
--,0
I,0
am,0
in,0
great,0
concern,0
of,0
this,0
time,0
for,0
Poor,0
Lady,B-pers
Brudenel,I-pers
whose,0
death,0
I,0
expect,0
every,0
Post,0
.,0
Lady,0
Brudenell,0
died,0
two,0
days,0
after,0
this,0
letter,0
was,0
written,0
",",0
on,0
12,0
January,0
1786,0
.,0
--,0
I,0
can,0
not,0
help,0
feeling,0
for,0
the,0
sufferings,0
of,0
Her,0
Friends,0
for,0
so,0
great,0
a,0
Loss,0
I,0
Expect,0
Lady,B-pers
Weymouth,I-pers
in,0
Town,B-place
next,0
week,0
--,0
Lady,B-pers
Bute,I-pers
and,0
Mrs,B-pers
Boscawen,I-pers
have,0
been,0
settled,0
some,0
time,0
there,0
--,0
I,0
hear,0
