TOKEN,NE
The,0
top,0
half,0
of,0
this,0
page,0
has,0
been,0
cut,0
away,0
.,0
to,0
intreat,0
your,0
forgiveneſs,0
--,0
wch,0
.,0
however,0
you,0
have,0
by,0
this,0
time,0
I,0
trust,0
already,0
granted,0
by,0
receiving,0
a,0
Letter,0
from,0
me,0
dated,0
Sat,0
.,0
13,0
th,0
.,0
&,0
tomorrow,0
you,0
will,0
get,0
another,0
dated,0
15,0
The,0
last,0
line,0
of,0
this,0
page,0
has,0
been,0
cut,0
away,0
.,0
The,0
top,0
half,0
of,0
the,0
left,0
column,0
has,0
been,0
cut,0
away,0
.,0
That,0
little,0
fool,0
B,B-pers
has,0
offer,0
'd,0
that,0
great,0
fool,0
of,0
a,0
woman,0
100,0
Guineas,0
for,0
to,0
procure,0
a,0
small,0
lock,0
of,0
my,0
Hair,0
--,0
My,0
answer,0
was,0
",",0
that,0
provided,0
he,0
wld,0
.,0
cut,0
off,0
his,0
Hair,0
he,0
should,0
This,0
line,0
has,0
been,0
cut,0
away,0
.,0
Novbr,0
.,0
1789,0
?,0
1779,0
on,0
poor,0
Bord,B-pers
.,I-pers
The,0
explanatory,0
annotation,0
is,0
treated,0
here,0
as,0
by,0
the,0
author,0
of,0
the,0
letter,0
",",0
Mary,0
Hamilton,0
",",0
though,0
the,0
dates,0
of,0
writing,0
and,0
of,0
subsequent,0
censorship,0
relative,0
to,0
the,0
main,0
text,0
are,0
unclear,0
.,0
have,0
ye,0
.,0
Combings,0
of,0
mine,0
wch,0
.,0
my,0
maid,0
might,0
give,0
him,0
to,0
make,0
a,0
little,0
bob,0
wig,0
&,0
to,0
be,0
worn,0
without,0
powder,0
The,0
same,0
episode,0
recurs,0
in,0
GEO/ADD/3/83/49,0
.,0
--,0
&,0
yesterday,0
he,0
wrote,0
a,0
letter,0
to,0
her,0
--,0
from,0
Babel,B-place
Code,0
name,0
for,0
Windsor,0
",",0
or,0
one,0
of,0
the,0
buildings,0
there,0
",",0
based,0
on,0
the,0
evidence,0
of,0
HAM/1/15/2/18,0
in,0
which,0
a,0
letter,0
from,0
'Babel,0
',0
is,0
postmarked,0
Windsor,0
.,0
",",0
to,0
enquire,0
after,0
my,0
health,0
--,0
to,0
present,0
his,0
Hum,0
ble,0
.,0
respects,0
",",0
&,0
hop,0
'd,0
I,0
was,0
extremely,0
happy,0
--,0
my,0
name,0
full,0
length,0
--,0
what,0
a,0
tormenting,0
thing,0
to,0
be,0
thus,0
in,0
ye,0
.,0
power,0
of,0
people,0
&,0
that,0
no,0
precaution,0
",",0
no,0
remedy,0
can,0
save,0
me,0
from,0
their,0
impertinence,0
perhaps,0
too,0
to,0
be,0
exposed,0
",",0
for,0
from,0
his,0
manner,0
of,0
Talking,0
&,0
writing,0
about,0
me,0
--,0
any,0
person,0
that,0
did,0
not,0
know,0
me,0
might,0
imagine,0
I,0
encouraged,0
it,0
.,0
I,0
quite,0
dread,0
going,0
to,0
Louvre,B-place
Probably,0
St.,0
James,0
's,0
Palace,0
.,0
The,0
code,0
name,0
'Louvre,0
',0
is,0
used,0
in,0
various,0
letters,0
and,0
notes,0
in,0
the,0
HAM/1/15,0
series,0
",",0
for,0
example,0
in,0
HAM/1/15/2/9,0
and,0
HAM/1/15/2/11,0
.,0
for,0
there,0
one,0
is,0
exposed,0
to,0
perpetual,0
intrusions,0
",",0
at,0
least,0
I,0
am,0
",",0
from,0
living,0
in,0
a,0
public,0
paſsage,0
--,0
Adieu,0
adieu,0
--,0
forgive,0
",",0
love,0
&,0
write,0
to,0
me,0
",",0
I,0
am,0
delighted,0
to,0
hear,0
ye,0
.,0
young,0
person,0
is,0
better,0
--,0
take,0
care,0
of,0
yourself,0
Adieu,0
Miranda,B-pers
