TOKEN,NE
12,0
July,0
10,0
th,0
-,0
1779,0
Moved,0
date,0
here,0
from,0
below,0
the,0
opening,0
salutation,0
.,0
My,0
dearest,0
dearest,0
dearest,0
Friend,0
.,0
I,0
wish,0
you,0
wld,0
..,0
be,0
so,0
kind,0
as,0
to,0
let,0
me,0
know,0
whether,0
you,0
certainly,0
go,0
with,0
Adolphus,B-pers
",",0
Mary,B-pers
",",0
&,0
Sophia,B-pers
to,0
Windsor,B-place
this,0
Afternoon,0
",",0
&,0
I,0
wish,0
you,0
also,0
to,0
persuade,0
yourself,0
that,0
wherever,0
you,0
do,0
go,0
",",0
my,0
sincerest,0
prayers,0
for,0
yr,0
.,0
wellfare,0
&,0
prosperity,0
always,0
attend,0
you,0
.,0
Adieu,0
I,0
am,0
yr,0
.,0
ever,0
affectionate,0
Friend,0
.,0
This,0
page,0
is,0
blank,0
.,0
