TOKEN	NE
Bristol	B-place
Octbr	0
.	0
30	0
1782	0
Thank	0
you	0
,	0
my	0
dear	0
Madam	0
for	0
your	0
gentle	0
dun	0
:	0
‘	0
A	0
demand	0
for	0
payment	0
of	0
a	0
debt	0
.	0
Sometimes	0
also	0
more	0
generally	0
:	0
an	0
insistent	0
request	0
for	0
something	0
’	0
(	0
OED	0
s.v	0
.	0
dun	0
n.	0
2	0
,	0
2	0
.	0
Accessed	0
12-03-2021	0
)	0
.	0
You	0
are	0
the	0
most	0
agreeable	0
Creditor	0
I	0
n	0
ever	0
knew	0
,	0
for	0
you	0
never	0
bestow	0
more	0
pleasure	0
than	0
when	0
you	0
remind	0
people	0
of	0
their	0
debts	0
,	0
and	0
it	0
is	0
in	0
vain	0
to	0
plead	0
want	0
of	0
ability	0
to	0
pay	0
,	0
when	0
you	0
are	0
generous	0
e	0
nough	0
to	0
accept	0
of	0
whatever	0
compoſition	0
t	0
he	0
mental	0
circumstances	0
of	0
the	0
poor	0
debtor	0
e	0
nable	0
him	0
to	0
make	0
.	0
--	0
But	0
--	0
to	0
speak	0
without	0
a	0
figure	0
I	0
really	0
feel	0
myself	0
extremely	0
obliged	0
to	0
your	0
friendly	0
interest	0
and	0
mediation	0
in	0
t	0
he	0
affair	0
of	0
poor	0
Louisa	B-pers
.	0
I	0
thankfully	0
restore	0
the	0
German	0
narrative	0
,	0
which	0
I	0
shou	0
'd	0
have	0
rejoyc	0
'd	0
to	0
be	0
able	0
to	0
read	0
;	0
but	0
the	0
German	0
language	0
is	0
among	0
the	0
many	0
things	0
I	0
have	0
the	0
misfortune	0
n	0
ot	0
to	0
understand	0
.	0
--	0
Poor	0
Louisa	B-pers
!	0
the	0
same	0
d	0
ark	0
cloud	0
still	0
seems	0
to	0
hang	0
over	0
her	0
fate	0
;	0
and	0
her	0
intellects	0
.	0
I	0
think	0
she	0
is	0
more	0
stupid	0
In	0
a	0
sense	0
related	0
to	0
stupor	0
rather	0
than	0
stupidity	0
(	0
see	0
OED	0
s.v	0
.	0
stupid	0
adj.	0
,	0
adv.	0
,	0
and	0
n.	0
A.2.b	0
.	0
Accessed	0
21-03-2022	0
)	0
.	0
and	0
leſs	0
wild	0
.	0
I	0
am	0
afraid	0
that	0
is	0
a	0
bad	0
sign	0
;	0
Yet	0
she	0
has	0
intervals	0
of	0
vivacity	0
.	0
I	0
wish	0
you	0
cou	0
'd	0
have	0
seen	0
the	0
look	0
She	0
gave	0
me	0
the	0
other	0
day	0
when	0
I	0
tied	0
some	0
white	0
ribbons	0
round	0
her	0
arms	0
by	0
way	0
of	0
bracelets	0
,	0
the	0
only	0
piece	0
of	0
finery	0
she	0
seems	0
to	0
have	0
any	0
relish	0
for	0
.	0
It	0
was	0
such	0
a	0
look	0
of	0
wild	0
delight	0
as	0
the	0
best	0
Actreſs	0
may	0
in	0
vain	0
endeavour	0
to	0
copy	0
.	0
I	0
was	0
glad	0
to	0
get	0
Mrs.	B-pers
Sheridan	I-pers
's	0
Verses	0
;	0
I	0
had	0
heard	0
them	0
spoken	0
of	0
,	0
and	0
in	0
a	0
strain	0
of	0
high	0
commendation	0
.	0
I	0
think	0
them	0
very	0
pretty	0
,	0
and	0
(	0
what	0
is	0
a	0
still	0
better	0
thing	0
in	0
elegiac	0
verses	0
)	0
very	0
tender	0
.	0
You	0
mention	0
Lord	B-pers
Stormont	I-pers
as	0
poſseſsing	0
an	0
high	0
degree	0
of	0
taste	0
.	0
I	0
never	0
was	0
more	0
inclined	0
to	0
be	0
of	0
your	0
opinion	0
;	0
our	0
friend	0
Lord	B-pers
Monboddo	I-pers
has	0
aſsured	0
me	0
that	0
he	0
is	0
the	0
politest	0
scholar	0
among	0
the	0
Nobility	0
;	0
and	0
from	0
the	0
little	0
I	0
have	0
seen	0
of	0
him	0
I	0
think	0
him	0
the	0
most	0
agreeable	0
Man	0
among	0
them	0
;	0
at	0
least	0
his	0
sort	0
of	0
wit	0
humour	0
and	0
literature	0
are	0
particularly	0
to	0
my	0
taste	0
,	0
and	0
embellished	0
with	0
a	0
delightful	0
gaiety	0
.	0
I	0
am	0
not	0
a	0
little	0
proud	0
at	0
having	0
made	0
the	0
same	0
remark	0
with	0
the	B-pers
Queen	I-pers
(	0
you	0
may	0
be	0
aſsured	0
I	0
do	0
not	0
mean	0
to	0
include	0
that	0
part	0
of	0
the	0
remark	0
which	0
does	0
me	0
so	0
much	0
honour	0
)	0
.	0
Miſs	B-pers
Burney	I-pers
's	0
heroines	0
wou	0
'd	0
certainly	0
be	0
much	0
better	0
women	0
,	0
and	0
brighter	0
patterns	0
,	0
if	0
their	0
pure	0
morals	0
were	0
perfected	0
by	0
piety	0
,	0
and	0
if	0
in	0
their	0
distreſses	0
they	0
looked	0
for	0
help	0
where	0
only	0
it	0
is	0
to	0
be	0
found	0
.	0
This	0
idea	0
constantly	0
occurring	0
to	0
me	0
as	0
I	0
went	0
along	0
,	0
diminished	0
the	0
pleasure	0
I	0
received	0
,	0
tho	0
'	0
I	0
never	0
allowed	0
myself	0
to	0
expreſs	0
this	0
opinion	0
before	0
,	0
as	0
it	0
might	0
have	0
an	0
invidious	0
appearance	0
.	0
I	0
was	0
vastly	0
surprised	0
at	0
your	0
intelligence	0
respecting	0
dear	0
Mrs.	B-pers
Carter	I-pers
.	0
Methinks	0
I	0
am	0
glad	0
she	0
was	0
absent	0
at	0
the	0
time	0
of	0
a	0
certain	0
preposterous	0
solemnization	0
.	0
I	0
hope	0
the	0
change	0
of	0
scene	0
,	0
and	0
novelty	0
of	0
Objects	0
will	0
be	0
of	0
service	0
to	0
her	0
spirits	0
.	0
--	0
The	0
little	0
girl	0
you	0
inquire	0
after	0
has	0
a	0
solid	0
understanding	0
and	0
many	0
good	0
qualities	0
,	0
and	0
I	0
doubt	0
not	0
will	0
make	0
a	0
sensible	0
and	0
accomplished	0
woman	0
.	0
her	0
temper	0
has	0
been	0
a	0
little	0
hurt	0
,	0
but	0
on	0
the	0
whole	0
she	0
is	0
very	0
good	0
.	0
--	0
I	0
think	0
with	0
you	0
that	0
Theobald	0
's	0
is	0
perhaps	0
the	0
most	0
readable	0
,	0
tho	0
'	0
not	0
the	0
most	0
critical	0
Edition	0
of	0
Shakespeare	B-pers
;	0
but	0
if	0
I	0
might	0
venture	0
to	0
suggest	0
a	0
hint	0
,	0
I	0
would	0
observe	0
that	0
the	0
pleasantest	0
way	0
of	0
reading	0
the	0
Historical	0
Plays	0
,	0
is	0
to	0
get	0
them	0
in	0
single	0
Plays	0
,	0
as	0
Mr.	B-pers
Garrick	I-pers
acted	0
them	0
,	0
particularly	0
Richard	0
the	0
third	0
,	0
which	0
,	0
with	0
all	0
my	0
blind	0
Idolatry	0
for	0
Shakespeare	B-pers
,	0
I	0
must	0
say	0
is	0
replete	0
with	0
the	0
groſsest	0
vulgarity	0
a	0
nd	0
nonsense	0
,	0
which	0
are	0
intirely	0
expunged	0
i	0
n	0
that	0
copy	0
,	0
and	0
the	0
Scenes	0
reduced	0
into	0
b	0
etter	0
order	0
.	0
--	0
I	0
grieve	0
for	0
my	0
poor	0
friends	0
the	0
Wilmot	0
;	0
but	0
tho	0
'	0
justly	0
incensed	0
I	0
hope	0
they	0
will	0
r	0
elent	0
,	0
as	0
resentment	0
can	0
not	0
undo	0
the	0
deed	0
.	0
All	0
their	0
friends	0
have	0
interceded	0
for	0
the	0
poor	0
offending	0
girl	0
;	0
The	0
Wilmots	0
'	0
daughter	0
,	0
Elizabeth	0
Sarah	0
Wilmot	0
,	0
had	0
married	0
James	0
Seton	0
.	0
Notice	0
of	0
the	0
marriage	0
appeared	0
in	0
a	0
