TOKEN	NE
63	0
Queens	0
House	0
yr	0
Dr	0
9	0
th	0
.	0
Decbr	0
.	0
1782	0
(	0
29	0
th	0
?	0
)	0
Believe	0
me	0
my	0
Dr	0
very	0
sensible	0
of	0
this	0
additional	0
Token	0
of	0
yr	0
friendship	0
,	0
I	0
shall	0
ever	0
esteem	0
it	0
in	0
the	0
light	0
that	0
you	0
wish	0
,	0
&	0
shall	0
look	0
upon	0
it	0
as	0
one	0
of	0
the	0
most	0
valuable	0
ornaments	0
of	0
my	0
Room	0
,	0
as	0
given	0
me	0
According	0
to	0
her	0
diary	0
(	0
HAM/2/2	0
)	0
,	0
'	0
I	0
went	0
to	0
Miss	0
Goldsworthy	0
for	0
¼	0
of	0
an	0
hour	0
'	0
(	0
14	0
December	0
1782	0
)	0
,	0
and	0
she	0
had	0
written	0
to	0
Goldsworthy	0
on	0
26	0
December	0
.	0
Hamilton	0
was	0
at	0
home	0
in	0
London	0
throughout	0
this	0
period	0
.	0
by	0
a	0
Person	0
whose	0
Happineſs	0
I	0
shall	0
ever	0
be	0
anxious	0
for	0
,	0
&	0
who	0
I	0
am	0
sure	0
is	0
sincere	0
in	0
her	0
good	0
wishes	0
for	0
mine	0
--	0
Adieu	0
my	0
Dst	0
Friend	0
,	0
I	0
have	0
thought	0
of	0
you	0
frequently	0
this	0
day	0
--	0
May	0
your	0
Slumbers	0
this	0
Night	0
be	0
sweeter	0
&	0
more	0
calm	0
under	0
the	0
Roof	0
of	0
your	0
v	0
aluable	0
Friend	0
then	0
I	0
fear	0
they	0
have	0
been	0
in	0
a	0
Palace	0
Ever	0
Afly	0
Yr-	0
MCG	B-pers
