TOKEN	NE
70	0
Sunday	0
Morng	0
10	0
oClock	0
Recd	0
.	0
28	0
th	0
.	0
Novbr	0
.	0
1779	0
--	0
The	0
date	0
elements	0
have	0
been	0
rearranged	0
in	0
two	0
logical	0
parts	0
in	0
apparent	0
accord	0
with	0
the	0
sequence	0
of	0
writing	0
,	0
first	0
'Sunday	0
Morn	0
g	0
10	0
oClock	0
'	0
and	0
later	0
'Rec	0
d	0
.	0
28	0
th	0
.	0
Nov	0
br	0
.	0
1779	0
'	0
.	0
In	0
the	0
original	0
the	0
second	0
annotation	0
appears	0
to	0
the	0
left	0
of	0
the	0
first	0
.	0
I	0
am	0
only	0
able	0
my	0
ever	0
dearest	0
Miranda	B-pers
to	0
scribble	0
a	0
few	0
hasty	0
lines	0
to	0
you	0
to	0
say	0
how	0
happy	0
I	0
am	0
to	0
hear	0
yr	0
.	0
Cold	0
is	0
better	0
&	0
to	0
thank	0
you	0
for	0
yr	0
.	0
ever	0
kind	0
,	0
affectionate	0
,	0
dear	0
instructing	0
Letter	0
.	0
It	0
wld	0
..	0
require	0
a	0
Volume	0
to	0
answer	0
as	0
I	0
wish	0
every	0
Letter	0
of	0
yrs	0
.	0
Now	0
to	0
begin	0
as	0
to	0
ye	0
.	0
Ring	0
--	0
ye	0
size	0
of	0
ye	0
ring	0
itself	0
fits	0
incomparably	0
well	0
,	0
if	0
you	0
shd	0
..	0
not	0
be	0
able	0
to	0
get	0
yt	0
.	0
perfectly	0
ye	0
Ring	0
with	0
ye	0
Letter	0
P.	0
will	0
very	0
well	0
,	0
cela	0
suffit	0
pour	0
ça	0
.	0
As	0
to	0
yr	0
.	0
Note	0
from	0
L——y	B-pers
S——t	I-pers
I	0
have	0
burned	0
it	0
as	0
I	0
do	0
every	0
thing	0
else	0
I	0
receive	0
from	0
you	0
not	0
knowing	0
you	0
wished	0
to	0
have	0
it	0
again	0
,	0
if	0
you	0
will	0
be	0
so	0
kind	0
my	0
ever	0
dearest	0
Miranda	B-pers
to	0
mark	0
upon	0
whatever	0
Note	0
you	0
send	0
me	0
for	0
ye	0
.	0
future	0
to	0
look	0
at	0
whether	0
it	0
is	0
to	0
be	0
burned	0
or	0
to	0
be	0
sent	0
back	0
--	0
I	0
will	0
take	0
care	0
to	0
obey	0
yr	0
.	0
affectionate	0
hints	0
commands	0
very	0
strictly	0
.	0
I	0
am	0
very	0
sorry	0
to	0
hear	0
ye	0
account	0
you	0
give	0
me	0
of	0
L——d	B-pers
&	0
L——y	B-pers
St——t	I-pers
for	0
I	0
think	0
ym——	0
both	0
very	0
deserving	0
people	0
.	0
God	0
preserve	0
you	0
&	0
bleſs	0
you	0
&	0
long	0
continue	0
you	0
as	0
a	0
bleſsing	0
to	0
Yr	0
.	0
Palemon	B-pers
.	0
toujours	0
de	0
même	0
This	0
page	0
is	0
blank	0
.	0
