TOKEN	NE
As	0
Mr	B-pers
:	I-pers
Wye	I-pers
's	0
Servant	0
did	0
not	0
deliver	0
me	0
Miſs	B-pers
Hamilton	I-pers
's	0
Note	0
'till	0
this	0
morning	0
at	0
Breakfaſt	0
,	0
it	0
was	0
not	0
in	0
my	0
power	0
to	0
obey	0
her	0
Commands	0
before	0
.	0
--	0
These	0
are	0
all	0
the	0
Letters	0
of	0
the	0
Chriſtian	0
I	0
thought	0
worth	0
the	0
keeping	0
.	0
--	0
The	0
Others	0
being	0
only	0
a	0
temporary	0
Criticiſm	0
on	0
a	0
late	0
Publication	0
,	0
I	0
have	0
destroy	0
'd	0
.	0
--	0
As	0
I	0
ſuppose	0
Miſs	B-pers
Hamilton	I-pers
is	0
too	0
well	0
confirmed	0
in	0
the	0
Principles	0
of	0
her	0
Religion	0
,	0
ever	0
to	0
be	0
converted	0
to	0
my	0
Faith	0
,	0
I	0
do	0
not	0
apprehend	0
--	0
ſhe	0
runs	0
any	0
riſk	0
of	0
being	0
ſtagger	0
'd	0
in	0
her	0
Belief	0
,	0
by	0
a	0
ſecond	0
peruſal	0
of	0
Opinions	0
on	0
little	0
else	0
than	0
the	0
Form	0
of	0
our	0
Public	0
prayers	0
.	0
--	0
I	0
should	0
otherwise	0
not	0
have	0
ſent	0
them	0
,	0
--	0
for	0
,	0
(	0
besides	0
that	0
it	0
is	0
not	0
my	0
Profeſsion	0
to	0
make	0
Converts	0
,	0
)	0
when	0
one	0
people	0
change	0
their	0
Tenets	0
,	0
it	0
ought	0
to	0
be	0
entirely	0
by	0
the	0
ſtrength	0
of	0
their	0
own	0
Underſtanding	0
,	0
or	0
they	0
will	0
by	0
the	0
change	0
endanger	0
their	0
future	0
Peace	0
of	0
Mind	0
.	0
--	0
I	0
was	0
glad	0
to	0
hear	0
by	0
Thomas	B-pers
(	0
whom	0
I	0
met	0
this	0
morning	0
)	0
that	0
Mrs	B-pers
:	I-pers
&	0
Miſs	B-pers
Hamilton	I-pers
were	0
well	0
.	0
The	0
letter	0
ends	0
abruptly	0
here	0
and	0
the	0
bottom	0
of	0
the	0
page	0
looks	0
as	0
though	0
it	0
may	0
have	0
been	0
cut	0
away	0
.	0
