TOKEN	NE
14	0
th	0
.	0
July	0
1782	0
20	0
I	0
recd	0
.	0
Your	0
Dear	0
letter	0
this	0
day	0
week	0
&	0
postpon	0
'd	0
writing	0
to	0
You	0
till	0
I	0
could	0
answer	0
Your	0
question	0
respecting	0
the	0
drawing	0
Rooms	0
--	0
the	0
next	0
,	0
will	0
not	0
be	0
till	0
Thursday	0
the	0
25	0
th	0
.	0
&	0
then	0
you	0
may	0
reckon	0
the	0
fortnight	0
Drawing	0
Rooms	0
.	0
dating	0
ym	0
.	0
from	0
ye	0
.	0
25	0
th	0
--	0
I	0
am	0
quite	0
delighted	0
that	0
You	0
can	0
send	0
me	0
so	0
good	0
an	0
account	0
of	0
Your	0
health	0
(	0
for	0
I	0
know	0
You	0
never	0
deceive	0
me	0
)	0
.	0
I	0
have	0
seen	0
Hero	B-pers
--	0
&	0
flatter	0
myself	0
I	0
am	0
in	0
good	0
Odour	0
with	0
her	0
;	0
I	0
waited	0
on	0
her	0
ye	0
.	0
1	0
st	0
.	0
Eveg	0
.	0
I	0
was	0
at	0
liberty	0
--	0
and	0
last	0
Tuesday	0
Morng	0
we	0
went	0
together	0
to	0
Walker	B-pers
s	0
Lecture	0
&	0
in	0
the	0
Eveg	0
.	0
She	0
carried	0
me	0
&	0
Miſs	B-pers
Thursby	I-pers
to	0
Brislaws	B-pers
(	0
these	0
two	0
Genius	0
's	0
being	0
here	0
for	0
a	0
few	0
days	0
--	0
Mrs	B-pers
.	I-pers
&	0
ye	0
.	0
2	0
Miſs	B-pers
Crewes	I-pers
were	0
also	0
of	0
both	0
these	0
Parties	0
--	0
do	0
You	0
know	0
ym	0
.	0
?	0
I	0
did	0
not	0
see	0
enough	0
of	0
them	0
to	0
form	0
even	0
an	0
Outline	0
of	0
their	0
Characters	0
Hero	B-pers
talk	0
'd	0
of	0
You	0
but	0
not	0
one	0
word	0
drop	0
'd	0
of	0
Your	0
coming	0
to	0
her	0
&	0
I	0
did	0
not	0
dare	0
venture	0
the	0
question	0
.	0
What	0
does	0
Your	0
Father	0
say	0
to	0
all	0
the	0
changes	0
in	0
the	0
Ministry	0
?	0
I	0
can	0
not	0
help	0
thinking	0
but	0
that	0
they	0
are	0
agreeable	0
to	0
the	0
People	0
I	0
live	0
with	0
;	0
&	0
Ld	0
.	0
Shelborne	0
,	0
I	0
pronounce	0
is	0
already	0
a	0
great	0
in	0
favor	0
ite	0
The	0
annotator	0
,	0
presumably	0
Mary	0
Hamilton	0
,	0
has	0
cancelled	0
the	0
name	0
'Shelborne	0
'	0
,	0
and	0
adjusted	0
'	0
a	0
great	0
favorite	0
'	0
to	0
'in	0
favor	0
'	0
.	0
You	0
reproach	0
me	0
for	0
not	0
having	0
congratulated	0
You	0
on	0
finding	0
Your	0
Pocket	0
Book	0
--	0
indeed	0
I	0
was	0
vastly	0
glad	0
when	0
I	0
heard	0
it	0
--	0
I	0
will	0
endeavour	0
--	0
but	0
I	0
do	0
not	0
promise	0
,	0
that	0
I	0
will	0
procure	0
You	0
the	0
hair	0
You	0
wish	0
to	0
have	0
;	0
remember	0
,	0
that	0
you	0
must	0
on	0
no	0
account	0
boast	0
of	0
having	0
this	0
invaluable	0
Treasure	0
in	0
Your	0
poſseſsion	0
.	0
Pray	0
what	0
are	0
Your	0
Studies	0
this	0
Summer	0
,	0
&	0
what	0
book	0
's	0
of	0
amusement	0
have	0
You	0
--	0
I	0
have	0
just	0
finished	0
Potters	0
Robert	0
Potter	0
(	0
1721-1804	0
)	0
,	0
author	0
.	0
translation	0
of	0
Euripides	0
--	0
the	0
1	0
st	0
.	0
Vol	0
.	0
only	0
,	0
ye	0
.	0
2	0
d	0
.	0
I	0
believe	0
is	0
not	0
yet	0
published	0
--	0
I	0
wish	0
we	0
could	0
have	0
read	0
it	0
together	0
,	0
I	0
think	0
ye	0
.	0
same	0
paſsages	0
would	0
have	0
equally	0
pleased	0
each	0
--	0
I	0
have	0
just	0
begun	0
some	0
books	0
The	0
preceding	0
deletion	0
is	0
apparently	0
censorship	0
by	0
the	0
annotator	0
.	0
on	0
Natural	0
History	0
&	0
hope	0
I	0
shall	0
acquire	0
some	0
Knowledge	0
in	0
my	0
favorite	0
studies	0
of	0
this	0
kind	0
--	0
particularly	0
too	0
as	0
Monr	B-pers
.	I-pers
de	I-pers
'Luc	I-pers
is	0
come	0
to	0
settle	0
at	0
Windsor	B-place
to	0
whom	0
I	0
can	0
apply	0
to	0
explain	0
wt	0
.	0
I	0
do	0
not	0
comprehend	0
.	0
&	0
c	0
.	0
I	0
have	0
seen	0
advertised	0
another	0
Novel	0
Cecilia	0
,	0
or	0
Memoirs	0
of	0
an	0
Heiress	0
was	0
first	0
published	0
in	0
July	0
1782	0
.	0
by	0
Miss	B-pers
Burney	I-pers
who	0
wrote	0
Evelina	0
Evelina	0
,	0
or	0
the	0
History	0
of	0
a	0
Young	0
Lady	0
's	0
Entrance	0
into	0
the	0
World	0
was	0
published	0
in	0
1778	0
.	0
--	0
I	0
shall	0
like	0
to	0
see	0
it	0
for	0
I	0
think	0
her	0
first	0
production	0
was	0
a	0
wonderful	0
proof	0
of	0
genius	0
for	0
that	0
Kind	0
of	0
Writing	0
.	0
if	0
it	0
is	0
true	0
that	0
she	0
was	0
so	0
young	0
&	0
had	0
no	0
aſsistance	0
--	0
it	0
is	0
call	0
'd	0
Cecilia	0
&	0
is	0
in	0
5	0
Vol	0
:	0
s	0
.	0
I	0
think	0
it	0
might	0
be	0
a	0
good	0
lounging	0
book	0
for	0
You	0
at	0
Horton	B-place
.	0
--	0
pray	0
get	0
it	0
&	0
tell	0
me	0
how	0
You	0
like	0
it	0
.	0
Adieu	0
my	0
best	0
love	0
--	0
remember	0
one	0
of	0
my	0
great	0
est	0
Comforts	0
is	0
receiving	0
letters	0
from	0
You	0
--	0
Adieu	0
God	0
Bless	0
You	0
.	0
Give	0
my	0
love	0
to	0
Is	B-pers
:	I-pers
I	0
hope	0
to	0
hear	0
she	0
has	0
lost	0
ye	0
