TOKEN,NE
4,0
Wimbledon,B-place
29,0
th,0
June,0
1790,0
.,0
Dear,0
Madam,0
",",0
I,0
can,0
aſsure,0
you,0
that,0
I,0
embrace,0
the,0
earliest,0
opportunity,0
of,0
thanking,0
you,0
for,0
the,0
kind,0
Letter,0
you,0
sent,0
me,0
last,0
week,0
",",0
which,0
I,0
received,0
at,0
Newark,B-place
.,0
I,0
was,0
at,0
that,0
time,0
with,0
a,0
broken,0
heart,0
(,0
tho,0
',0
thank,0
God,0
I,0
am,0
since,0
something,0
better,0
),0
in,0
the,0
middle,0
of,0
a,0
contested,0
Election,0
",",0
&,0
in,0
the,0
most,0
imment,0
imminent,0
danger,0
of,0
my,0
life,0
from,0
the,0
Riot,0
;,0
however,0
all,0
this,0
I,0
escaped,0
and,0
carried,0
the,0
two,0
Members,0
for,0
the,0
Duke,0
notwithstandg,0
every,0
species,0
of,0
bribery,0
practised,0
by,0
our,0
Opponents,0
with,0
very,0
high,0
numbers,0
.,0
I,0
was,0
most,0
ably,0
aſsisted,0
by,0
Mr.,B-pers
Garrow,I-pers
as,0
Counsel,0
whom,0
I,0
took,0
from,0
four,0
.,0
The,0
loſs,0
of,0
my,0
lovely,0
Boy,0
is,0
a,0
stroke,0
&,0
a,0
shock,0
",",0
I,0
shall,0
long,0
feel,0
--,0
Fanny,B-pers
has,0
had,0
a,0
very,0
narrow,0
escape,0
",",0
but,0
thank,0
God,0
is,0
said,0
to,0
be,0
out,0
of,0
all,0
danger,0
.,0
I,0
am,0
obliged,0
to,0
you,0
for,0
your,0
intended,0
kindneſs,0
to,0
Kath,B-pers
:,I-pers
&,0
Mary,B-pers
",",0
but,0
previous,0
to,0
my,0
leaving,0
London,B-place
I,0
had,0
sent,0
them,0
to,0
Eton,B-place
",",0
Presumably,0
to,0
stay,0
with,0
Jackson,0
's,0
sister-in-law,0
",",0
Frances,B-pers
Barnard,I-pers
",",0
whose,0
husband,0
Thomas,0
Barnard,0
(,0
d.,0
c.1785,0
),0
used,0
to,0
be,0
a,0
clerk,0
of,0
Eton,0
College,0
.,0
where,0
I,0
hear,0
they,0
are,0
w,0
i,0
e,0
ll,0
&,0
will,0
remain,0
the,0
Holidays,0
.,0
Moreau,B-pers
is,0
very,0
ill,0
with,0
the,0
Gout,0
at,0
Bath,B-place
",",0
&,0
I,0
am,0
",",0
un,0
likely,0
to,0
paſs,0
much,0
time,0
at,0
this,0
place,0
with,0
the,0
Duke,0
.,0
I,0
had,0
before,0
let,0
my,0
House,0
at,0
Richmond,B-place
to,0
Mrs.,B-pers
Vaughan,I-pers
for,0
the,0
Summer,0
",",0
intending,0
to,0
go,0
to,0
the,0
Sea,0
with,0
my,0
Children,0
--,0
I,0
intend,0
for,0
the,0
present,0
taking,0
a,0
Lodging,0
for,0
Fanny,B-pers
near,0
Town,B-place
'till,0
she,0
is,0
fit,0
to,0
go,0
to,0
the,0
Sea,0
.,0
It,0
will,0
I,0
am,0
sure,0
give,0
you,0
great,0
pleasure,0
that,0
Services,0
rendered,0
Mr.,B-pers
P——,I-pers
has,0
induced,0
him,0
to,0
signify,0
that,0
I,0
shall,0
be,0
handsomely,0
provided,0
for,0
--,0
His,0
Grace,0
joins,0
most,0
heartily,0
in,0
my,0
succeſs,0
;,0
--,0
But,0
with,0
all,0
these,0
prospects,0
a,0
gloom,0
at,0
times,0
siezes,0
my,0
mind,0
still,0
and,0
which,0
I,0
am,0
afraid,0
for,0
a,0
long,0
time,0
",",0
will,0
be,0
afflicted,0
for,0
the,0
loſs,0
of,0
my,0
poor,0
Dear,0
boy,0
..,0
I,0
hope,0
Mr.,B-pers
Dickinson,I-pers
and,0
Louisa,B-pers
are,0
well,0
I,0
am,0
Dear,0
Madam,0
",",0
Your,0
faithful,0
&,0
obed,0
ſert,0
John,B-pers
Jackſon,I-pers
.,0
Postmark,0
",",0
in,0
black,0
ink,0
",",0
dated,0
29,0
June,0
1790,0
.,0
Mrs.,B-pers
Dickenson,I-pers
at,0
Taxal,B-place
A,0
large,0
number,0
',0
6,0
',0
is,0
drawn,0
in,0
black,0
ink,0
",",0
2,0
lines,0
deep,0
",",0
denoting,0
postage,0
due,0
.,0
Chapel,B-place
le,I-place
Frith,I-place
Cheshire,B-place
Ink,0
doodles,0
in,0
the,0
margin,0
to,0
the,0
right,0
of,0
the,0
address,0
.,0
21,0
2-2,0
23,0
2,0
10-6,0
23,0
12-6,0
This,0
annotation,0
is,0
written,0
vertically,0
underneath,0
the,0
address,0
.,0
Seal,0
",",0
in,0
red,0
wax,0
.,0
