TOKEN	NE
Dear	0
Sir	0
The	0
shortneſs	0
of	0
the	0
moment	0
which	0
the	0
Post	0
allows	0
,	0
only	0
leaves	0
me	0
time	0
to	0
say	0
how	0
much	0
I	0
am	0
rejoyced	0
at	0
the	0
improved	0
state	0
of	0
your	0
health	0
!	0
--	0
How	0
glad	0
I	0
am	0
of	0
your	0
proposed	0
migration	0
hither	0
!	0
--	0
That	0
the	0
Castle	0
gates	0
shall	0
be	0
thrown	0
open	0
to	0
hail	0
the	0
approach	0
of	0
so	0
renown	0
'd	0
a	0
Knight	0
!	0
--	0
that	0
you	0
will	0
receive	0
a	0
cordial	0
Welcome	0
on	0
Saturday	0
from	0
the	0
Inhabitants	0
of	0
Cowslip	B-place
Green	I-place
,	0
particularly	0
from	0
her	0
who	0
is	0
truly	0
Your	0
faithful	0
and	0
obliged	0
Han	B-pers
:	I-pers
More	I-pers
Cowslip	B-place
Green	I-place
22	0
July	0
--	0
1789	0
This	0
page	0
is	0
blank	0
.	0
This	0
page	0
is	0
blank	0
.	0
Remains	0
of	0
a	0
seal	0
,	0
in	0
red	0
wax	0
,	0
above	0
and	0
below	0
the	0
address	0
.	0
To	0
John	B-pers
Dickenson	I-pers
Esq	I-pers
A	0
large	0
‘	0
2	0
’	0
is	0
written	0
next	0
to	0
the	0
address	0
,	0
indicating	0
postage	0
due	0
.	0
N	0
o	0
.	0
18	0
Queen	0
Square	0
Bath	B-place
