TOKEN,NE
Hampton,B-place
25,0
Janry,0
:,0
1786,0
My,0
dear,0
Friend,0
The,0
sole,0
reason,0
why,0
I,0
have,0
n,0
ot,0
sooner,0
thanked,0
for,0
your,0
kind,0
letter,0
is,0
",",0
that,0
being,0
quite,0
isolée,0
at,0
Hampton,B-place
",",0
I,0
know,0
nothing,0
of,0
the,0
world,0
or,0
its,0
ways,0
;,0
and,0
I,0
wished,0
to,0
defer,0
writing,0
till,0
I,0
had,0
gone,0
to,0
Town,B-place
",",0
and,0
looked,0
up,0
a,0
little,0
a,0
musement,0
and,0
goſsip,0
for,0
you,0
among,0
our,0
friends,0
.,0
But,0
I,0
find,0
we,0
shall,0
not,0
stir,0
this,0
fortnight,0
",",0
--,0
I,0
came,0
here,0
early,0
in,0
December,0
.,0
Mrs.,B-pers
Garrick,I-pers
and,0
I,0
spent,0
the,0
Christmas,0
fortnight,0
a,0
t,0
Mrs.,B-pers
Walsingham,I-pers
's,0
.,0
We,0
had,0
no,0
other,0
company,0
except,0
Lord,B-pers
Walsingham,I-pers
",",0
for,0
a,0
day,0
or,0
two,0
at,0
one,0
time,0
",",0
and,0
Mr.,B-pers
Pepys,I-pers
for,0
a,0
couple,0
of,0
days,0
at,0
another,0
time,0
.,0
I,0
frequently,0
read,0
to,0
them,0
(,0
I,0
mean,0
Mrs.,B-pers
W,I-pers
.,I-pers
and,0
her,0
daughter,0
),0
while,0
they,0
painted,0
",",0
and,0
if,0
it,0
is,0
any,0
comfort,0
to,0
you,0
",",0
you,0
were,0
often,0
affectionately,0
remember,0
'd,0
",",0
and,0
kindly,0
talked,0
of,0
.,0
The,0
little,0
time,0
they,0
wou,0
'd,0
spare,0
me,0
to,0
myself,0
I,0
employ,0
'd,0
in,0
finishing,0
a,0
little,0
Tale,0
which,0
will,0
see,0
the,0
light,0
in,0
a,0
few,0
days,0
.,0
I,0
have,0
ventured,0
to,0
glance,0
pretty,0
strongly,0
at,0
the,0
manners,0
of,0
our,0
fine,0
Men,0
;,0
the,0
gluttony,0
",",0
rudeneſs,0
",",0
ignorance,0
",",0
and,0
indolence,0
of,0
modern,0
Ton,0
.,0
I,0
had,0
fully,0
resolved,0
to,0
have,0
brought,0
it,0
out,0
without,0
my,0
name,0
",",0
but,0
was,0
over-ruled,0
by,0
the,0
only,0
two,0
friends,0
to,0
whom,0
I,0
ever,0
named,0
it,0
.,0
They,0
also,0
insisted,0
on,0
my,0
adding,0
Bas,0
bleu,0
",",0
which,0
else,0
",",0
woud,0
probably,0
have,0
made,0
its,0
way,0
into,0
some,0
Magazine,0
from,0
the,0
numerous,0
copies,0
that,0
are,0
got,0
abroad,0
.,0
Mr.,B-pers
Walpole,I-pers
",",0
is,0
I,0
hear,0
",",0
better,0
and,0
Mrs.,B-pers
Vesey,I-pers
tolerable,0
.,0
I,0
have,0
seen,0
neither,0
of,0
those,0
dear,0
friends,0
:,0
nor,0
indeed,0
any,0
one,0
else,0
",",0
but,0
Mrs.,B-pers
Boscawen,I-pers
",",0
Montagu,B-pers
",",0
and,0
Carter,B-pers
",",0
the,0
latter,0
only,0
for,0
5,0
Minutes,0
;,0
she,0
seemed,0
not,0
quite,0
well,0
.,0
I,0
know,0
you,0
will,0
honour,0
my,0
fortitude,0
when,0
I,0
tell,0
you,0
that,0
I,0
this,0
day,0
resisted,0
a,0
very,0
agreeable,0
temptation,0
.,0
We,0
had,0
a,0
letter,0
from,0
Mrs.,B-pers
Walsingham,I-pers
to,0
ask,0
us,0
to,0
the,0
annual,0
dinner,0
of,0
the,B-pers
Warton,I-pers
's,I-pers
&,0
c.,0
You,0
know,0
full,0
well,0
how,0
pleasant,0
it,0
is,0
",",0
and,0
how,0
delightful,0
they,0
are,0
;,0
but,0
an,0
account,0
of,0
the,0
dangerous,0
illneſs,0
of,0
my,0
Mother,0
",",0
left,0
not,0
my,0
Spirits,0
in,0
tune,0
for,0
this,0
sweet,0
Musick,0
.,0
--,0
I,0
hope,0
your,0
amiable,0
friend,0
Lady,B-pers
Wake,I-pers
has,0
somewhat,0
recovered,0
the,0
severe,0
shock,0
her,0
feelings,0
experienced,0
.,0
Lady,0
Wake,0
's,0
husband,0
",",0
Sir,B-pers
William,I-pers
",",0
had,0
died,0
at,0
the,0
end,0
of,0
October,0
1785,0
.,0
You,0
are,0
a,0
good,0
creature,0
to,0
go,0
and,0
administer,0
the,0
consolations,0
of,0
friendship,0
to,0
her,0
affliction,0
.,0
That,0
affords,0
the,0
best,0
human,0
help,0
I,0
know,0
of,0
.,0
I,0
wish,0
it,0
were,0
in,0
my,0
power,0
to,0
suggest,0
any,0
thing,0
which,0
might,0
be,0
serviceable,0
to,0
your,0
worthy,0
Clergyman,0
;,0
but,0
tho,0
',0
rich,0
in,0
will,0
I,0
am,0
poor,0
in,0
power,0
.,0
You,0
cant,0
imagine,0
how,0
I,0
shall,0
miſs,0
You,0
when,0
I,0
paſs,0
by,0
the,0
dear,0
old,0
house,0
!,0
--,0
but,0
I,0
ought,0
to,0
fortify,0
Your,0
virtue,0
",",0
instead,0
of,0
weakning,0
it,0
by,0
such,0
rememberances,0
.,0
Yet,0
how,0
little,0
is,0
what,0
You,0
have,0
re,0
no,0
unced,0
compared,0
with,0
the,0
solid,0
and,0
substantial,0
happineſs,0
you,0
have,0
secured,0
by,0
your,0
union,0
with,0
an,0
amiable,0
and,0
virtuous,0
Man,0
!,0
You,0
deserve,0
your,0
happineſs,0
because,0
You,0
are,0
sensible,0
of,0
it,0
.,0
I,0
doubt,0
not,0
his,0
affairs,0
will,0
go,0
on,0
prosperously,0
now,0
that,0
he,0
has,0
taken,0
them,0
into,0
his,0
own,0
hands,0
.,0
--,0
I,0
asked,0
Mrs.,B-pers
G,I-pers
.,I-pers
if,0
she,0
wou,0
'd,0
not,0
write,0
;,0
she,0
said,0
no,0
",",0
You,0
must,0
not,0
have,0
too,0
many,0
good,0
things,0
at,0
once,0
.,0
In,0
truth,0
as,0
we,0
had,0
but,0
little,0
to,0
say,0
we,0
cou,0
'd,0
not,0
both,0
afford,0
to,0
speak,0
at,0
the,0
same,0
time,0
.,0
--,0
She,0
sends,0
her,0
kind,0
love,0
to,0
both,0
.,0
--,0
I,0
have,0
not,0
only,0
no,0
frank,0
",",0
but,0
what,0
is,0
a,0
ridiculous,0
kind,0
of,0
poverty,0
",",0
I,0
am,0
not,0
worth,0
a,0
folio,0
Sheet,0
of,0
Paper,0
",",0
or,0
you,0
shoud,0
not,0
have,0
come,0
off,0
so,0
easily,0
.,0
--,0
I,0
rejoyce,0
that,0
that,0
sweet,0
Miſs,B-pers
Murray,I-pers
is,0
so,0
agreeably,0
married,0
.,0
Elizabeth,0
Mary,0
Murray,0
had,0
married,0
George,0
Finch-Hatton,0
on,0
10,0
December,0
1785,0
.,0
I,0
fell,0
quite,0
in,0
love,0
with,0
when,0
I,0
was,0
at,0
Ken,0
Wood,0
Also,0
known,0
as,0
Caen,0
Wood,0
",",0
an,0
estate,0
and,0
the,0
seat,0
of,0
the,0
Earl,0
of,0
Mansfield,0
in,0
Hampstead,0
",",0
London,0
.,0
.,0
--,0
As,0
to,0
the,0
Narrative,0
about,0
Louisa,B-pers
",",0
