TOKEN	NE
No	0
transcription	0
is	0
provided	0
for	0
images	0
of	0
print	0
.	0
According	0
to	0
Pitcher	0
(	0
1998	0
:	0
78	0
)	0
,	0
articles	0
entitled	0
‘	0
The	0
Leveller	0
's	0
Cursory	0
Thoughts	0
’	0
‘	0
are	0
a	0
revised	0
,	0
blended	0
reprinting	0
of	0
two	0
essay	0
serials	0
in	0
the	0
Westminster	0
Magazine	0
’	0
,	0
the	0
second	0
of	0
which	0
,	0
‘	0
The	0
Leveller	0
’	0
,	0
ran	0
from	0
January	0
1774	0
to	0
March	0
1776	0
.	0
This	0
piece	0
does	0
not	0
appear	0
in	0
vol	0
.	0
4	0
(	0
1776	0
)	0
,	0
so	0
presumably	0
dates	0
from	0
1774	0
or	0
1775	0
,	0
while	0
the	0
version	0
in	0
the	0
Whitehall	0
Evening-Post	0
may	0
be	0
earlier	0
still	0
:	0
‘	0
Tueſday	0
the	0
24th	0
of	0
laſt	0
month	0
’	0
can	0
only	0
refer	0
to	0
August	0
1773	0
,	0
May	0
1774	0
,	0
January	0
or	0
October	0
1775	0
.	0
The	0
piece	0
is	0
reprinted	0
in	0
Thoughts	0
in	0
Prose	0
and	0
Verse	0
,	0
started	0
in	0
his	0
Walks	0
,	0
By	0
John	0
Hope	0
(	0
Stockton	0
,	0
1780	0
)	0
,	0
pp.34-37	0
,	0
apart	0
from	0
the	0
lines	0
at	0
the	0
foot	0
from	0
‘	0
With	0
Siſter	0
Clio	0
[	0
...	0
]	0
’	0
onwards	0
.	0
