TOKEN	NE
The	0
first	0
image	0
is	0
of	0
an	0
archival	0
note	0
with	0
basic	0
metadata	0
,	0
the	0
location	0
in	0
the	0
Yale	0
Edition	0
of	0
Horace	0
Walpole	0
's	0
correspondence	0
,	0
and	0
the	0
provenance	0
of	0
the	0
document	0
.	0
This	0
letter	0
appears	0
in	0
Lewis	0
(	0
1937-83	0
:	0
XXXI	0
,	0
285	0
)	0
.	0
Mr	B-pers
Walpole	I-pers
begs	0
Mrs	B-pers
Dickenson	I-pers
will	0
be	0
so	0
good	0
as	0
to	0
excuse	0
his	0
waiting	0
on	0
her	0
this	0
Evening	0
,	0
which	0
he	0
will	0
have	0
the	0
honour	0
of	0
doing	0
on	0
Wednesday	0
or	0
Thursday	0
,	0
which	0
ever	0
she	0
will	0
please	0
to	0
name	0
.	0
F	0
Honble	B-pers
.	I-pers
Hor	I-pers
.	I-pers
Walpole	I-pers
22-	0
Septr	0
.	0
1788	0
This	0
annotation	0
is	0
written	0
vertically	0
in	0
the	0
left-hand	0
margin	0
.	0
