TOKEN	NE
The	0
first	0
image	0
is	0
of	0
an	0
archival	0
note	0
with	0
basic	0
metadata	0
,	0
the	0
location	0
in	0
the	0
Yale	0
Edition	0
of	0
Horace	0
Walpole	0
's	0
correspondence	0
,	0
and	0
the	0
provenance	0
of	0
the	0
document	0
.	0
This	0
note	0
appears	0
in	0
Anson	0
&	0
Anson	0
(	0
1925	0
:	0
321-322	0
)	0
and	0
in	0
Lewis	0
(	0
1937-83	0
:	0
XXXI	0
,	0
368	0
)	0
.	0
14	0
.	0
Horace	B-pers
Walpole	I-pers
Ld	I-pers
Orford	I-pers
My	0
dear	0
Madam	0
I	0
was	0
afraid	0
I	0
had	0
not	0
explained	0
myself	0
positively	0
enough	0
that	0
I	0
should	0
be	0
happy	0
to	0
see	0
you	0
this	0
Morning	0
,	0
but	0
since	0
I	0
did	0
,	0
I	0
shall	0
be	0
equally	0
satisfied	0
with	0
the	0
first	0
time	0
I	0
can	0
see	0
you	0
.	0
I	0
named	0
an	0
early	0
hour	0
,	0
as	0
my	0
easiest	0
Moments	0
,	0
but	0
I	0
will	0
confine	0
you	0
to	0
none	0
,	0
but	0
shall	0
be	0
glad	0
to	0
see	0
you	0
when	0
it	0
is	0
least	0
inconvenient	0
to	0
you	0
--	0
yet	0
very	0
sorry	0
that	0
you	0
have	0
Occasion	0
for	0
Dr.	B-pers
Turton	I-pers
.	0
Mary	0
Hamilton	0
had	0
come	0
to	0
London	0
to	0
be	0
treated	0
by	0
Dr.	0
Turton	0
(	0
see	0
Lewis	0
1937-83	0
:	0
XXXI	0
,	0
368	0
)	0
.	0
2	0
3	0
0	0
March	0
1792	0
Earl	B-pers
of	I-pers
Orford	I-pers
Typed	0
This	0
page	0
is	0
blank	0
.	0
This	0
page	0
is	0
blank	0
.	0
Remains	0
of	0
a	0
seal	0
,	0
in	0
black	0
wax	0
.	0
To	0
Mrs.	B-pers
Dickenson	I-pers
The	0
address	0
is	0
written	0
vertically	0
at	0
the	0
top-half	0
of	0
the	0
page	0
.	0
Wells	0
Street	0
Oxford	0
Street	0
Prints	0
color	0
'd	0
This	0
annotation	0
is	0
written	0
upside	0
down	0
at	0
the	0
bottom	0
right	0
of	0
the	0
page	0
.	0
