TOKEN	NE
20	0
20	0
I	0
am	0
no	0
longer	0
doubtful	0
my	0
friend	0
--	0
neither	0
shall	0
you	0
any	0
more	0
be	0
tormented	0
with	0
my	0
apprehensions	0
I	0
am	0
sensibly	0
hurt	0
at	0
ye	0
.	0
disagreeable	0
situation	0
you	0
are	0
at	0
present	0
in	0
--	0
as	0
I	0
put	0
myself	0
in	0
Your	0
place	0
--	0
&	0
yet	0
,	0
how	0
will	0
my	0
friend	0
Original	0
‘	0
my	0
friend	0
will	0
’	0
marked	0
for	0
reversal	0
with	0
numbers	0
‘	0
2	0
3	0
1	0
’	0
above	0
.	0
be	0
surprised	0
when	0
I	0
tell	0
him	0
I	0
am	0
extremely	0
well	0
satis	0
tis	0
fied	0
that	0
this	0
event	0
has	0
happen	0
'd	0
--	0
in	0
this	0
I	0
give	0
a	0
proof	0
of	0
my	0
true	0
affection	0
friendship	0
--	0
it	0
will	0
teach	0
him	0
more	0
than	0
a	0
dozen	0
pages	0
fill	0
'd	0
wth	0
.	0
flattering	0
encomiums	0
for	0
I	0
am	0
sorry	0
to	0
tell	0
my	0
friend	0
I	0
too	0
condemn	0
him	0
--	0
I	0
think	0
I	0
can	0
trace	0
in	0
his	0
account	0
of	0
+++	B-pers
Here	0
and	0
on	0
the	0
next	0
page	0
,	0
Hamilton	0
refrains	0
even	0
from	0
using	0
Edward	0
's	0
initial	0
in	0
her	0
draft	0
.	0
a	0
remain	0
of	0
paſsion	0
from	0
ye	0
.	0
mortification	0
of	0
his	0
pride	0
having	0
been	0
hurt	0
in	0
ye	0
.	0
unguarded	0
,	0
public	0
accusation	0
I	0
say	0
unguarded	0
accusation	0
because	0
it	0
was	0
both	0
ungrateful	0
&	0
ungenerous	0
,	0
for	0
I	0
am	0
grieved	0
to	0
tell	0
my	0
Friend	0
It	0
is	0
probably	0
‘	0
Dear	0
brother	0
’	0
that	0
was	0
erased	0
in	0
favour	0
of	0
‘	0
friend	0
’	0
.	0
I	0
have	0
often	0
sigh	0
'd	0
to	0
be	0
an	0
ear-witneſs	0
of	0
ye	0
.	0
unthinking	0
expreſsions	0
he	0
has	0
frequently	0
made	0
use	0
of	0
before	0
ye	0
.	0
younger	0
part	0
of	0
ye	0
.	0
family	0
--	0
&	0
yt	0
.	0
I	0
have	0
seen	0
him	0
prompt	0
them	0
to	0
act	0
improperly	0
I	0
however	0
attributed	0
this	0
conduct	0
to	0
an	0
uncommon	0
share	0
of	0
animal	0
spirits	0
,	0
&	0
an	0
inherent	0
turn	0
to	0
ridicule	0
--	0
I	0
still	0
attribute	0
it	0
to	0
ye	0
.	0
same	0
cause	0
--	0
but	0
I	0
shall	0
not	0
excuse	0
my	0
friend	0
if	0
it	0
exists	0
any	0
longer	0
--	0
There	0
are	0
at	0
your	0
age	0
a	0
sufficient	0
number	0
of	0
pursuits	0
to	0
exercise	0
ye	0
.	0
one	0
,	0
&	0
the	0
other	0
must	0
,	0
positively	0
must	0
,	0
be	0
suppreſs	0
'd	0
p	0
suppreſsd	0
.	0
Your	0
own	0
good	0
sense	0
must	0
point	0
out	0
--	0
&	0
I	0
know	0
does	0
frequently	0
,	0
yt	0
some	0
persons	0
of	0
an	0
exalted	0
rank	0
lower	0
themselves	0
by	0
a	0
certain	0
unbecoming	0
familiarity	0
,	0
wch	0
by	0
indulging	0
this	0
turn	0
,	0
they	0
are	0
led	0
into	0
&	0
wch	0
.	0
all	0
persons	0
are	0
not	0
charitable	0
enough	0
to	0
attribute	0
to	0
good	0
humour	0
&	0
c	0
&	0
c	0
&	0
c	0
I	0
do	0
not	0
mean	0
by	0
all	0
this	0
to	0
excuse	0
+++	B-pers
he	0
has	0
behaved	0
as	0
a	0
mean	0
spirited	0
vulgar	0
Boy	0
wld	0
.	0
have	0
done	0
--	0
I	0
do	0
not	0
think	0
I	0
shd-	0
speak	0
too	0
harshly	0
If	0
I	0
added	0
that	0
I	0
think	0
at	0
times	0
he	0
appears	0
such	0
--	0
I	0
wish	0
for	0
his	0
sake	0
as	0
well	0
as	0
others	0
yt	0
.	0
he	0
cld	0
.	0
be	0
transplant	0
