TOKEN,NE
This,0
entry,0
was,0
first,0
transcribed,0
by,0
Jens,0
Nordlund,0
.,0
15,0
July,0
1784,0
Mr,B-pers
:,I-pers
Glover,I-pers
return,0
'd,0
at,0
½,0
past,0
8,0
oClock,0
he,0
&,0
Mr,B-pers
..,I-pers
D,I-pers
:,I-pers
recd,0
.,0
equal,0
pleasure,0
in,0
meeting,0
--,0
Mr.,B-pers
D,I-pers
:,I-pers
went,0
away,0
at,0
½,0
past,0
9,0
--,0
the,0
ladies,0
return,0
'd,0
from,0
their,0
walk,0
--,0
they,0
had,0
left,0
Master,B-pers
Sandford,I-pers
at,0
home,0
.,0
Mr,B-pers
.,I-pers
&,0
Mrs.,B-pers
Glover,I-pers
sup,0
'd,0
with,0
us,0
and,0
staid,0
till,0
½,0
past,0
11,0
--,0
ye,0
.,0
conversation,0
turn,0
'd,0
wholly,0
on,0
Miſs,B-pers
Glover,I-pers
s,0
character,0
and,0
improvements,0
--,0
after,0
they,0
went,0
A,B-pers
M,I-pers
&,0
I,0
had,0
¼,0
of,0
an,0
hours,0
converse,0
&,0
then,0
went,0
to,0
our,0
Rooms,0
This,0
entry,0
was,0
first,0
transcribed,0
by,0
Jens,0
Nordlund,0
.,0
July,0
16,0
th,0
.,0
Friday,0
1784,0
AMaria,B-pers
&,0
I,0
together,0
parts,0
of,0
ye,0
.,0
Morning,0
--,0
Mrs.,B-pers
Vesey,I-pers
paid,0
me,0
a,0
visit,0
of,0
½,0
an,0
hour,0
&,0
would,0
sit,0
with,0
me,0
in,0
my,0
Boudoir,0
--,0
She,0
shew,0
'd,0
me,0
a,0
very,0
clever,0
letter,0
she,0
recd,0
:,0
Yesterday,0
from,0
Mrs.,B-pers
Montagu,I-pers
--,0
it,0
was,0
quite,0
an,0
elegant,0
composition,0
--,0
the,0
thoughts,0
were,0
new,0
--,0
Mrs.,B-pers
M,I-pers
.,I-pers
lamented,0
Mrs.,B-pers
Thrale,I-pers
s,0
having,0
so,0
lost,0
herself,0
in,0
marrying,0
Piozzi,B-pers
ye,0
.,0
Italian,0
Singer,0
&,0
c,0
&,0
c,0
After,0
Mrs.,B-pers
V,I-pers
:,I-pers
left,0
me,0
I,0
wrote,0
a,0
long,0
letter,0
to,0
ye,B-pers
.,I-pers
Ducheſs,I-pers
Dowgr,I-pers
of,I-pers
Portland,I-pers
&,0
Mrs.,B-pers
Delany,I-pers
.,0
I,0
write,0
to,0
both,0
in,0
ye,0
.,0
same,0
letter,0
",",0
I,0
fill,0
'd,0
8,0
quarto,0
pages,0
.,0
I,0
had,0
just,0
finish,0
'd,0
when,0
Lady,B-pers
Stormont,I-pers
came,0
for,0
me,0
--,0
I,0
was,0
surprised,0
to,0
see,0
her,0
but,0
she,0
told,0
me,0
she,0
thought,0
it,0
would,0
do,0
her,0
good,0
",",0
we,0
din,0
'd,0
tête,0
à,0
tête,0
.,0
she,0
told,0
me,0
that,0
Lord,B-pers
Stormont,I-pers
was,0
gone,0
to,0
the,0
House,0
of,0
Commons,0
to,0
hear,0
ye,0
.,0
debate,0
on,0
ye,0
.,0
India,0
busineſs,0
.,0
&,0
that,0
he,0
had,0
lefft,0
left,0
a,0
meſsage,0
for,0
me,0
",",0
wch,0
.,0
was,0
that,0
he,0
thought,0
it,0
would,0
be,0
proper,0
&,0
what,0
I,0
owed,0
myself,0
&,0
family,0
&,0
also,0
that,0
it,0
wd,0
.,0
be,0
right,0
to,0
put,0
Mr.,B-pers
D,I-pers
:,I-pers
upon,0
a,0
proper,0
footing,0
",",0
wch,0
.,0
was,0
",",0
that,0
we,0
should,0
be,0
presented,0
at,0
Court,0
soon,0
after,0
a,0
certain,0
event,0
might,0
take,0
place,0
",",0
Lady,B-pers
S,I-pers
:,I-pers
said,0
that,0
she,0
&,0
Lord,B-pers
S,I-pers
.,I-pers
wd,0
.,0
present,0
us,0
&,0
that,0
I,0
should,0
engage,0
my,0
other,0
friends,0
&,0
Relations,0
to,0
go,0
to,0
Court,0
on,0
that,0
Day,0
.,0
that,0
neither,0
I,0
or,0
Mr.,B-pers
D——,I-pers
need,0
apprehend,0
that,0
it,0
wd,0
.,0
occasion,0
us,0
any,0
material,0
expence,0
--,0
nor,0
that,0
there,0
wd,0
.,0
be,0
",",0
if,0
we,0
did,0
not,0
chuse,0
it,0
",",0
any,0
neceſsity,0
to,0
go,0
any,0
more,0
to,0
Court,0
--,0
but,0
that,0
if,0
we,0
did,0
not,0
",",0
at,0
that,0
time,0
all,0
my,0
family,0
",",0
&,0
ye,0
.,0
world,0
wd,0
.,0
suppose,0
I,0
had,0
married,0
some,0
person,0
who,0
was,0
not,0
approved,0
of,0
by,0
my,0
Relations,0
&,0
c,0
&,0
c,0
--,0
I,0
said,0
little,0
in,0
reply,0
to,0
this,0
--,0
for,0
I,0
am,0
detirmin,0
'd,0
to,0
be,0
rul,0
'd,0
by,0
wht,0
.,0
will,0
be,0
most,0
agreeable,0
to,0
my,0
friend,0
.,0
--,0
The,0
two,0
dear,0
Boys,0
were,0
with,0
us,0
as,0
usual,0
great,0
part,0
of,0
the,0
afternoon,0
.,0
Lady,B-pers
Stormont,I-pers
told,0
me,0
how,0
her,0
oldest,0
boy,0
(,0
who,0
is,0
at,0
Lord,B-pers
Mansfield,I-pers
s,0
at,0
Ken,0
Wood,0
),0
behaved,0
the,0
other,0
day,0
to,0
Mrs.,B-pers
Boscowan,I-pers
&,0
how,0
properly,0
Mrs.,B-pers
B,I-pers
.,I-pers
had,0
reproved,0
him,0
for,0
his,0
