TOKEN,NE
It,0
is,0
difficult,0
to,0
disentangle,0
the,0
hand,0
(,0
s,0
),0
which,0
have,0
repeatedly,0
inserted,0
and,0
then,0
corrected,0
the,0
year,0
of,0
this,0
letter,0
.,0
parts,0
typed,0
12,0
Wedy,0
.,0
May,0
12,0
th,0
.,0
1779,0
The,0
year,0
",",0
probably,0
added,0
later,0
",",0
may,0
be,0
intended,0
to,0
cover,0
an,0
underlined,0
'1780,0
',0
in,0
faint,0
pencil,0
.,0
May,0
17,0
There,0
is,0
a,0
Spirit,0
of,0
curiosity,0
My,0
Dear,0
Miſs,B-pers
Hamilton,I-pers
in,0
regard,0
to,0
the,0
contents,0
of,0
Letters,0
going,0
from,0
hence,0
which,0
prevents,0
my,0
writing,0
to,0
you,0
as,0
often,0
as,0
I,0
should,0
otherwise,0
do,0
",",0
for,0
I,0
feel,0
myself,0
constrain,0
'd,0
unleſs,0
I,0
have,0
an,0
oppertunity,0
(,0
as,0
I,0
at,0
present,0
have,0
),0
of,0
sending,0
my,0
letter,0
to,0
the,0
Roman,0
Post,0
",",0
where,0
it,0
is,0
past,0
inquiry,0
",",0
your,0
last,0
of,0
ye,0
27,0
th,0
.,0
of,0
March,0
gave,0
me,0
true,0
pleasure,0
",",0
as,0
almost,0
every,0
line,0
is,0
a,0
fresh,0
proof,0
to,0
me,0
of,0
the,0
goodneſs,0
&,0
Sensibility,0
of,0
your,0
heart,0
",",0
in,0
some,0
situations,0
I,0
should,0
wish,0
you,0
(,0
for,0
your,0
own,0
quiet,0
),0
a,0
leſs,0
share,0
of,0
the,0
latter,0
",",0
but,0
in,0
Yours,0
there,0
is,0
so,0
large,0
a,0
claim,0
upon,0
you,0
for,0
gratitude,0
",",0
that,0
you,0
would,0
be,0
unworthy,0
of,0
the,0
bleſsings,0
you,0
enjoy,0
if,0
you,0
felt,0
them,0
leſs,0
Sensibly,0
",",0
&,0
the,0
fruits,0
of,0
that,0
Sensibility,0
will,0
I,0
am,0
sure,0
will,0
be,0
a,0
redoubled,0
ardour,0
in,0
fulfilling,0
those,0
dutys,0
which,0
I,0
know,0
you,0
have,0
so,0
much,0
at,0
Heart,0
--,0
I,0
rejoice,0
with,0
you,0
upon,0
Her,B-pers
Majesty,I-pers
s,0
recovery,0
Lady,0
Catherine,0
might,0
well,0
have,0
heard,0
by,0
12,0
May,0
of,0
the,0
Queen,0
's,0
recovery,0
from,0
the,0
birth,0
of,0
Prince,0
Octavius,0
on,0
23,0
February,0
",",0
if,0
that,0
is,0
what,0
she,0
is,0
referring,0
to,0
.,0
&,0
shall,0
be,0
much,0
obliged,0
to,0
you,0
(,0
if,0
you,0
have,0
a,0
proper,0
oppertunity,0
),0
if,0
you,0
will,0
say,0
every,0
thing,0
that,0
is,0
most,0
respectful,0
&,0
Dutifull,0
for,0
me,0
.,0
My,0
last,0
was,0
dated,0
(,0
I,0
think,0
),0
ye,0
28,0
th,0
.,0
or,0
30,0
th,0
.,0
of,0
Janry,0
from,0
Caserta,B-place
where,0
we,0
remain,0
'd,0
(,0
except,0
ten,0
days,0
of,0
the,0
Carnival,0
),0
till,0
the,0
beginning,0
of,0
April,0
",",0
&,0
I,0
own,0
I,0
was,0
sorry,0
to,0
quit,0
the,0
Calm,0
of,0
Caserta,B-place
for,0
the,0
hurry,0
of,0
Naples,B-place
",",0
however,0
my,0
pennance,0
has,0
not,0
been,0
very,0
long,0
for,0
we,0
have,0
been,0
this,0
fortnight,0
at,0
our,0
Villa,0
near,0
Portici,B-place
where,0
the,0
Court,0
is,0
at,0
present,0
--,0
it,0
is,0
a,0
lovely,0
situation,0
(,0
tho,0
',0
upon,0
the,0
side,0
of,0
a,0
Volcano,0
which,0
is,0
at,0
this,0
minute,0
throwing,0
up,0
liquid,0
fire,0
),0
&,0
the,0
only,0
objection,0
I,0
have,0
to,0
it,0
is,0
",",0
that,0
there,0
are,0
other,0
circumstances,0
which,0
interrupt,0
my,0
quiet,0
more,0
than,0
our,0
neighbour,0
Vesuvius,0
",",0
for,0
example,0
",",0
to,0
morrow,0
is,0
the,B-pers
Empreſs,I-pers
Queen,I-pers
s,0
day,0
&,0
the,0
Grand,0
Maitreſse,0
has,0
just,0
sent,0
me,0
word,0
that,0
there,0
is,0
a,0
ball,0
at,0
Court,0
",",0
to,0
which,0
Alas,0
!,0
I,0
must,0
go,0
to,0
carry,0
three,0
English,0
Ladies,0
",",0
you,0
may,0
imagine,0
Ly,B-pers
Maynard,I-pers
is,0
not,0
of,0
the,0
number,0
",",0
tho,0
',0
James,0
's,0
powder,0
A,0
fever,0
powder,0
",",0
'one,0
of,0
the,0
most,0
successful,0
of,0
18th-century,0
patent,0
medicines,0
',0
",",0
patented,0
in,0
1747,0
by,0
Robert,0
James,0
",",0
physician,0
(,0
1703-1776,0
),0
(,0
Wikipedia,0
),0
.,0
has,0
been,0
almost,0
as,0
great,0
a,0
Specifick,0
in,0
regard,0
to,0
her,0
",",0
as,0
for,0
fevers,0
;,0
you,0
know,0
I,0
refused,0
(,0
as,0
I,0
thought,0
it,0
my,0
Duty,0
not,0
),0
to,0
present,0
her,0
",",0
&,0
I,0
had,0
a,0
great,0
deal,0
of,0
vexation,0
upon,0
that,0
account,0
;,0
tho,0
',0
.,0
the,B-pers
Queen,I-pers
of,I-pers
Naples,I-pers
has,0
always,0
",",0
&,0
still,0
does,0
say,0
that,0
I,0
have,0
done,0
right,0
",",0
&,0
that,0
Her,B-pers
Majty,I-pers
.,I-pers
thinks,0
herself,0
obliged,0
to,0
me,0
for,0
the,0
part,0
I,0
acted,0
--,0
&,0
after,0
all,0
this,0
you,0
will,0
be,0
surprised,0
to,0
hear,0
that,0
the,B-pers
Queen,I-pers
has,0
seen,0
her,0
;,0
but,0
not,0
to,0
keep,0
you,0
in,0
suspence,0
--,0
when,0
we,0
we,0
were,0
at,0
Caserta,B-place
the,B-pers
Prince,I-pers
Marsico,I-pers
",",0
one,0
of,0
the,B-pers
King,I-pers
s,0
favourite,0
Lords,0
of,0
the,0
Bedchamber,0
was,0
given,0
over,0
with,0
a,0
fever,0
",",0
Ld,B-pers
Maynard,I-pers
hearing,0
of,0
it,0
went,0
to,0
his,0
house,0
&,0
tho,0
',0
refused,0
admittance,0
many,0
times,0
",",0
forced,0
his,0
way,0
into,0
his,0
apartment,0
where,0
he,0
found,0
him,0
surrounded,0
by,0
Physicians,0
who,0
all,0
declared,0
he,0
had,0
only,0
four,0
hours,0
to,0
live,0
",",0
Ld,B-pers
M——,I-pers
then,0
insisted,0
upon,0
administring,0
the,0
powders,0
which,0
he,0
did,0
with,0
succeſs,0
--,0
&,0
the,0
Patient,0
was,0
soon,0
out,0
of,0
danger,0
",",0
Ly,B-pers
M,I-pers
.,I-pers
then,0
appear,0
'd,0
in,0
the,0
nursing,0
character,0
offerd,0
to,0
make,0
the,0
Prince,0
s,0
broths,0
&,0
c.,0
&,0
shew,0
'd,0
him,0
so,0
much,0
attention,0
that,0
when,0
he,0
was,0
recover,0
'd,0
the,0
y,0
family,0
tried,0
to,0
find,0
out,0
what,0
way,0
they,0
could,0
best,0
expreſs,0
their,0
gratitude,0
to,0
the,B-pers
Maynards,I-pers
",",0
who,0
let,0
them,0
know,0
what,0
they,0
most,0
desired,0
was,0
a,0
presentation,0
to,0
the,B-pers
Queen,I-pers
of,I-pers
Naples,I-pers
--,0
this,0
was,0
a,0
difficult,0
matter,0
",",0
but,0
the,0
Prince,0
s,0
Sister,0
(,0
a,0
Lady,0
of,0
the,0
bedchamber,0
),0
undertook,0
it,0
",",0
she,0
went,0
first,0
to,0
the,0
Grand,0
maitreſse,0
who,0
positively,0
refused,0
to,0
undertake,0
it,0
unleſs,0
I,0
desired,0
it,0
",",0
She,0
then,0
went,0
to,0
the,B-pers
Queen,I-pers
threw,0
herself,0
at,0
her,0
feet,0
in,0
tears,0
",",0
&,0
told,0
her,B-pers
Majty,I-pers
.,I-pers
it,0
was,0
the,0
greatest,0
service,0
she,0
could,0
do,0
her,0
family,0
to,0
permit,0
her,0
to,0
present,0
Ly,B-pers
M,I-pers
.,I-pers
after,0
two,0
hours,0
begging,0
&,0
praying,0
the,B-pers
Queen,I-pers
consented,0
upon,0
condition,0
it,0
was,0
not,0
disagreable,0
to,0
Sr,B-pers
Wm,I-pers
.,I-pers
who,0
was,0
sounded,0
",",0
&,0
finding,0
it,0
was,0
perfectly,0
indifferent,0
to,0
him,0
provided,0
we,0
were,0
not,0
the,0
channel,0
of,0
her,0
presentation,0
--,0
Ly,B-pers
M,I-pers
.,I-pers
was,0
carried,0
in,0
private,0
by,0
Pce,B-pers
.,I-pers
Marsico,I-pers
's,0
Sister,0
but,0
without,0
the,0
Grand,0
maitreſse,0
I,0
am,0
told,0
The,B-pers
Queen,I-pers
said,0
to,0
her,0
that,0
she,0
was,0
glad,0
her,0
humanity,0
to,0
one,0
of,0
her,0
subjects,0
had,0
given,0
her,0
an,0
oppertunity,0
of,0
seeing,0
her,0
",",0
&,0
that,0
she,0
wish,0
'd,0
her,0
well,0
--,0
this,0
satisfied,0
Ld,B-pers
&,0
Ly,B-pers
M,I-pers
.,I-pers
for,0
the,0
time,0
but,0
since,0
that,0
The,B-pers
Queen,I-pers
gave,0
so,0
open,0
a,0
mortification,0
to,0
Ly,B-pers
M,I-pers
.,I-pers
that,0
shew,0
'd,0
what,0
she,0
had,0
done,0
had,0
been,0
purely,0
to,0
comply,0
with,0
intreaties,0
she,0
could,0
not,0
resist,0
--,0
You,0
know,0
the,B-pers
Q——n,I-pers
s,0
character,0
&,0
I,0
leave,0
you,0
to,0
make,0
your,0
reflexions,0
upon,0
the,0
whole,0
proceeding,0
",",0
I,0
must,0
only,0
add,0
the,0
Speech,0
of,0
a,0
Frenchman,0
of,0
fashion,0
to,0
some,0
Neapolitans,0
upon,0
the,0
occasion,0
--,0
“,0
en,0
verité,0
Meſsieurs,0
vous,0
êtes,0
bien,0
heureux,0
d'avoir,0
des,0
Souverains,0
qui,0
veut,0
bien,0
se,0
charger,0
de,0
la,0
recconoiſsance,0
de,0
leurs,0
sujets,0
.,0
”,0
--,0
I,0
have,0
lately,0
been,0
reading,0
Monsr,B-pers
.,I-pers
de,I-pers
Luc,I-pers
's,0
Letters,0
to,0
the,B-pers
Queen,I-pers
",",0
there,0
are,0
parts,0
of,0
them,0
which,0
entertain,0
'd,0
me,0
much,0
particularly,0
his,0
account,0
of,0
the,0
simplicity,0
&,0
goodneſs,0
of,0
the,0
inhabitants,0
near,0
the,0
Glaciere,B-place
de,I-place
Buet,I-place
--,0
I,0
k,0
h,0
ave,0
had,0
some,0
acquaintance,0
with,0
the,0
Peasants,0
of,0
the,0
Valley,B-place
of,I-place
Chamouni,I-place
who,0
are,0
quite,0
in,0
the,0
stile,0
of,0
those,0
he,0
mentions,0
&,0
I,0
have,0
seen,0
traits,0
of,0
their,0
Character,0
which,0
I,0
shall,0
honor,0
&,0
love,0
as,0
long,0
as,0
I,0
live,0
--,0
I,0
think,0
I,0
never,0
saw,0
so,0
unspoil,0
'd,0
a,0
race,0
",",0
but,0
Monsr,B-pers
.,I-pers
de,I-pers
Luc,I-pers
has,0
not,0
mention,0
'd,0
a,0
part,0
of,0
Switzerland,B-place
very,0
worthy,0
his,0
notice,0
",",0
I,0
therefore,0
imagine,0
he,0
has,0
not,0
been,0
in,0
that,0
part,0
",",0
--,0
it,0
is,0
the,0
Bailliage,0
‘,0
The,0
jurisdiction,0
or,0
district,0
of,0
a,0
bailiff,0
;,0
formerly,0
sometimes,0
applied,0
to,0
an,0
English,0
bailiwick,0
",",0
but,0
now,0
only,0
to,0
that,0
of,0
a,0
French,0
or,0
Swiss,0
bailli,0
",",0
or,0
other,0
foreign,0
prefecture,0
’,0
(,0
OED,0
s.v,0
.,0
bailliage,0
1,0
),0
.,0
of,0
Frutingen,B-place
twelve,0
leagues,0
from,0
the,0
City,0
of,0
Berne,B-place
--,0
the,0
extent,0
of,0
the,0
Bailliage,0
is,0
very,0
considerable,0
&,0
the,0
country,0
exceſsively,0
rich,0
&,0
fertile,0
&,0
the,0
union,0
of,0
the,0
inhabitants,0
as,0
great,0
as,0
their,0
Simplicity,0
(,0
&,0
to,0
tell,0
you,0
the,0
truth,0
I,0
am,0
tempted,0
to,0
think,0
the,0
former,0
the,0
consequence,0
of,0
the,0
latter,0
),0
one,0
of,0
their,0
customs,0
is,0
(,0
I,0
believe,0
),0
quite,0
peculiar,0
to,0
themselves,0
",",0
when,0
any,0
one,0
of,0
them,0
declares,0
his,0
intention,0
of,0
building,0
a,0
house,0
",",0
&,0
the,0
day,0
