TOKEN	NE
London	B-place
9	0
th	0
.	0
Feb	0
.	0
1788	0
How	0
you	0
scold	0
a	0
body	0
,	0
so	0
you	0
do	0
when	0
a	0
body	0
is	0
very	0
sick	0
and	0
instead	0
of	0
running	0
about	0
the	0
town	0
like	0
mad	0
e	0
as	0
you	0
suspect	0
,	0
one	0
is	0
confin	0
'd	0
to	0
one	0
's	0
room	0
with	0
a	0
fever	0
!	0
The	0
day	0
I	0
dined	0
with	0
dear	0
Mrs.	B-pers
Delany	I-pers
,	0
I	0
came	0
home	0
very	0
serious	0
ly	0
ill	0
and	0
have	0
never	0
been	0
out	0
since	0
.	0
I	0
am	0
now	0
recover	0
'd	0
and	0
hope	0
to	0
take	0
wing	0
to	0
morrow	0
.	0
I	0
am	0
as	0
you	0
will	0
believe	0
so	0
harried	0
bringing	0
out	0
this	0
little	0
hasty	0
Poem	0
on	0
the	0
Subject	0
nearest	0
my	0
heart	0
,	0
that	0
I	0
have	0
only	0
time	0
to	0
say	0
that	0
I	0
will	0
write	0
when	0
I	0
have	0
been	0
long	0
enough	0
in	0
the	0
world	0
to	0
pick	0
up	0
any	0
thing	0
.	0
Give	0
my	0
love	0
to	0
the	0
Sposo	0
,	0
and	0
kiſs	0
the	0
Brat	0
for	0
me	0
.	0
--	0
Mr.	B-pers
Walpole	I-pers
is	0
charmingly	0
well	0
,	0
and	0
sat	0
a	0
couple	0
of	0
hours	0
with	0
me	0
,	0
since	0
I	0
have	0
sat	0
up	0
for	0
company	0
.	0
I	0
spent	0
the	0
Christmas	0
at	0
Boyle	0
Farm	0
;	0
The	0
new	0
house	0
is	0
quite	0
complete	0
;	0
all	0
the	0
decorations	0
are	0
Miſs	B-pers
Boyle	I-pers
's	0
own	0
doing	0
.	0
Yours	0
ever	0
HM	B-pers
Mrs.	B-pers
Garrick	I-pers
is	0
at	0
Hampton	B-place
Moved	0
postscript	0
here	0
from	0
left	0
margin	0
at	0
top	0
of	0
page	0
.	0
Was	0
ever	0
any	0
is	0
not	0
come	0
and	0
thing	0
so	0
cruel	0
this	0
will	0
hold	0
but	0
the	0
other	0
Frank	0
half	0
the	0
Poem	0
The	0
passage	0
at	0
the	0
top-right	0
of	0
the	0
page	0
belongs	0
to	0
p.2	0
.	0
how	0
you	0
will	0
scold	0
indeed	0
.	0
I	0
am	0
vex	0
'd	0
Moved	0
postscript	0
here	0
from	0
bottom	0
of	0
page	0
,	0
where	0
it	0
is	0
written	0
upside	0
down	0
.	0
Remains	0
of	0
a	0
seal	0
,	0
in	0
red	0
wax	0
.	0
London	B-place
Febry	0
.	0
ninth	0
1788	0
The	0
address	0
is	0
in	0
the	0
hand	0
of	0
Richard	0
Payne	0
Knight	0
,	0
MP	0
for	0
Ludlow	0
,	0
provider	0
of	0
the	0
frank	0
.	0
Remains	0
of	0
a	0
free	0
frank	0
.	0
Mrs.	B-pers
Dickenson	I-pers
Taxal	B-place
Chapel	B-place
le	I-place
Frith	I-place
Derbyshire	B-place
Free	0
RPKnight	B-pers
Remains	0
of	0
a	0
stamp	0
,	0
reading	0
‘	0
FE	0
’	0
(	0
February	0
)	0
.	0
Remains	0
of	0
a	0
seal	0
,	0
in	0
red	0
wax	0
.	0
Febry	0
1788	0
Miſs	B-pers
H	I-pers
More	I-pers
This	0
annotation	0
is	0
written	0
vertically	0
in	0
the	0
right-hand	0
margin	0
.	0
