TOKEN	NE
2	0
d	0
.	0
June	0
1781	0
My	0
dear	0
Miranda	B-pers
,	0
I	0
came	0
to	0
you	0
this	0
Morning	0
according	0
to	0
our	0
appointment	0
but	0
your	0
Maid	0
did	0
not	0
seem	0
inclined	0
to	0
let	0
me	0
in	0
--	0
I	0
have	0
been	0
setting	0
all	0
the	0
morning	0
in	0
the	0
drawing	0
room	0
surrounded	0
with	0
people	0
&	0
c	0
My	0
head	0
is	0
quite	0
distracted	0
I	0
begin	0
to	0
cough	0
--	0
I	0
am	0
now	0
at	0
Arg	B-place
.	I-place
house	0
Argyll	0
House	0
was	0
the	0
home	0
of	0
the	0
Duchess	0
of	0
Argyll	0
,	0
Elizabeth	0
Hamilton	0
Campbell	0
(	0
née	0
Gunning	0
)	0
,	0
to	0
whom	0
the	0
Gunnings	0
were	0
related	0
through	0
John	0
Gunning	0
of	0
Castle	0
Coote	0
,	0
great-grandfather	0
of	0
both	0
Sir	0
Robert	0
Gunning	0
and	0
Lady	0
Argyll	0
.	0
I	0
shall	0
write	0
a	0
note	0
to	0
you	0
every	0
day	0
but	0
if	0
you	0
go	0
Tuesday	0
am	0
afraid	0
I	0
shall	0
not	0
see	0
you	0
before	0
you	0
go	0
The	0
remainder	0
of	0
this	0
note	0
is	0
missing	0
.	0
