TOKEN	NE
St	0
James	0
's	0
Place	0
7	0
th	0
Novr	0
1780	0
1	0
this	0
was	0
written	0
by	0
M	0
rs	0
.	0
Delany	0
in	0
her	0
81	0
st	0
.	0
Year	0
The	0
kindneſs	0
of	0
your	0
heart	0
my	0
Dear	0
Madam	0
is	0
truly	0
gratified	0
,	0
and	0
I	0
am	0
more	0
obliged	0
to	0
you	0
than	0
I	0
can	0
expreſs	0
--	0
nor	0
can	0
I	0
find	0
words	0
to	0
shew	0
how	0
gratefully	0
sensible	0
I	0
am	0
of	0
the	0
high	0
Honour	0
the	0
Queen	0
has	0
done	0
me	0
by	0
bestowing	0
on	0
me	0
a	0
lock	0
of	0
her	0
Beautiful	0
Hair	0
;	0
so	0
precious	0
a	0
gift	0
is	0
indeed	0
inestimable	0
!	0
I	0
am	0
entirely	0
at	0
a	0
loſs	0
to	0
know	0
in	0
what	0
manner	0
to	0
pay	0
my	0
Duty	0
and	0
humble	0
acknowledgements	0
,	0
and	0
must	0
rest	0
on	0
that	0
most	0
kind	0
attention	0
and	0
affectionate	0
regard	0
,	0
which	0
procured	0
me	0
such	0
a	0
treasure	0
,	0
to	0
set	0
me	0
in	0
such	0
a	0
light	0
as	0
may	0
make	0
me	0
appear	0
not	0
entirely	0
unworthy	0
of	0
it	0
.	0
I	0
shou	0
'd	0
have	0
given	0
myself	0
the	0
pleasure	0
of	0
waiting	0
on	0
you	0
this	0
morning	0
,	0
but	0
my	0
Weakneſs	0
and	0
the	0
Weather	0
will	0
not	0
permit	0
me	0
but	0
if	0
Miſs	B-pers
Hamiton	I-pers
cou	0
'd	0
call	0
in	0
S	0
t	0
.	0
James	0
's	0
Place	0
it	0
will	0
add	0
to	0
the	0
Happineſs	0
of	0
her	0
most	0
Obliged	0
&	0
Obedt	0
and	0
give	0
me	0
leave	0
to	0
say	0
Affcte	0
Mary	B-pers
Delany	I-pers
I	0
shall	0
be	0
a	0
home	0
all	0
the	0
Evening	0
&	0
return	0
Morrow	0
to	0
Bulstrode	0
This	0
postscript	0
is	0
written	0
upside	0
down	0
along	0
the	0
bottom	0
margin	0
of	0
p.4	0
.	0
This	0
page	0
is	0
blank	0
.	0
2	0
The	0
rest	0
of	0
this	0
page	0
is	0
blank	0
.	0
Remains	0
of	0
a	0
seal	0
,	0
in	0
black	0
wax	0
.	0
To	0
Miſs	B-pers
Hamilton	I-pers
S	0
t	0
James	0
's	0
Palace	0
The	0
address	0
appears	0
vertically	0
in	0
the	0
centre	0
of	0
the	0
page	0
.	0
