TOKEN,NE
Recd,0
.,0
Monday,0
Morng,0
.,0
8,0
oClock,0
15,0
th,0
Novbr-,0
1779,0
62,0
God,0
forbid,0
my,0
dearest,0
",",0
dearest,0
",",0
dearest,0
Miranda,B-pers
",",0
yt,0
.,0
I,0
shd,0
..,0
suppose,0
yt,0
.,0
I,0
was,0
ye,0
.,0
only,0
person,0
upon,0
earth,0
to,0
whom,0
you,0
was,0
dear,0
",",0
I,0
never,0
meant,0
to,0
insinuate,0
any,0
such,0
thing,0
",",0
I,0
know,0
you,0
have,0
many,0
very,0
dear,0
friends,0
",",0
&,0
to,0
whom,0
you,0
are,0
as,0
dear,0
",",0
I,0
only,0
meant,0
to,0
say,0
",",0
&,0
will,0
repeat,0
it,0
",",0
&,0
will,0
maintain,0
it,0
unto,0
my,0
last,0
breath,0
",",0
yt,0
.,0
there,0
is,0
not,0
one,0
to,0
whom,0
you,0
are,0
dearer,0
than,0
you,0
are,0
to,0
me,0
",",0
do,0
you,0
think,0
yt,0
.,0
yt,0
.,0
is,0
compliment,0
",",0
a,0
fine,0
Speech,0
",",0
do,0
not,0
you,0
think,0
it,0
proceeds,0
from,0
ye,0
.,0
heart,0
",",0
my,0
Miranda,B-pers
.,0
Oh,0
it,0
is,0
very,0
",",0
very,0
",",0
very,0
cruel,0
",",0
after,0
such,0
a,0
friendship,0
&,0
founded,0
upon,0
such,0
disinterested,0
grounds,0
",",0
to,0
doubt,0
ye,0
veracity,0
of,0
my,0
expreſsions,0
",",0
however,0
Heaven,0
is,0
witneſs,0
to,0
ym-,0
.,0
I,0
am,0
sure,0
my,0
Mida,B-pers
.,I-pers
did,0
not,0
consider,0
when,0
she,0
wrote,0
yt,0
.,0
Sentence,0
what,0
pain,0
it,0
wld,0
..,0
cause,0
me,0
",",0
&,0
I,0
am,0
sure,0
she,0
wld,0
..,0
never,0
have,0
written,0
it,0
had,0
she,0
thought,0
it,0
wld,0
..,0
have,0
given,0
me,0
so,0
much,0
",",0
I,0
am,0
happy,0
my,0
#,0
#,0
The,0
Prince,0
appears,0
to,0
use,0
a,0
cross-hatched,0
symbol,0
(,0
represented,0
in,0
this,0
transcription,0
by,0
#,0
#,0
),0
for,0
Mother,0
",",0
i.e,0
.,0
his,0
mother,0
",",0
Queen,0
Charlotte,0
.,0
It,0
does,0
not,0
look,0
like,0
a,0
normal,0
alphabetic,0
abbreviation,0
that,0
has,0
been,0
cancelled,0
or,0
censored,0
.,0
has,0
shewed,0
you,0
so,0
much,0
attention,0
",",0
I,0
wish,0
she,0
was,0
to,0
see,0
more,0
of,0
you,0
",",0
for,0
nothing,0
cld,0
..,0
delight,0
me,0
more,0
than,0
ye,0
.,0
perfect,0
harmony,0
",",0
of,0
ye,0
two,0
persons,0
yt,0
.,0
are,0
dearest,0
to,0
me,0
in,0
ye,0
World,0
.,0
I,0
have,0
long,0
seen,0
&,0
perceived,0
with,0
regret,0
",",0
ye,0
.,0
little,0
sensibility,0
o,0
f,0
r,0
tenderneſs,0
in,0
ye,0
.,0
disposition,0
of,0
my,0
#,0
#,0
&,0
will,0
you,0
then,0
say,0
yt,0
.,0
#,0
#,0
is,0
at,0
all,0
like,0
me,0
.,0
I,0
am,0
delighted,0
not,0
only,0
upon,0
yr,0
.,0
account,0
",",0
but,0
upon,0
mine,0
",",0
&,0
upon,0
every,0
body,0
else,0
's,0
at,0
ye,0
.,0
good,0
accounts,0
there,0
are,0
of,0
M.,B-pers
G,I-pers
.,I-pers
Miss,0
(,0
Charlotte,0
),0
Gunning,0
",",0
the,0
initial,0
of,0
the,0
surname,0
partially,0
erased,0
by,0
Hamilton,0
",",0
just,0
as,0
in,0
her,0
own,0
letter,0
GEO/ADD/3/83/23,0
.,0
I,0
have,0
contracted,0
a,0
particular,0
esteem,0
&,0
affection,0
for,0
her,0
especially,0
as,0
she,0
is,0
ye,0
.,0
Friend,0
of,0
my,0
Miranda,B-pers
.,0
As,0
you,0
told,0
me,0
&,0
promised,0
me,0
fairly,0
&,0
honestly,0
my,0
dearest,0
Sister,0
to,0
answer,0
me,0
every,0
question,0
you,0
cld,0
:,0
which,0
I,0
put,0
to,0
you,0
concerning,0
yrself,0
",",0
you,0
must,0
allow,0
me,0
to,0
make,0
use,0
of,0
yt,0
.,0
liberty,0
in,0
my,0
next,0
",",0
but,0
you,0
may,0
answer,0
it,0
or,0
not,0
just,0
as,0
you,0
think,0
proper,0
.,0
I,0
perceive,0
I,0
am,0
not,0
ye,0
.,0
only,0
one,0
of,0
yr,0
.,0
real,0
friends,0
who,0
advises,0
you,0
to,0
guard,0
against,0
yr,0
.,0
melancholy,0
to,0
in,0
wh,0
..,0
you,0
are,0
too,0
apt,0
to,0
indulge,0
yrself,0
",",0
however,0
I,0
will,0
not,0
mention,0
yt,0
.,0
subject,0
again,0
for,0
some,0
time,0
",",0
however,0
my,0
dearest,0
dearest,0
dearest,0
Miranda,B-pers
",",0
I,0
wld,0
..,0
always,0
ever,0
have,0
you,0
believe,0
yt,0
.,0
in,0
whatever,0
humor,0
you,0
are,0
",",0
you,0
are,0
always,0
",",0
ye,0
.,0
beloved,0
Sister,0
&,0
Friend,0
",",0
of,0
Yr,0
..,0
sincerely,0
affectionate,0
Brother,0
Palemon,B-pers
toujours,0
de,0
même,0
P.S,0
I,0
have,0
finished,0
Julia,0
",",0
&,0
adore,0
her,0
",",0
&,0
have,0
shed,0
a,0
friendly,0
Tear,0
over,0
her,0
shrine,0
I,0
cld,0
..,0
not,0
as,0
yet,0
find,0
a,0
Motto,0
to,0
suit,0
it,0
",",0
if,0
you,0
can,0
pray,0
communicate,0
it,0
to,0
me,0
",",0
I,0
was,0
delighted,0
with,0
ye,0
answer,0
to,0
ye,0
trope,0
of,0
ye,0
.,0
",",0
Perhaps,0
saw,0
.,0
spare,0
ye,0
.,0
rod,0
spoil,0
ye,0
.,0
Child,0
.,0
God,0
bleſs,0
you,0
.,0
Ad,0
.,0
Ad,0
.,0
Ad,0
.,0
toujours,0
chere,0
.,0
