TOKEN	NE
The	0
first	0
image	0
is	0
of	0
an	0
archival	0
note	0
with	0
basic	0
metadata	0
,	0
the	0
location	0
in	0
the	0
Yale	0
Edition	0
of	0
Horace	0
Walpole	0
's	0
correspondence	0
,	0
and	0
the	0
provenance	0
of	0
the	0
document	0
.	0
This	0
letter	0
appears	0
in	0
Lewis	0
(	0
1937-83	0
:	0
XXXI	0
,	0
367	0
)	0
.	0
My	0
dear	0
Madam	0
,	0
I	0
am	0
as	0
overjoyed	0
as	0
I	0
can	0
be	0
,	0
in	0
my	0
present	0
low	0
state	0
,	0
at	0
the	0
chance	0
of	0
seeing	0
you	0
again	0
.	0
I	0
am	0
able	0
to	0
dictate	0
but	0
very	0
few	0
words	0
at	0
present	0
,	0
but	0
I	0
hope	0
by	0
the	0
day	0
after	0
Tomorrow	0
to	0
be	0
able	0
to	0
receive	0
you	0
,	0
about	0
noon	0
,	0
if	0
you	0
can	0
be	0
so	0
very	0
kind	0
as	0
to	0
call	0
on	0
me	0
for	0
a	0
few	0
minutes	0
;	0
My	0
Breast	0
being	0
so	0
weak	0
that	0
I	0
am	0
not	0
allowed	0
to	0
talk	0
,	0
which	0
will	0
be	0
a	0
great	0
mortification	0
to	0
me	0
,	0
after	0
not	0
having	0
had	0
the	0
Happineſs	0
of	0
seeing	0
you	0
for	0
so	0
long	0
a	0
time	0
.	0
But	0
I	0
must	0
now	0
bid	0
you	0
adieu	0
,	0
tho	0
I	0
am	0
as	0
much	0
as	0
ever	0
your	0
same	0
,	0
H.	B-pers
W	I-pers
.	I-pers
Recd	0
29	0
th	0
The	0
date	0
has	0
been	0
rewritten	0
above	0
the	0
original	0
annotation	0
concerning	0
the	0
date	0
of	0
receipt	0
by	0
an	0
unknown	0
scribe	0
,	0
presumably	0
since	0
the	0
original	0
day	0
was	0
not	0
very	0
clear	0
.	0
29	0
th	0
March	0
1792	0
From	0
ye	B-pers
Earl	I-pers
of	I-pers
Orford	I-pers
This	0
page	0
is	0
blank	0
.	0
This	0
page	0
is	0
blank	0
.	0
Mrs	B-pers
Daniel	I-pers
48	0
Welbeck	0
Street	0
To	0
Mrs.	B-pers
Dickenson	I-pers
N	0
o	0
.	0
21	0
North	0
Audley	0
Street	0
The	0
address	0
is	0
written	0
upside	0
down	0
.	0
Remains	0
of	0
a	0
seal	0
,	0
in	0
black	0
wax	0
.	0
