TOKEN	NE
44	0
12	0
th	0
.	0
Janry	0
1784	0
Mrs	B-pers
Delany	I-pers
has	0
orderd	0
the	0
Coach	0
to	0
be	0
here	0
at	0
a	0
eleven	0
o	0
Clock	0
which	0
she	0
will	0
send	0
for	0
Miſs	B-pers
Hamelton	I-pers
as	0
she	0
can	0
not	0
bear	0
the	0
thoughts	0
of	0
Losing	0
Her	0
Company	0
or	0
that	0
Miſs	B-pers
M	I-pers
shoud	0
expose	0
Her	0
self	0
in	0
this	0
very	0
severe	0
weather	0
and	0
run	0
the	0
Hazard	0
of	0
geting	0
a	0
bad	0
Cold	0
Monday	0
Morn	0
9	0
o	0
Clock	0
Miſs	B-pers
Hamilton	I-pers
This	0
address	0
is	0
written	0
vertically	0
.	0
