TOKEN	NE
The	0
first	0
image	0
is	0
of	0
an	0
archival	0
note	0
with	0
basic	0
metadata	0
,	0
the	0
location	0
in	0
the	0
Yale	0
Edition	0
of	0
Horace	0
Walpole	0
's	0
correspondence	0
,	0
and	0
the	0
provenance	0
of	0
the	0
document	0
.	0
This	0
letter	0
appears	0
in	0
Lewis	0
(	0
1937-83	0
:	0
XXXI	0
,	0
285-286	0
)	0
.	0
Mrs.	B-pers
Dickenson	I-pers
is	0
much	0
disappointed	0
to	0
lose	0
the	0
pleasure	0
of	0
seeing	0
Mr-	B-pers
Walpole	I-pers
this	0
Eveg	0
but	0
shall	0
be	0
very	0
happy	0
to	0
see	0
him	0
next	0
Wednesday	0
Afternoon	0
The	0
bottom	0
half	0
of	0
the	0
page	0
concerns	0
the	0
second	0
part	0
of	0
Walpole	0
's	0
draft	0
and	0
has	0
been	0
moved	0
to	0
p.3	0
of	0
the	0
transcription	0
.	0
The	0
Prſs	0
&	0
her	0
Cabal	0
called	0
him	0
Firm	0
,	0
&	0
meant	0
he	0
shd	0
be	0
Obstinate	0
:	0
he	0
was	0
neither	0
,	0
but	0
very	0
persevering	0
;	0
that	0
is	0
,	0
he	0
woud	0
yeild	0
to	0
any	0
emergency	0
for	0
the	0
present	0
,	0
but	0
always	0
retained	0
his	0
purpose	0
,	0
&	0
reverted	0
to	0
it	0
on	0
the	0
first	0
opportunity	0
.	0
Thus	0
,	0
tho	0
every	0
now	0
&	0
then	0
forced	0
to	0
take	0
well	0
intentioned	0
Ministers	0
,	0
He	0
never	0
kept	0
them	0
long	0
enough	0
for	0
the	0
Nation	0
to	0
reap	0
much	0
benefit	0
from	0
their	0
Services	0
--	0
the	0
best	0
than	0
can	0
be	0
said	0
of	0
him	0
is	0
,	0
that	0
he	0
was	0
more	0
desirous	0
of	0
doing	0
the	0
power	0
of	0
doing	0
what	0
he	0
pleased	0
,	0
than	0
that	0
he	0
had	0
any	0
thing	0
particular	0
to	0
do	0
,	0
good	0
or	0
evil	0
.	0
He	0
was	0
too	0
trifling	0
to	0
have	0
any	0
great	0
plan	0
of	0
either	0
sort	0
;	0
but	0
the	0
balance	0
so	0
far	0
inclined	0
to	0
the	0
worst	0
side	0
,	0
than	0
he	0
woud	0
lend	0
himself	0
easily	0
to	0
any	0
mischievo	0
us	0
plans	0
of	0
the	0
Ministers	0
wh	0
o	0
flattered	0
&	0
humoured	0
him	0
but	0
was	0
restive	0
against	0
good	0
suggestions	0
,	0
&	0
ra	0
sh	0
ly	0
consented	0
to	0
the	0
execution	0
,	0
without	0
meditating	0
&	0
endeavouring	0
to	0
baffle	0
their	0
Succeſs	0
;	0
for	0
his	0
Mind	0
was	0
never	0
active	0
,	0
but	0
when	0
he	0
had	0
some	0
trick	0
to	0
accomplish	0
;	0
for	0
Deceit	0
requiring	0
only	0
smiles	0
&	0
Silence	0
,	0
disgui	0
it	0
cost	0
him	0
no	0
effort	0
to	0
wear	0
a	0
mask	0
till	0
by	0
throwing	0
it	0
off	0
,	0
he	0
coud	0
disappoint	0
what	0
he	0
had	0
seemed	0
to	0
allow	0
.	0
This	0
was	0
precisely	0
his	0
practice	0
on	0
on	0
the	0
Repeal	0
of	0
the	0
Stamp	0
Act	0
,	0
&	0
on	0
Mr	B-pers
Fox	I-pers
's	0
India	0
bill	0
.	0
But	0
on	0
the	0
first	0
he	0
had	0
committed	0
himself	0
too	0
far	0
&	0
miscarried	0
.	0
On	0
the	0
second	0
he	0
took	0
care	0
The	0
following	0
section	0
has	0
been	0
moved	0
here	0
from	0
p.2	0
of	0
the	0
transcription	0
.	0
to	0
notify	0
his	0
Aversion	0
to	0
it	0
,	0
as	0
soon	0
as	0
he	0
had	0
consented	0
to	0
its	0
being	0
proposed	0
&	0
enjoind	0
his	0
Servants	0
to	0
vote	0
ag	0
.	0
the	0
very	0
measure	0
that	0
he	0
had	0
permitted	0
his	0
ministers	0
to	0
propose	0
.	0
&	0
then	0
dismiſsed	0
the	0
Those	0
Ministers	0
for	0
proposing	0
what	0
They	0
had	0
no	0
conception	0
of	0
his	0
disapproving	0
.	0
Thus	0
did	0
he	0
purchas	0
ing	0
e	0
triumph	0
by	0
the	0
groſsest	0
Duplicity	0
and	0
barter	0
ed	0
the	0
honour	0
of	0
a	0
gentleman	0
to	0
display	0
the	0
Power	0
of	0
a	0
King	0
.	0
Such	0
Conduct	0
in	0
private	0
in	0
private	0
life	0
woud	0
blaſt	0
an	0
Individual	0
--	0
but	0
how	0
more	0
shocking	0
to	0
see	0
the	0
First	0
Magistrate	0
of	0
a	0
Country	0
cheat	0
cozen	0
‘	0
To	0
cheat	0
,	0
defraud	0
by	0
deceit	0
’	0
,	0
‘	0
to	0
deceive	0
,	0
dupe	0
,	0
beguile	0
,	0
impose	0
upon	0
’	0
(	0
OED	0
s.v	0
.	0
cozen	0
senses	0
1.a	0
.	0
and	0
2.a	0
.	0
Accessed	0
03-03-2021	0
)	0
.	0
part	0
of	0
the	0
Community	0
he	0
is	0
to	0
protect	0
,	0
by	0
forcing	0
another	0
parts	0
to	0
aſsist	0
him	0
is	0
betraying	0
their	0
fellow	0
Subjects	0
!	0
Who	0
was	0
disgraced	0
by	0
that	0
Transaction	0
,	0
the	0
Betrayed	0
or	0
the	0
Perpetrator	0
?	0
