TOKEN	NE
My	0
Dear	0
Miranda	B-pers
I	0
must	0
say	0
I	0
love	0
my	0
good	0
Child	0
;	0
&	0
shall	0
be	0
happy	0
to	0
see	0
her	0
;	0
remember	0
you	0
are	0
engag	0
'd	0
to	0
me	0
on	0
xmas	0
day	0
.	0
I	0
feal	0
a	0
little	0
offended	0
in	0
not	0
seeing	0
you	0
when	0
I	0
came	0
to	0
Town	B-place
,	0
but	0
I	0
forgive	0
you	0
--	0
your	0
good	0
Father	0
will	0
be	0
glad	0
to	0
see	0
his	0
child	0
;	0
he	0
has	0
not	0
been	0
quite	0
as	0
well	0
this	0
last	0
Month	0
,	0
but	0
I	0
thank	0
God	0
he	0
looks	0
well	0
:	0
Mary	B-pers
has	0
had	0
a	0
bowel	0
complaint	0
,	0
which	0
lasted	0
three	0
Days	0
,	0
She	0
is	0
now	0
better	0
but	0
very	0
low	0
;	0
our	0
friend	0
Ann	B-pers
wants	0
to	0
fill	0
up	0
the	0
Frank	0
.	0
--	0
Adieu	0
--	0
E	B-pers
Glover	I-pers
Albemarle	0
Street	0
Decr	0
:	0
15	0
th	0
:	0
1783	0
Mrs.	B-pers
Lenton	I-pers
sends	0
her	0
Compts	0
:	0
Garte	0
The	0
address	0
line	0
and	0
the	0
postscript	0
appear	0
to	0
the	0
left	0
of	0
the	0
signature	0
.	0
Glover	B-pers
s	0
Letters	0
This	0
annotation	0
is	0
written	0
vertically	0
in	0
the	0
left-hand	0
margin	0
of	0
the	0
page	0
.	0
Seal	0
fragment	0
,	0
in	0
red	0
wax	0
.	0
Miſs	B-pers
Hamilton	I-pers
Free	0
frank	0
,	0
in	0
red	0
ink	0
.	0
Bulstrode	0
Park	0
Bucks	B-place
Greville	B-pers
.	0
Signature	0
of	0
Charles	0
Francis	0
Greville	0
MP	0
,	0
signatory	0
of	0
the	0
free	0
frank	0
.	0
Bishop	0
mark	0
in	0
black	0
ink	0
,	0
date	0
illegible	0
.	0
Seal	0
fragment	0
,	0
in	0
red	0
wax	0
.	0
