TOKEN,NE
The,0
loose,0
pages,0
inserted,0
at,0
the,0
beginning,0
of,0
the,0
diary,0
have,0
in,0
this,0
transcription,0
been,0
restored,0
to,0
their,0
dated,0
order,0
.,0
The,0
order,0
of,0
images,0
therefore,0
differs,0
from,0
that,0
in,0
the,0
University,0
of,0
Manchester,0
LUNA,0
catalogue,0
.,0
Saturday,0
17,0
th,0
:,0
Janry,0
.,0
1784,0
--,0
dreſsed,0
for,0
all,0
day,0
--,0
Wm,B-pers
Benn,I-pers
gave,0
me,0
an,0
account,0
of,0
ye,0
..,0
changes,0
&,0
c,0
in,0
ye,0
Queens,0
House,0
.,0
Dowg,B-pers
.,I-pers
Lady,I-pers
&,0
Miſs,B-pers
W.,I-pers
King,I-pers
for,0
an,0
hour,0
.,0
Mr,B-pers
Wake,I-pers
came,0
&,0
staid,0
after,0
them,0
he,0
sat,0
wth,0
.,0
me,0
from,0
½,0
past,0
2,0
till,0
near,0
4.,0
had,0
much,0
converse,0
his,0
opinion,0
of,0
my,0
character,0
&,0
c,0
I,0
din,0
'd,0
at,0
home,0
wth,0
.,0
Miſs,B-pers
C,I-pers
's,I-pers
after,0
dinner,0
we,0
were,0
together,0
till,0
½,0
past,0
6,0
A,B-pers
M,I-pers
wrote,0
whilst,0
I,0
dictated,0
a,0
letter,0
to,0
M,B-pers
:,I-pers
D'agincour,I-pers
they,0
went,0
to,0
Lady,B-pers
Abdy,I-pers
s,0
--,0
ye,B-pers
.,I-pers
Veseys,I-pers
carried,0
them,0
.,0
I,0
wrote,0
till,0
8,0
.,0
Mrs.,B-pers
Boscowan,I-pers
came,0
for,0
me,0
to,0
take,0
me,0
to,0
Mrs.,B-pers
Pepys,I-pers
--,0
she,0
could,0
go,0
herself,0
as,0
Lady,B-pers
Frederick,I-pers
died,0
to,0
day,0
--,0
her,0
late,0
Husband,0
s,0
Sister,0
.,0
we,0
call,0
'd,0
for,0
Sr,B-pers
Lucas,I-pers
Pepys,I-pers
&,0
Lady,B-pers
Rothes,I-pers
who,0
were,0
going,0
to,0
Mrs,B-pers
Pepys,I-pers
met,0
there,0
Dr.,B-pers
Warton,I-pers
--,0
his,0
Brother,0
Mr.,B-pers
T.,I-pers
Warton,I-pers
Miſs,B-pers
Burney,I-pers
&,0
c,0
&,0
c,0
&,0
c.,0
a,0
pleasant,0
Eveg,0
.,0
Mr,B-pers
.,I-pers
&,0
Mrs.,B-pers
Vesey,I-pers
brought,0
me,0
home,0
.,0
we,0
set,0
Dr,B-pers
W,I-pers
.,I-pers
down,0
at,0
his,0
Lodgings,0
--,0
Mr,B-pers
Vesey,I-pers
got,0
out,0
&,0
weMrs,B-pers
.,I-pers
V,I-pers
&,0
I,0
sat,0
sometime,0
waiting,0
for,0
him,0
--,0
I,0
went,0
home,0
wth,0
them,0
they,0
sent,0
for,0
Miſs,B-pers
C,I-pers
's,I-pers
only,0
Is,B-pers
:,I-pers
came,0
we,0
staid,0
till,0
past,0
12,0
--,0
came,0
home,0
A,B-pers
M,I-pers
gone,0
to,0
bed,0
.,0
Sunday,0
18,0
th,0
.,0
had,0
after,0
