TOKEN	NE
THE	O
PROCEEDINGS	O
OF	O
THE	O
King	O
and	O
Queens	O
Commissions	O
ON	O
THE	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Gaol-Delivery	O
of	O
Newgate	O
,	O
held	O
for	O
the	O
CITY	O
of	O
London	O
,	O
and	O
COUNTY	O
of	O
Middlesex	O
at	O
Justice-Hall	O
in	O
the	O
OLD-BAYLY	O
,	O
On	O
Wednesday	O
,	O
Thursday	O
and	O
Friday	O
,	O
being	O
the	O
18th	O
,	O
19th	O
,	O
and	O
20th	O
Days	O
of	O
April	O
,	O
1694	O
.	O
And	O
in	O
the	O
Sixth	O
Year	O
of	O
Their	O
MAJESTIES	O
Reign	O
.	O
THE	O
Sessions	O
of	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Gaol-delivery	O
of	O
Newgate	O
,	O
held	O
at	O
Justice-hall	O
in	O
the	O
Old-Bayly	O
,	O
on	O
Wednesday	O
,	O
Thursday	O
and	O
Friday	O
,	O
being	O
the	O
18th	O
,	O
19th	O
,	O
and	O
20th	O
Days	O
of	O
April	O
,	O
1694.	O
before	O
the	O
Right	O
Honourable	O
Sir	O
William	B-pers
Ashurst	I-pers
Kt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
and	O
Sir	O
Salathiel	B-pers
Lovell	I-pers
Kt	O
.	O
Recorder	O
of	O
the	O
said	O
City	O
,	O
with	O
several	O
others	O
of	O
Their	O
Majesties	O
Justices	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
.	O
The	O
Jurors	O
were	O
as	O
Follow	O
:	O
London	O
Jury	O
.	O
Joseph	B-pers
How	I-pers
,	O
Tobias	B-pers
Winn	I-pers
,	O
William	B-pers
Hood	I-pers
,	O
Jonathan	B-pers
Heath	I-pers
,	O
Robert	B-pers
Williamson	I-pers
,	O
Robert	B-pers
Swinsen	I-pers
,	O
James	B-pers
Dovey	I-pers
,	O
John	B-pers
Smith	I-pers
,	O
John	B-pers
Warren	I-pers
,	O
Daniel	B-pers
Lock	I-pers
,	O
Robert	B-pers
Cranstone	I-pers
,	O
John	B-pers
Deacon	I-pers
.	O
Middlesex	O
Jury	O
.	O
Timothy	B-pers
Thornbury	I-pers
,	O
Joseph	B-pers
Stephens	I-pers
,	O
John	B-pers
Webber	I-pers
,	O
John	B-pers
Skinner	I-pers
,	O
William	B-pers
Osseter	I-pers
,	O
Joseph	B-pers
Bowler	I-pers
,	O
Thomas	B-pers
Nichols	I-pers
,	O
Thomas	B-pers
Rammidge	I-pers
,	O
Thomas	B-pers
White	I-pers
,	O
Ralph	B-pers
Harwood	I-pers
,	O
John	B-pers
Akres	I-pers
,	O
William	B-pers
Hembrick	I-pers
.	O
William	B-pers
Towers	I-pers
was	O
Arraigned	O
for	O
stealing	O
one	O
yard	O
of	O
Flower	O
'd	O
Tabby	O
,	O
value	O
8l	O
.	O
from	O
Samuel	B-pers
Tippes	I-pers
,	O
two	O
Yards	O
of	O
Flower	O
'd	O
Silk	O
from	O
Elizabeth	B-pers
Cooper	I-pers
,	O
and	O
two	O
Yards	O
from	O
John	B-pers
Conyers	I-pers
;	O
To	O
which	O
he	O
pleaded	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Isaac	B-pers
Skellum	I-pers
was	O
Indicted	O
for	O
Robbing	O
Thomas	B-pers
Parrot	I-pers
,	O
on	O
the	O
26th	O
of	O
March	O
last	O
,	O
of	O
20	O
Buck	O
skins	O
,	O
value	O
10l	O
.	O
To	O
which	O
he	O
pleaded	O
Guilty	O
.	O
[	O
Military/Naval	O
duty	O
.	O
See	O
summary	O
.	O
]	O
Sarah	B-pers
Tanner	I-pers
was	O
arraigned	O
for	O
stealing	O
on	O
the	O
7th	O
Instant	O
,	O
from	O
Samuel	B-pers
Howard	I-pers
and	O
Partner	O
s	O
,	O
six	O
Yards	O
of	O
Muslin-Cloth	O
,	O
value	O
50s	O
.	O
which	O
she	O
confest	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Ralph	B-pers
Lee	I-pers
was	O
likewise	O
Arraigned	O
for	O
robbing	O
Walter	B-pers
Rose	I-pers
of	O
a	O
Weather-Sheep	O
,	O
value	O
25s	O
.	O
To	O
which	O
Indictment	O
he	O
pleaded	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Elizabeth	B-pers
Gardner	I-pers
was	O
arraigned	O
for	O
committing	O
a	O
notorious	O
Robbery	O
in	O
the	O
Hose	O
of	O
Mr.	O
Richard	B-pers
Barnell	I-pers
,	O
carrying	O
away	O
69	O
Yards	O
of	O
Lute-string	O
,	O
value	O
13l	O
.	O
50	O
Black	O
Hoods	O
11s	O
.	O
20	O
Yards	O
of	O
Ribboning	O
,	O
20s	O
.	O
27	O
Yards	O
of	O
Gawze	O
,	O
30s	O
.	O
12	O
Yards	O
of	O
Black	O
Silk	O
19s	O
.	O
two	O
Womens	O
Black-Laced	O
Tippets	O
10s	O
.	O
two	O
Shirts	O
10s	O
.	O
1000	O
Pins	O
9d	O
.	O
12	O
Silk	O
Scarfs	O
24s	O
.	O
and	O
several	O
other	O
Goods	O
of	O
value	O
,	O
which	O
she	O
immediately	O
confest	O
upon	O
the	O
Arraignment	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Elinor	B-pers
Johnson	I-pers
was	O
tried	O
for	O
stealing	O
14	O
yards	O
of	O
Strip't	O
Hair-Shagg	O
,	O
value	O
40s	O
.	O
from	O
James	B-pers
Frucher	I-pers
,	O
and	O
Arnold	B-pers
Rabbey	I-pers
.	O
She	O
came	O
into	O
the	O
Shop	O
,	O
and	O
took	O
away	O
the	O
Shagg	O
;	O
which	O
was	O
found	O
upon	O
her	O
as	O
she	O
was	O
going	O
out	O
at	O
the	O
Door	O
,	O
which	O
was	O
plain	O
Evidence	O
:	O
so	O
she	O
was	O
found	O
guilty	O
of	O
Felony	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Richard	B-pers
Smith	I-pers
,	O
an	O
Ostler	O
at	O
the	O
Nags-head	O
in	O
Grubstreet	O
,	O
was	O
first	O
Tried	O
for	O
making	O
an	O
Assault	O
upon	O
Mary	B-pers
Petts	I-pers
a	O
Virgin	O
,	O
15	O
years	O
of	O
Age	O
in	O
the	O
Highway	O
,	O
and	O
taking	O
away	O
from	O
her	O
a	O
piece	O
of	O
Gold	O
which	O
she	O
had	O
for	O
the	O
King's-Evil	O
,	O
value	O
10s	O
.	O
He	O
was	O
a	O
second	O
time	O
Tried	O
for	O
committing	O
a	O
Rape	O
upon	O
the	O
Body	O
of	O
the	O
said	O
Mary	O
Petts	O
at	O
the	O
same	O
time	O
;	O
who	O
swore	O
that	O
the	O
Prisoner	O
met	O
her	O
on	O
Hounslow-heath	B-place
alone	O
,	O
and	O
stopt	O
her	O
,	O
and	O
offer	O
'd	O
great	O
Violence	O
to	O
her	O
,	O
and	O
ravish	O
'd	O
her	O
,	O
and	O
robb	O
'd	O
her	O
,	O
and	O
put	O
her	O
in	O
great	O
fear	O
,	O
and	O
then	O
took	O
away	O
her	O
money	O
,	O
and	O
had	O
carnal	O
knowledge	O
of	O
her	O
Body	O
;	O
although	O
she	O
cried	O
out	O
,	O
and	O
strugled	O
with	O
him	O
,	O
yet	O
he	O
was	O
too	O
hard	O
for	O
her	O
,	O
laid	O
her	O
upon	O
the	O
ground	O
,	O
threatned	O
to	O
stab	O
her	O
with	O
his	O
Knife	O
,	O
if	O
she	O
did	O
not	O
cease	O
her	O
Noise	O
.	O
The	O
Mother	O
of	O
the	O
Girl	O
swore	O
,	O
That	O
when	O
her	O
daughter	O
came	O
home	O
,	O
she	O
found	O
her	O
much	O
abused	O
in	O
her	O
privy	O
parts	O
,	O
and	O
that	O
there	O
was	O
a	O
great	O
effusion	O
of	O
Blood	O
issued	O
from	O
her	O
,	O
which	O
was	O
occasioned	O
by	O
some	O
Violence	O
used	O
,	O
and	O
did	O
not	O
proceed	O
merely	O
from	O
a	O
Natural	O
Cause	O
.	O
The	O
Girl	O
swore	O
the	O
Rape	O
and	O
Robbery	O
very	O
home	O
upon	O
him	O
:	O
And	O
although	O
the	O
Prisoner	O
had	O
some	O
Gentlemen	O
appear	O
'd	O
on	O
his	O
behalf	O
,	O
who	O
gave	O
a	O
fair	O
Account	O
of	O
his	O
Life	O
,	O
yet	O
the	O
matter	O
was	O
so	O
foul	O
at	O
the	O
bottom	O
,	O
and	O
so	O
ill	O
resented	O
that	O
it	O
would	O
prove	O
a	O
dangerous	O
Consequence	O
to	O
suffer	O
such	O
evil	O
doings	O
to	O
go	O
unpunished	O
,	O
that	O
the	O
Jury	O
found	O
him	O
Guilty	O
of	O
both	O
the	O
Rape	O
and	O
the	O
Robbery	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Francis	B-pers
Dodd	I-pers
was	O
Tried	O
for	O
Robbing	O
Elizabeth	B-pers
Lansdell	I-pers
Widdow	O
,	O
on	O
the	O
18th	O
day	O
of	O
March	O
last	O
,	O
in	O
Leaden-hall	B-place
Market	I-place
,	O
of	O
Eight	O
French	O
Pistoles	O
of	O
Gold	O
,	O
Nine	O
Twenty-shilling	O
pieces	O
of	O
Gold	O
,	O
20	O
Broad-pieces	O
of	O
Gold	O
,	O
and	O
150	O
Guinea	O
's	O
,	O
all	O
to	O
the	O
value	O
of	O
263l	O
.	O
Mrs.	O
Lansdell	O
swore	O
that	O
she	O
lost	O
her	O
Gold	O
on	O
a	O
Sunday	O
when	O
she	O
was	O
at	O
Church	O
,	O
which	O
was	O
lockt	O
up	O
in	O
a	O
Drawer	O
;	O
and	O
her	O
Maid	O
declared	O
upon	O
Oath	O
,	O
that	O
the	O
Prisoner	O
was	O
in	O
the	O
house	O
above	O
two	O
hours	O
,	O
by	O
himself	O
,	O
above	O
Stairs	O
;	O
and	O
when	O
he	O
came	O
down	O
,	O
he	O
told	O
the	O
Maid	O
he	O
had	O
money	O
and	O
Gold	O
enough	O
,	O
and	O
he	O
would	O
carry	O
her	O
to	O
Holland	O
,	O
and	O
leave	O
his	O
Wife	O
behind	O
him	O
at	O
London	O
,	O
pretending	O
more	O
Love	O
to	O
her	O
than	O
to	O
his	O
Wife	O
.	O
She	O
further	O
deposed	O
,	O
That	O
the	O
Prisoner	O
made	O
Love	O
to	O
her	O
,	O
although	O
he	O
had	O
a	O
Wife	O
of	O
his	O
own	O
,	O
and	O
deluded	O
her	O
with	O
his	O
fine	O
Tongue	O
,	O
and	O
got	O
32	O
Guinea	O
's	O
from	O
her	O
without	O
Bond	O
or	O
Note	O
.	O
The	O
Prisoner	O
denied	O
the	O
Fact	O
,	O
and	O
called	O
several	O
of	O
his	O
Neighbours	O
,	O
who	O
gave	O
account	O
that	O
he	O
was	O
a	O
Person	O
of	O
a	O
fair	O
Reputation	O
,	O
a	O
Hatter	O
by	O
Trade	O
,	O
had	O
no	O
need	O
to	O
steal	O
.	O
Besides	O
,	O
none	O
could	O
swear	O
positively	O
that	O
he	O
stole	O
the	O
Gold	O
found	O
in	O
his	O
house	O
,	O
but	O
that	O
was	O
the	O
Maid	O
's	O
Gold	O
she	O
lent	O
him	O
.	O
He	O
was	O
Acquitted	O
.	O
Ann	B-pers
January	I-pers
and	O
Mary	B-pers
Stephens	I-pers
were	O
both	O
Arraigned	O
in	O
one	O
indictment	O
,	O
for	O
stealing	O
three	O
Curtains	O
,	O
value	O
10s	O
.	O
from	O
Owen	B-pers
Parry	I-pers
of	O
St	B-place
James	I-place
Garlickhithe	I-place
,	O
on	O
the	O
9th	O
of	O
March	O
last	O
.	O
Stephens	O
confest	O
the	O
Fact	O
,	O
but	O
January	O
would	O
not	O
;	O
whereupon	O
;	O
whereupon	O
she	O
was	O
