TOKEN	NE
A	O
Further	O
Account	O
of	O
the	O
Procedings	O
OF	O
THE	O
King	O
's	O
Commission	O
of	O
the	O
Peace	O
,	O
Held	O
at	O
Justice-Hall	O
in	O
the	O
Old-Bailey	O
.	O
Setting	O
forth	O
the	O
Tryals	O
of	O
William	O
Pheasant	O
,	O
for	O
a	O
Rape	O
;	O
Mary	O
Poole	O
,	O
a	O
Gypsie	O
;	O
and	O
Rebecca	O
Petty	O
,	O
alias	O
Adams	O
,	O
alias	O
Jones	O
;	O
With	O
divers	O
others	O
.	O
The	O
Proceedings	O
were	O
these	O
:	O
William	B-pers
Pheasant	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Gabriel	I-place
Fanchurch	I-place
,	O
in	O
the	O
Ward	B-place
of	I-place
Langborne	I-place
,	O
was	O
Indicted	O
for	O
Feloniously	O
Committing	O
a	O
Rape	O
on	O
the	O
20th	O
of	O
October	O
last	O
,	O
on	O
the	O
Body	O
of	O
Deborah	B-pers
Wise	I-pers
a	O
Virgin	O
,	O
under	O
the	O
Age	O
of	O
Ten	O
Years	O
,	O
in	O
a	O
certain	O
House	O
of	O
Easement	O
,	O
belonging	O
to	O
the	O
Dwelling	O
House	O
of	O
Jane	B-pers
Evans	I-pers
.	O
The	O
Evidence	O
for	O
the	O
King	O
said	O
,	O
that	O
she	O
did	O
find	O
some	O
Symptoms	O
on	O
the	O
Childs	O
Shirt	O
,	O
three	O
several	O
times	O
,	O
upon	O
which	O
she	O
was	O
much	O
frightned	O
,	O
and	O
sent	O
for	O
her	O
Nurse	O
,	O
and	O
desired	O
her	O
to	O
search	O
,	O
the	O
Childs	O
Body	O
,	O
and	O
Examine	O
her	O
about	O
it	O
,	O
which	O
she	O
did	O
,	O
and	O
said	O
that	O
she	O
found	O
the	O
Childs	O
Body	O
in	O
great	O
Disorder	O
,	O
and	O
did	O
suppose	O
,	O
that	O
the	O
Child	O
had	O
been	O
abused	O
by	O
some	O
Man	O
,	O
with	O
that	O
she	O
strictly	O
examined	O
her	O
,	O
who	O
it	O
was	O
that	O
did	O
it	O
:	O
The	O
Child	O
at	O
the	O
first	O
seemed	O
unwilling	O
to	O
tell	O
who	O
it	O
was	O
,	O
but	O
pressing	O
her	O
hard	O
,	O
she	O
confest	O
,	O
that	O
it	O
was	O
a	O
Gentleman	O
that	O
came	O
to	O
the	O
Dancing-School	O
.	O
Then	O
the	O
Child	O
was	O
called	O
,	O
and	O
being	O
set	O
up	O
,	O
was	O
ask	O
'd	O
if	O
she	O
knew	O
the	O
Danger	O
of	O
taking	O
a	O
false	O
Oath	O
,	O
and	O
she	O
replied	O
Yes	O
,	O
that	O
if	O
she	O
did	O
not	O
swear	O
true	O
she	O
must	O
go	O
to	O
Hell	O
,	O
upon	O
which	O
she	O
was	O
sworn	O
:	O
Being	O
ask	O
'd	O
if	O
she	O
knew	O
the	O
Man	O
that	O
did	O
it	O
,	O
she	O
replied	O
Yes	O
;	O
then	O
she	O
was	O
bad	O
to	O
point	O
to	O
him	O
,	O
upon	O
which	O
she	O
pointed	O
to	O
the	O
Prisoner	O
two	O
several	O
times	O
,	O
he	O
being	O
set	O
in	O
two	O
several	O
places	O
,	O
and	O
said	O
that	O
he	O
was	O
the	O
Man	O
,	O
and	O
that	O
she	O
saw	O
him	O
in	O
the	O
House	O
of	O
Office	O
,	O
and	O
he	O
called	O
to	O
her	O
,	O
and	O
she	O
came	O
to	O
him	O
,	O
and	O
he	O
bolted	O
the	O
Door	O
upon	O
her	O
,	O
and	O
gave	O
her	O
a	O
Penny	O
to	O
let	O
him	O
do	O
what	O
he	O
would	O
to	O
her	O
;	O
and	O
said	O
he	O
set	O
her	O
upon	O
the	O
Seat	O
,	O
and	O
put	O
something	O
hard	O
into	O
her	O
Belly	O
;	O
which	O
made	O
her	O
cry	O
out	O
,	O
and	O
he	O
stopped	O
her	O
Mouth	O
with	O
his	O
Hand	O
:	O
When	O
he	O
had	O
done	O
,	O
he	O
made	O
her	O
promise	O
not	O
to	O
tell	O
any	O
Body	O
of	O
it	O
:	O
She	O
said	O
,	O
that	O
the	O
second	O
time	O
he	O
beckoned	O
her	O
out	O
,	O
and	O
she	O
came	O
down	O
,	O
and	O
did	O
as	O
he	O
had	O
done	O
before	O
,	O
promising	O
her	O
a	O
Silver	O
Box	O
,	O
and	O
some	O
Silver	O
Pennies	O
,	O
but	O
gave	O
her	O
none	O
;	O
and	O
said	O
,	O
that	O
at	O
the	O
third	O
time	O
he	O
gave	O
her	O
Sugar	O
Candy	O
and	O
Oranges	O
;	O
they	O
called	O
a	O
Midwife	O
,	O
and	O
an	O
Anatomical	O
Doctor	O
were	O
called	O
,	O
who	O
all	O
deposed	O
,	O
that	O
the	O
Child	O
had	O
been	O
very	O
much	O
abused	O
,	O
and	O
had	O
lost	O
her	O
Virginity	O
,	O
and	O
instanced	O
divers	O
reasons	O
for	O
it	O
.	O
The	O
Prisoner	O
denied	O
the	O
Fact	O
,	O
saying	O
,	O
that	O
he	O
knew	O
nothing	O
of	O
what	O
was	O
objected	O
against	O
him	O
,	O
and	O
called	O
divers	O
Witnesses	O
,	O
to	O
make	O
the	O
contrary	O
appear	O
;	O
who	O
had	O
taken	O
Dimensions	O
of	O
the	O
House	O
of	O
Office	O
,	O
who	O
all	O
declared	O
that	O
it	O
was	O
so	O
little	O
that	O
it	O
was	O
impossible	O
that	O
any	O
such	O
Act	O
could	O
be	O
committed	O
there	O
.	O
He	O
likewise	O
called	O
divers	O
worthy	O
Gentlemen	O
to	O
his	O
Reputation	O
,	O
who	O
all	O
declared	O
that	O
he	O
was	O
always	O
known	O
to	O
be	O
a	O
very	O
civil	O
young	O
Gentleman	O
.	O
My	O
Modesty	O
causes	O
me	O
to	O
forbear	O
nominating	O
all	O
the	O
filthy	O
and	O
obscene	O
Discourse	O
which	O
was	O
used	O
upon	O
the	O
Tryal	O
,	O
which	O
lasted	O
very	O
long	O
,	O
from	O
between	O
Nine	O
and	O
Ten	O
in	O
the	O
Forenoon	O
,	O
till	O
Five	O
in	O
the	O
Evening	O
;	O
all	O
which	O
time	O
the	O
Court	O
was	O
crowded	O
by	O
a	O
Multitude	O
of	O
People	O
,	O
among	O
whom	O
was	O
a	O
great	O
many	O
Women	O
;	O
who	O
,	O
though	O
ordered	O
to	O
depart	O
,	O
would	O
not	O
stir	O
till	O
the	O
Tryal	O
was	O
over	O
,	O
which	O
being	O
done	O
,	O
the	O
Jury	O
went	O
out	O
,	O
and	O
after	O
some	O
time	O
they	O
brought	O
him	O
in	O
Guilty	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Mary	B-pers
Poole	I-pers
,	O
a	O
Gypsie	O
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Giles	I-place
in	I-place
the	I-place
Fields	I-place
,	O
was	O
Indicted	O
for	O
Feloniously	O
stealing	O
Seven	O
Pounds	O
Ten	O
Shillings	O
in	O
Monies	O
Numbred	O
,	O
from	O
Richard	B-pers
Walburton	I-pers
,	O
on	O
the	O
Twelfth	O
of	O
January	O
last	O
.	O
Walburton	O
said	O
,	O
that	O
the	O
Prisoner	O
came	O
to	O
Powis-Hall	B-place
,	O
near	O
Lincolns-Inn-Fields	B-place
,	O
and	O
knock	O
'd	O
at	O
the	O
Door	O
;	O
he	O
opening	O
it	O
,	O
she	O
desired	O
him	O
to	O
cross	O
her	O
hand	O
with	O
some	O
Silver	O
,	O
which	O
he	O
did	O
with	O
a	O
Six-pence	O
;	O
then	O
she	O
told	O
him	O
,	O
thatsome	O
of	O
the	O
Servants	O
had	O
a	O
mind	O
to	O
put	O
him	O
out	O
of	O
his	O
place	O
,	O
upon	O
which	O
he	O
seemed	O
to	O
be	O
something	O
concerned	O
.	O
However	O
to	O
encourage	O
him	O
,	O
she	O
desired	O
him	O
to	O
let	O
her	O
have	O
the	O
Six-pence	O
,	O
and	O
she	O
would	O
bring	O
it	O
him	O
again	O
within	O
an	O
Hour	O
,	O
and	O
she	O
would	O
put	O
him	O
in	O
a	O
good	O
way	O
of	O
living	O
,	O
and	O
tell	O
him	O
more	O
;	O
with	O
much	O
Perswasions	O
of	O
her	O
Canting	O
Dialect	O
,	O
he	O
let	O
her	O
have	O
it	O
;	O
then	O
she	O
told	O
him	O
,	O
he	O
must	O
get	O
all	O
his	O
Monies	O
together	O
,	O
against	O
she	O
came	O
,	O
which	O
he	O
did	O
.	O
At	O
the	O
time	O
appointed	O
she	O
came	O
again	O
,	O
and	O
delivering	O
the	O
Six	O
pence	O
,	O
she	O
observed	O
into	O
what	O
Pocket	O
he	O
put	O
it	O
,	O
and	O
immediately	O
conjectured	O
the	O
Money	O
to	O
be	O
there	O
;	O
Then	O
she	O
asked	O
him	O
if	O
he	O
had	O
any	O
Gold	O
,	O
he	O
showed	O
her	O
some	O
;	O
she	O
took	O
it	O
in	O
her	O
hand	O
,	O
and	O
gave	O
it	O
a	O
fill-up	O
,	O
and	O
't	O
was	O
gone	O
,	O
but	O
at	O
length	O
she	O
gave	O
it	O
him	O
again	O
;	O
he	O
put	O
it	O
into	O
his	O
Pocket	O
as	O
before	O
,	O
She	O
showed	O
him	O
some	O
Juggling	O
Tricks	O
,	O
till	O
she	O
had	O
Juggled	O
away	O
his	O
Money	O
;	O
Then	O
she	O
wanted	O
to	O
be	O
gone	O
;	O
and	O
told	O
him	O
,	O
that	O
some	O
People	O
that	O
lived	O
there	O
formerly	O
had	O
hid	O
some	O
Treasure	O
in	O
such	O
a	O
place	O
under	O
the	O
Earth	O
,	O
and	O
if	O
he	O
would	O
go	O
,	O
he	O
should	O
immediately	O
find	O
it	O
;	O
upon	O
which	O
he	O
went	O
to	O
search	O
for	O
his	O
supposed	O
Treasure	O
;	O
in	O
the	O
mean	O
while	O
the	O
Prisoner	O
was	O
gone	O
.	O
Another	O
Gentleman	O
that	O
happened	O
to	O
be	O
in	O
the	O
Court	O
,	O
said	O
,	O
that	O
some	O
time	O
since	O
,	O
the	O
Prisoner	O
was	O
telling	O
his	O
Daughter	O
some	O
Story	O
,	O
who	O
had	O
a	O
little	O
Money	O
lying	O
by	O
her	O
upon	O
the	O
Counter	O
;	O
he	O
mistrusted	O
that	O
she	O
would	O
cheat	O
his	O
Daughter	O
of	O
it	O
,	O
and	O
was	O
resolved	O
to	O
prevent	O
it	O
,	O
and	O
took	O
it	O
up	O
and	O
held	O
it	O
in	O
his	O
Hand	O
;	O
but	O
the	O
Prisoner	O
seeing	O
that	O
,	O
desired	O
him	O
to	O
cross	O
her	O
hand	O
with	O
a	O
piece	O
of	O
Silver	O
,	O
which	O
he	O
did	O
,	O
and	O
said	O
,	O
that	O
on	O
a	O
sudden	O
the	O
Money	O
was	O
gone	O
out	O
of	O
his	O
Hand	O
,	O
which	O
put	O
him	O
in	O
such	O
a	O
Consternation	O
,	O
that	O
he	O
had	O
not	O
power	O
to	O
cry	O
out	O
or	O
stop	O
her	O
,	O
but	O
let	O
her	O
go	O
away	O
with	O
the	O
Money	O
.	O
Another	O
Gentleman	O
said	O
,	O
that	O
about	O
seven	O
Years	O
since	O
,	O
he	O
was	O
Riding	O
on	O
a	O
Hand-Gallop	O
,	O
upon	O
Sutors-Hill	O
,	O
between	O
Graves-end	O
and	O
Rochester	O
he	O
met	O
the	O
Prisoner	O
;	O
she	O
said	O
,	O
that	O
for	O
all	O
he	O
rode	O
so	O
fast	O
,	O
he	O
was	O
but	O
going	O
a	O
Wenching	O
,	O
and	O
she	O
would	O
soon	O
over	O
take	O
him	O
;	O
with	O
that	O
he	O
turned	O
back	O
and	O
gave	O
her	O
a	O
Cut	O
with	O
his	O
Whip	O
,	O
and	O
Rode	O
away	O
as	O
fast	O
as	O
he	O
could	O
,	O
but	O
had	O
not	O
gone	O
Forty	O
yards	O
from	O
her	O
,	O
but	O
his	O
Horse	O
fell	O
down	O
,	O
and	O
she	O
overtook	O
him	O
;	O
with	O
that	O
he	O
said	O
,	O
he	O
thought	O
she	O
was	O
a	O
Witch	O
,	O
and	O
had	O
bewitched	O
him	O
and	O
his	O
Horse	O
.	O
There	O
was	O
divers	O
other	O
People	O
who	O
said	O
they	O
had	O
been	O
Juggled	O
out	O
of	O
their	O
Money	O
by	O
her	O
.	O
She	O
had	O
little	O
to	O
say	O
for	O
her	O
self	O
,	O
the	O
Jury	O
found	O
her	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
George	B-pers
Moody	I-pers
,	O
and	O
Elizabeth	B-pers
Moody	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
Stepney	I-place
,	O
were	O
Indicted	O
for	O
Feloniously	O
stealing	O
Nine	O
Holland	O
Shirts	O
,	O
twelve	O
Holland	O
Smocks	O
,	O
with	O
divers	O
other	O
Goods	O
,	O
of	O
Richard	B-pers
Wharton	I-pers
,	O
on	O
the	O
Third	O
of	O
November	O
last	O
.	O
There	O
was	O
no	O
Evidence	O
against	O
them	O
,	O
they	O
were	O
acquitted	O
.	O
James	B-pers
Brocket	I-pers
,	O
and	O
Henry	B-pers
Collett	I-pers
,	O
were	O
Indicted	O
for	O
a	O
Misdemeanor	O
for	O
Cheating	O
Elizabeth	B-pers
Gardner	I-pers
,	O
with	O
a	O
false	O
Sea-mans	O
Ticket	O
,	O
pretending	O
it	O
to	O
be	O
a	O
good	O
one	O
,	O
and	O
sold	O
it	O
her	O
for	O
Fourteen	O
Pounds	O
.	O
The	O
Fact	O
was	O
fully	O
proved	O
against	O
them	O
;	O
the	O
Jury	O
thereupon	O
found	O
them	O
Guilty	O
.	O
[	O
Fine	O
.	O
See	O
summary	O
.	O
]	O
[	O
Pillory	O
.	O
See	O
summary	O
.	O
]	O
Catharine	B-pers
Goffe	I-pers
,	O
was	O
Indicted	O
for	O
a	O
Misdemeanor	O
,	O
for	O
pretending	O
to	O
help	O
one	O
Richard	B-pers
Somerfield	I-pers
to	O
a	O
Toll-gatherers	O
Place	O
,	O
under	O
the	O
Bishop	O
of	O
London	O
,	O
and	O
causing	O
him	O
to	O
spend	O
a	O
great	O
deal	O
of	O
Money	O
.	O
There	O
was	O
no	O
Evidence	O
against	O
her	O
,	O
the	O
Jury	O
Acquitted	O
her	O
.	O
Rebecca	B-pers
Petty	I-pers
,	O
alias	O
Adams	B-pers
,	O
alias	O
Jones	B-pers
,	O
was	O
Indicted	O
for	O
Felony	O
and	O
Burglary	O
,	O
for	O
Breaking	O
the	O
House	O
of	O
,	O
Thomas	B-pers
Mothley	I-pers
,	O
on	O
the	O
Twentieth	O
of	O
November	O
last	O
,	O
about	O
seven	O
in	O
the	O
Night	O
,	O
and	O
taking	O
thence	O
a	O
Drugget	O
Coat	O
,	O
a	O
Calamanca	O
Stuff	O
Wast-coat	O
,	O
a	O
Stuff	O
Petty-coat	O
,	O
with	O
divers	O
other	O
Goods	O
.	O
Mr.	O
Mothley	O
's	O
Wife	O
declared	O
,	O
that	O
she	O
went	O
out	O
about	O
a	O
little	O
Business	O
and	O
lock	O
'd	O
her	O
Door	O
,	O
but	O
coming	O
home	O
found	O
it	O
open	O
,	O
and	O
the	O
Prisoner	O
therein	O
rifling	O
her	O
Goods	O
:	O
The	O
Prisoner	O
seeing	O
her	O
come	O
in	O
,	O
fell	O
upon	O
her	O
,	O
and	O
knocked	O
her	O
down	O
three	O
several	O
times	O
,	O
and	O
made	O
her	O
escape	O
.	O
The	O
Evidence	O
declared	O
likewise	O
,	O
that	O
they	O
did	O
hear	O
the	O
Prisoner	O
say	O
,	O
she	O
was	O
sorry	O
that	O
she	O
had	O
not	O
killed	O
her	O
.	O
She	O
was	O
known	O
to	O
be	O
an	O
old	O
Offender	O
,	O
and	O
had	O
received	O
Mercy	O
before	O
,	O
and	O
had	O
Reigned	O
in	O
her	O
wicked	O
Courses	O
for	O
a	O
long	O
time	O
.	O
The	O
Jury	O
thereupon	O
