TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
Of	O
the	O
PEACE	O
,	O
And	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-delivery	O
of	O
Newgate	O
,	O
held	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
,	O
at	O
Justice-Hall	O
,	O
in	O
the	O
Old-Baily	O
,	O
the	O
31st	O
.	O
of	O
May	O
,	O
and	O
1st	O
.	O
of	O
June	O
,	O
1688	O
.	O
And	O
in	O
the	O
Fourth	O
Year	O
of	O
His	O
Majesties	O
Reign	O
.	O
AT	O
the	O
Sessions	O
Held	O
at	O
Justice-Hall	O
,	O
in	O
the	O
Old-Baily	O
,	O
on	O
Thursday	O
the	O
31st	O
.	O
of	O
May	O
and	O
Friday	O
,	O
the	O
1st	O
.	O
of	O
June	O
,	O
1688.	O
before	O
the	O
Right	O
Honourable	O
,	O
Sir	O
John	B-pers
Shorter	I-pers
,	O
Kt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
and	O
Sir	O
Bartholomew	B-pers
Shore	I-pers
,	O
Kt	O
.	O
and	O
Recorder	O
of	O
the	O
said	O
City	O
;	O
together	O
with	O
other	O
of	O
His	O
Majesties	O
Justices	O
of	O
the	O
City	O
of	O
London	O
and	O
County	O
of	O
Middlesex	O
.	O
London	O
Jury	O
.	O
Henry	B-pers
Dyer	I-pers
Giles	B-pers
Baggs	I-pers
Matthew	B-pers
Jerman	I-pers
,	O
Timo	B-pers
,	I-pers
Waldoe	I-pers
Richard	B-pers
Chase	I-pers
Samuel	B-pers
Burgess	I-pers
William	B-pers
Villers	I-pers
,	O
John	B-pers
Frith	I-pers
John	B-pers
Hill	I-pers
Obadiah	B-pers
Hickman	I-pers
John	B-pers
Read	I-pers
Francis	B-pers
Willis	I-pers
,	O
Middlesex	O
Jury	O
.	O
Jasper	B-pers
Hodsden	I-pers
Nich	B-pers
.	I-pers
Goodwin	I-pers
Edward	B-pers
Reeves	I-pers
John	B-pers
Kerton	I-pers
John	B-pers
Chooter	I-pers
Abraham	B-pers
Honour	I-pers
James	B-pers
Hobbs	I-pers
William	B-pers
Evans	I-pers
Daniel	B-pers
Franklin	I-pers
John	B-pers
Taylour	I-pers
William	B-pers
Partridge	I-pers
William	B-pers
Norman	I-pers
.	O
The	O
Tryals	O
of	O
the	O
Prisoners	O
were	O
as	O
follows	O
.	O
London	O
Side	O
.	O
George	B-pers
Kirby	I-pers
was	O
Indicted	O
for	O
Felony	O
and	O
Burglary	O
,	O
in	O
Breaking	O
the	O
House	O
of	O
George	B-pers
Sherbone	I-pers
,	O
and	O
taking	O
thence	O
forty	O
yards	O
of	O
Black	O
Bengal	O
Silk	O
,	O
value	O
20	O
s.	O
three	O
yards	O
of	O
Silver	O
Lace	O
,	O
value	O
4	O
l.	O
forty	O
six	O
yards	O
of	O
Calico	O
,	O
value	O
40	O
s.	O
277	O
yards	O
of	O
Narrow	O
Silk	O
Ribboning	O
.	O
value	O
50	O
s.	O
thirty	O
five	O
yards	O
more	O
of	O
Silk	O
Galloon	O
,	O
value	O
8	O
s.	O
one	O
Silk	O
Cloak	O
,	O
value	O
3	O
l.	O
one	O
Purple	O
Morning-Gown	O
,	O
value	O
12	O
s.	O
with	O
other	O
Goods	O
,	O
all	O
amounting	O
to	O
the	O
value	O
of	O
about	O
50	O
l.	O
The	O
Evidence	O
against	O
the	O
Prisoner	O
,	O
was	O
Mr.	O
Sherbone	O
,	O
who	O
Deposed	O
,	O
that	O
the	O
Prisoner	O
was	O
a	O
Journey-man	O
to	O
him	O
;	O
he	O
being	O
a	O
Taylor	O
and	O
dealt	O
in	O
the	O
aforesaid	O
Goods	O
,	O
the	O
Prisoner	O
making	O
a	O
false	O
Key	O
got	O
into	O
the	O
Shop	O
,	O
in	O
the	O
Morning	O
Early	O
,	O
before	O
the	O
Family	O
was	O
stirring	O
,	O
and	O
so	O
removed	O
the	O
Goods	O
and	O
made	O
them	O
away	O
.	O
The	O
Prisoner	O
did	O
not	O
deny	O
but	O
that	O
he	O
had	O
some	O
of	O
the	O
Goods	O
,	O
but	O
declared	O
,	O
that	O
he	O
did	O
not	O
Break	O
the	O
House	O
.	O
But	O
he	O
having	O
nothing	O
material	O
to	O
say	O
for	O
himself	O
,	O
whereby	O
to	O
clear	O
his	O
Innocency	O
,	O
he	O
was	O
found	O
guilty	O
of	O
the	O
Felony	O
,	O
but	O
not	O
of	O
the	O
Burglary	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
William	B-pers
Martin	I-pers
and	O
Mary	B-pers
his	O
Wife	O
and	O
Mary	O
his	O
Wife	O
,	O
together	O
with	O
one	O
Peter	B-pers
Synnock	I-pers
(	O
not	O
yet	O
taken	O
)	O
were	O
Indicted	O
for	O
that	O
the	O
4th	O
.	O
day	O
of	O
May	O
they	O
three	O
did	O
Feloniously	O
Enter	O
the	O
House	O
of	O
Henry	B-pers
Parks	I-pers
in	O
the	O
Parish	B-place
of	I-place
St.	I-place
Botolphs	I-place
Bishopsgate	I-place
,	O
and	O
take	O
thence	O
one	O
Silver	O
Tankard	O
,	O
value	O
4	O
l.	O
The	O
Evidence	O
Deposed	O
,	O
that	O
they	O
came	O
into	O
the	O
House	O
and	O
called	O
for	O
Drink	O
,	O
and	O
when	O
the	O
People	O
of	O
the	O
House	O
were	O
gone	O
to	O
draw	O
Drink	O
,	O
they	O
slipt	O
away	O
with	O
the	O
Tankard	O
,	O
but	O
being	O
Pursued	O
,	O
they	O
directed	O
the	O
Prosecutor	O
to	O
one	O
Ashes	O
,	O
where	O
they	O
had	O
conveyed	O
the	O
Tankard	O
between	O
a	O
pair	O
of	O
Blankets	O
,	O
on	O
a	O
Bed	O
.	O
The	O
Prisoner	O
Martin	O
did	O
not	O
deny	O
the	O
Fact	O
,	O
but	O
yet	O
withal	O
,	O
cleared	O
his	O
Wife	O
from	O
being	O
any	O
ways	O
Accessory	O
to	O
the	O
Robbery	O
So	O
he	O
was	O
found	O
Guilty	O
,	O
but	O
his	O
Wife	O
was	O
Acquitted	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Ann	B-pers
Yates	I-pers
alias	O
Mills	B-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Faiths	I-place
,	O
was	O
Indicted	O
for	O
three	O
several	O
times	O
Feloniously	O
Robbing	O
the	O
Persons	O
and	O
Houses	O
of	O
Joseph	B-pers
Ashborne	I-pers
and	O
Hannah	B-pers
Nichols	I-pers
,	O
and	O
one	O
Mr.	B-pers
Cary	I-pers
.	O
From	O
the	O
two	O
former	O
taking	O
one	O
Lac	O
'd	O
Coif	O
,	O
value	O
2	O
s.	O
6	O
d.	O
one	O
Holland	O
Apron	O
,	O
value	O
1	O
s.	O
one	O
Coat	O
,	O
value	O
5	O
s.	O
seven	O
yards	O
of	O
Stuff	O
Serge	O
,	O
value	O
20	O
s.	O
three	O
Gold	O
Rings	O
,	O
value	O
40	O
s.	O
one	O
Bible	O
,	O
value	O
10	O
s.	O
and	O
several	O
other	O
smaller	O
Goods	O
,	O
value	O
all	O
about	O
10	O
l.	O
The	O
Evidence	O
against	O
her	O
was	O
,	O
that	O
she	O
was	O
entertain	O
'd	O
as	O
a	O
Servant	O
in	O
the	O
House	O
of	O
Mr.	O
Ashborne	O
,	O
for	O
about	O
three	O
days	O
,	O
and	O
then	O
she	O
began	O
to	O
play	O
these	O
Pranks	O
,	O
and	O
took	O
away	O
the	O
Goods	O
,	O
which	O
were	O
found	O
some	O
of	O
them	O
in	O
her	O
Custody	O
when	O
she	O
was	O
Taken	O
.	O
The	O
Prisoner	O
stiffly	O
denied	O
the	O
Fact	O
;	O
but	O
the	O
Evidence	O
being	O
so	O
strong	O
against	O
her	O
,	O
she	O
was	O
found	O
guilty	O
of	O
the	O
Felony	O
.	O
As	O
to	O
the	O
nature	O
of	O
Robbing	O
the	O
abovesaid	O
Cary	O
,	O
it	O
was	O
thus	O
;	O
she	O
came	O
into	O
the	O
House	O
and	O
desired	O
Lodging	O
for	O
a	O
small	O
time	O
till	O
she	O
could	O
get	O
a	O
Service	O
,	O
which	O
the	O
Prosecutor	O
did	O
,	O
keeping	O
a	O
Publick	O
House	O
in	O
Ivy-Lane	B-place
;	O
Having	O
been	O
there	O
but	O
a	O
small	O
time	O
,	O
she	O
espied	O
her	O
opportunity	O
to	O
take	O
away	O
a	O
Silver	O
Coral	O
,	O
value	O
12	O
s.	O
with	O
several	O
other	O
Goods	O
,	O
with	O
25	O
l.	O
in	O
Money	O
numbred	O
,	O
all	O
amounting	O
to	O
about	O
30	O
l.	O
She	O
denied	O
the	O
Fact	O
,	O
and	O
strived	O
to	O
extenuate	O
the	O
Crime	O
,	O
but	O
the	O
Evidence	O
so	O
concurred	O
,	O
that	O
she	O
was	O
found	O
guilty	O
of	O
stealing	O
the	O
Coral	O
,	O
but	O
not	O
the	O
Mony	O
,	O
&	O
c.	O
[	O
No	O
punishment	O
.	O
See	O
summary	O
.	O
]	O
William	B-pers
Wake	I-pers
of	O
the	O
Parish	O
,	O
of	O
St.	B-place
Dunstan	I-place
's	I-place
in	I-place
the	I-place
West	I-place
,	O
was	O
Indicted	O
for	O
Breaking	O
the	O
House	O
of	O
John	B-pers
Bush	I-pers
,	O
on	O
the	O
17th	O
.	O
of	O
March	O
last	O
,	O
and	O
carrying	O
thence	O
two	O
pair	O
of	O
Boots	O
,	O
value	O
8	O
s.	O
and	O
one	O
single	O
Boot	O
more	O
,	O
value	O
5	O
s.	O
and	O
15	O
pair	O
of	O
Mens	O
Shoes	O
,	O
value	O
30	O
s.	O
The	O
Evidence	O
against	O
the	O
Prisoner	O
,	O
was	O
John	B-pers
Bush	I-pers
himself	O
,	O
who	O
deposed	O
,	O
that	O
he	O
took	O
the	O
Padlock	O
off	O
the	O
Door	O
in	O
the	O
Absence	O
of	O
the	O
said	O
Bush	O
's	O
Family	O
,	O
and	O
carried	O
away	O
the	O
Goods	O
.	O
The	O
Prisoner	O
did	O
not	O
deny	O
it	O
,	O
but	O
said	O
,	O
he	O
was	O
in	O
Drink	O
and	O
knew	O
not	O
what	O
he	O
did	O
;	O
but	O
that	O
did	O
not	O
satisfie	O
the	O
Court	O
,	O
so	O
he	O
was	O
found	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
[	O
Whipping	O
.	O
See	O
summary	O
.	O
]	O
Richard	B-pers
Johnson	I-pers
,	O
and	O
Rob	B-pers
.	I-pers
Pepper	I-pers
alias	O
Pebworth	B-pers
,	O
were	O
indicted	O
for	O
Robbing	O
Isabella	B-pers
Smith	I-pers
Widdow	O
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Andrew	I-place
's	I-place
Holbourn	I-place
,	O
the	O
first	O
day	O
of	O
April	O
last	O
,	O
of	O
two	O
Silk	O
Gowns	O
,	O
value	O
4	O
l.	O
one	O
yard	O
of	O
Poynt	O
Lace	O
,	O
value	O
10	O
s.	O
three	O
yards	O
of	O
Flanders	O
Lace	O
,	O
value	O
10	O
s.	O
one	O
Table-cloath	O
,	O
value	O
10	O
s.	O
twelve	O
Diaber	O
Napkins	O
,	O
value	O
7	O
s.	O
all	O
to	O
the	O
value	O
of	O
about	O
6	O
l.	O
The	O
Evidence	O
for	O
the	O
King	O
was	O
Mrs.	O
Smith	O
and	O
others	O
,	O
who	O
Deposed	O
,	O
that	O
on	O
a	O
Sunday	O
when	O
her	O
and	O
her	O
Family	O
were	O
at	O
Church	O
,	O
the	O
Prisoner	O
got	O
into	O
her	O
House	O
by	O
the	O
help	O
of	O
a	O
Key	O
he	O
had	O
got	O
,	O
and	O
upon	O
her	O
return	O
from	O
Church	O
she	O
found	O
her	O
Doors	O
open	O
,	O
and	O
the	O
Prisoner	O
Johnson	O
in	O
the	O
