TOKEN	NE
The	O
PROCEEDINGS	O
of	O
the	O
King	O
's	O
Commission	O
of	O
the	O
Peace	O
,	O
AND	O
Oyer	O
and	O
Terminer	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
held	O
for	O
the	O
CITY	O
,	O
of	O
London	O
,	O
and	O
COUNTY	O
of	O
Middlesex	O
,	O
at	O
Justice-Hall	O
in	O
the	O
OLD-BAILEY	O
.	O
On	O
Monday	O
,	O
Tuesday	O
,	O
Wednesday	O
,	O
Thursday	O
and	O
Friday	O
,	O
being	O
the	O
15	O
,	O
16	O
,	O
17	O
,	O
18	O
,	O
and	O
19th	O
Days	O
of	O
January	O
,	O
1700	O
.	O
And	O
in	O
the	O
Eleventh	O
Year	O
of	O
his	O
Majesty	O
's	O
Reign	O
.	O
THE	O
Sessions	O
of	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-delivery	O
of	O
Newgate	O
,	O
held	O
at	O
Justice	O
Hall	O
in	O
the	O
Old	O
Bailey	O
,	O
on	O
Monday	O
,	O
Tuesday	O
,	O
Wednesday	O
,	O
Thursday	O
and	O
Friday	O
being	O
the	O
15	O
,	O
16	O
,	O
17	O
,	O
18	O
and	O
19th	O
Days	O
of	O
January	O
,	O
1700	O
.	O
Before	O
the	O
right	O
Honourable	O
,	O
Sir	O
,	O
RICHARD	B-pers
LEVET	I-pers
,	O
Knight	O
,	O
Lord	O
Mayer	O
of	O
the	O
City	O
of	O
London	O
,	O
and	O
Sir	O
Salathiel	B-pers
Lovel	I-pers
,	O
Kt	O
.	O
Recorder	O
of	O
the	O
said	O
City	O
,	O
with	O
several	O
others	O
of	O
his	O
Majesties	O
Justices	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
.	O
The	O
Jurors	O
are	O
as	O
follows	O
:	O
London	O
Jury	O
.	O
Richard	B-pers
Martin	I-pers
.	O
John	B-pers
Jenkins	I-pers
.	O
Vincent	B-pers
Shepherd	I-pers
.	O
John	B-pers
Jackson	I-pers
.	O
Abraham	B-pers
Harris	I-pers
.	O
John	B-pers
Dyer	I-pers
.	O
John	B-pers
Meredith	I-pers
.	O
Dyer	B-pers
Bates	I-pers
.	O
Daniel	B-pers
Foxcroft	I-pers
.	O
John	B-pers
Golding	I-pers
.	O
Samuel	B-pers
Aaron	I-pers
.	O
Joseph	B-pers
Anderson	I-pers
.	O
Middlesex	O
Jury	O
.	O
Edward	B-pers
Fuller	I-pers
,	O
Gent	O
.	O
William	B-pers
Pratt	I-pers
.	O
Thomas	B-pers
Dowsewell	I-pers
.	O
Samuel	B-pers
Heyrick	I-pers
.	O
John	B-pers
Smith	I-pers
.	O
Richard	B-pers
Fisher	I-pers
.	O
Robert	B-pers
Finch	I-pers
.	O
Thomas	B-pers
Pattle	I-pers
.	O
Thomas	B-pers
Williams	I-pers
.	O
Richard	B-pers
Bennett	I-pers
.	O
John	B-pers
Wybird	I-pers
.	O
Robert	B-pers
Taper	I-pers
.	O
The	O
Proceedings	O
were	O
these	O
.	O
Andrew	B-pers
Andrews	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Giles	I-place
in	I-place
the	I-place
Fields	I-place
,	O
was	O
Indicted	O
for	O
Feloniously	O
Stealing	O
2	O
Cloath	O
Coats	O
2	O
Holland	O
Shirts	O
,	O
2	O
Flaxen	O
Shirts	O
,	O
2	O
pair	O
of	O
Stockings	O
,	O
and	O
5	O
l.	O
in	O
Moneys	O
numbred	O
,	O
the	O
Goods	O
and	O
Moneys	O
of	O
George	B-pers
Norford	I-pers
,	O
on	O
the	O
27th	O
,	O
of	O
December	O
last	O
;	O
to	O
which	O
Indictment	O
he	O
pleaded	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Francis	B-pers
Coleman	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
great	I-place
St.	I-place
Bartholomews	I-place
,	O
was	O
Indicted	O
for	O
privately	O
Stealing	O
out	O
of	O
the	O
Shop	O
of	O
Benjamin	B-pers
Paris	I-pers
,	O
2	O
Dozen	O
pair	O
of	O
Mens	O
Kidleather	O
Gloves	O
value	O
30	O
s.	O
on	O
the	O
11th	O
of	O
January	O
last	O
.	O
The	O
Prosecutor	O
said	O
that	O
he	O
found	O
the	O
Prisoner	O
in	O
his	O
Shop	O
,	O
with	O
the	O
Goods	O
upon	O
him	O
.	O
The	O
Prisoner	O
alleadged	O
that	O
he	O
did	O
come	O
to	O
the	O
Shop	O
from	O
one	O
Mr.	O
Williams	O
to	O
fetch	O
such	O
Goods	O
but	O
could	O
not	O
prove	O
it	O
.	O
He	O
was	O
known	O
to	O
the	O
an	O
old	O
Offender	O
,	O
the	O
Jury	O
thereupon	O
found	O
him	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Walter	B-pers
Terry	I-pers
and	O
James	B-pers
Jones	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St	I-place
Gregories	I-place
,	O
was	O
Indicted	O
for	O
Feloniously	O
stealing	O
a	O
lack	O
Silk	O
Fur	O
Cap	O
,	O
of	O
the	O
value	O
of	O
5	O
s.	O
the	O
Goods	O
of	O
Edward	B-pers
Gilford	I-pers
,	O
on	O
the	O
30th	O
of	O
December	O
last	O
.	O
It	O
appeared	O
that	O
they	O
were	O
brought	O
before	O
my	O
Lord	O
Mayor	O
Suspicion	O
of	O
having	O
comitted	O
another	O
Fact	O
,	O
and	O
being	O
searcht	O
,	O
the	O
Cap	O
was	O
found	O
upon	O
Terrey	O
;	O
but	O
upon	O
enquiry	O
,	O
it	O
was	O
own	O
'd	O
by	O
Mr.	O
Guilford	O
,	O
who	O
said	O
That	O
it	O
was	O
his	O
Cap	O
,	O
and	O
was	O
taken	O
away	O
from	O
his	O
Stall	O
;	O
but	O
Terrey	O
denied	O
it	O
,	O
saying	O
he	O
bought	O
it	O
of	O
an	O
Ends	O
of	O
Gold	O
and	O
Silver	O
Man	O
in	O
Covent-garden	O
,	O
but	O
could	O
not	O
prove	O
it	O
,	O
nor	O
give	O
any	O
good	O
account	O
of	O
himself	O
;	O
the	O
Jury	O
thereupon	O
found	O
him	O
Guilty	O
,	O
but	O
the	O
Evidence	O
not	O
being	O
sufficient	O
to	O
Convict	O
Jones	O
,	O
he	O
was	O
acquitted	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
James	B-pers
Wood	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Bennet	I-place
Fink	I-place
,	O
was	O
Indicted	O
for	O
Feloniously	O
stealing	O
17	O
Pewter	O
Plates	O
,	O
value	O
17	O
s.	O
the	O
Goods	O
of	O
Henry	B-pers
Owen	I-pers
,	O
on	O
the	O
12th	O
of	O
January	O
last	O
.	O
The	O
Prosecutor	O
declared	O
,	O
That	O
the	O
Prisoner	O
came	O
into	O
his	O
House	O
and	O
called	O
for	O
half	O
a	O
Pint	O
of	O
Wine	O
,	O
and	O
took	O
the	O
Plates	O
off	O
the	O
Shelf	O
,	O
and	O
went	O
into	O
the	O
House	O
of	O
Office	O
and	O
put	O
them	O
into	O
his	O
Breeches	O
,	O
and	O
came	O
out	O
again	O
,	O
and	O
drank	O
up	O
his	O
Wine	O
,	O
but	O
searching	O
,	O
him	O
,	O
they	O
took	O
them	O
out	O
of	O
his	O
Breeches	O
.	O
The	O
Fact	O
was	O
fully	O
prov	O
'd	O
against	O
him	O
,	O
and	O
he	O
having	O
little	O
to	O
say	O
for	O
himself	O
only	O
that	O
it	O
was	O
his	O
first	O
Fact	O
,	O
the	O
Jury	O
found	O
him	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Richard	B-pers
Gash	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Catherine	I-place
Cree-Church	I-place
,	O
was	O
Indicted	O
for	O
privately	O
stealing	O
9	O
pair	O
of	O
Womens	O
Worsted	O
Stockings	O
,	O
value	O
21	O
s.	O
the	O
Goods	O
of	O
Daniel	B-pers
Scot	I-pers
,	O
on	O
the	O
12th	O
of	O
January	O
last	O
.	O
It	O
appeared	O
that	O
the	O
Prisoner	O
came	O
into	O
the	O
Shop	O
,	O
pretending	O
to	O
buy	O
Stockings	O
,	O
and	O
while	O
the	O
Maid	O
,	O
was	O
turning	O
her	O
Back	O
to	O
reach	O
some	O
,	O
he	O
took	O
the	O
Goods	O
and	O
clapt	O
them	O
between	O
his	O
Legs	O
,	O
and	O
was	O
going	O
his	O
way	O
,	O
which	O
he	O
was	O
seen	O
to	O
do	O
by	O
a	O
young	O
Man	O
who	O
pursued	O
him	O
,	O
and	O
took	O
the	O
Goods	O
upon	O
him	O
.	O
The	O
Prisoner	O
had	O
nothing	O
to	O
say	O
for	O
himself	O
,	O
neither	O
could	O
he	O
call	O
any	O
to	O
his	O
Reputation	O
;	O
the	O
Jury	O
thereupon	O
found	O
him	O
Guilty	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Jane	B-pers
Bowman	I-pers
,	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Pauls	I-place
Covent-Garden	I-place
,	O
was	O
Indicted	O
for	O
Feloniously	O
stealing	O
a	O
Silk	O
Petticoat	O
,	O
a	O
Cloath	O
Petti-coat	O
,	O
6	O
suits	O
of	O
Head	O
cloaths	O
,	O
a	O
Rateen	O
Gown	O
,	O
and	O
divers	O
other	O
Goods	O
,	O
of	O
Mary	B-pers
Deyrick	I-pers
,	O
and	O
a	O
Bays	O
Petticoat	O
,	O
and	O
a	O
black	O
Silk	O
Scarfe	O
,	O
and	O
other	O
Goods	O
of	O
Catherine	B-pers
Deyrick	I-pers
Widow	O
,	O
on	O
the	O
22d	O
of	O
September	O
last	O
.	O
The	O
Prosecutor	O
declared	O
that	O
she	O
lost	O
her	O
Goods	O
which	O
she	O
afterwards	O
found	O
in	O
a	O
Room	O
with	O
the	O
Prisoner	O
in	O
Long-Acre	O
;	O
but	O
the	O
Prisoner	O
denied	O
that	O
she	O
stole	O
any	O
thing	O
,	O
and	O
said	O
that	O
the	O
Goods	O
did	O
belong	O
to	O
a	O
Brokerwoman	O
who	O
lived	O
in	O
the	O
Room	O
where	O
the	O
Goods	O
were	O
found	O
.	O
The	O
Jury	O
having	O
considered	O
the	O
Matter	O
,	O
found	O
her	O
not	O
Guilty	O
.	O
Anne	B-pers
Graham	I-pers
and	O
Elizabeth	B-pers
Barnett	I-pers
,	O
both	O
of	O
the	O
Parish	B-place
of	I-place
St.	I-place
Martin	I-place
Orgars	I-place
,	I-place
in	I-place
the	I-place
Ward	I-place
of	I-place
Candlewick	I-place
,	O
were	O
Indicted	O
for	O
Feloniously	O
stealing	O
13	O
Yards	O
of	O
Drugget	O
Stuff	O
,	O
value	O
40	O
s.	O
the	O
Good	O
of	O
Benjamin	B-pers
Barnsly	I-pers
,	O
on	O
the	O
first	O
of	O
January	O
last	O
.	O
The	O
Prosecutor	O
declared	O
that	O
the	O
Prisoners	O
came	O
into	O
his	O
Shop	O
pretending	O
to	O
buy	O
a	O
Gown	O
and	O
Petti-coat	O
,	O
and	O
whilst	O
he	O
was	O
busy	O
,	O
Graham	O
took	O
the	O
Stuff	O
and	O
conveyed	O
it	O
under	O
her	O
Cloaths	O
;	O
after	O
they	O
had	O
done	O
cheapning	O
,	O
they	O
bid	O
an	O
under	O
Price	O
,	O
and	O
were	O
going	O
away	O
;	O
but	O
he	O
having	O
perceived	O
that	O
Graham	O
took	O
the	O
Stuff	O
,	O
laid	O
hold	O
of	O
her	O
,	O
and	O
brought	O
her	O
into	O
the	O
Shop	O
,	O
where	O
she	O
dropt	O
it	O
.	O
He	O
further	O
declared	O
,	O
That	O
she	O
said	O
when	O
her	O
Mitimus	O
was	O
made	O
to	O
send	O
her	O
to	O
Newgate	O
