TOKEN	NE
THE	O
PROCEEDINGS	O
AT	O
THE	O
Sessions	O
of	O
the	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
FOR	O
THE	O
City	O
of	O
LONDON	O
,	O
AND	O
County	O
of	O
MIDDLESEX	O
;	O
ON	O
Wednesday	O
the	O
25th	O
,	O
Thursday	O
the	O
26th	O
,	O
Friday	O
the	O
27th	O
,	O
and	O
Saturday	O
the	O
28th	O
of	O
February	O
,	O
1730	O
,	O
in	O
the	O
Third	O
Year	O
of	O
His	O
MAJESTY	O
's	O
Reign	O
.	O
Being	O
the	O
Third	O
SESSIONS	O
in	O
the	O
Mayoralty	O
of	O
the	O
Right	O
Honourable	O
Sir	O
RICHARD	B-pers
BROCAS	I-pers
,	O
Knt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
LONDON	O
,	O
in	O
the	O
Year	O
1730	O
.	O
No	O
.	O
III	O
.	O
for	O
the	O
said	O
YEAR	O
.	O
LONDON	O
:	O
Printed	O
for	O
T.	O
PAYNE	O
,	O
at	O
the	O
Crown	O
in	O
Ivy-Lane	O
,	O
near	O
Pater-noster-Row	O
.	O
M.DCC.XXX	O
.	O
(	O
Price	O
Six	O
Pence	O
.	O
)	O
THE	O
PROCEEDINGS	O
AT	O
THE	O
Sessions	O
of	O
the	O
Peace	O
,	O
and	O
Oyer	O
and	O
Terminer	O
,	O
For	O
the	O
CITY	O
of	O
LONDON	O
;	O
AND	O
ON	O
The	O
King	O
's	O
Commission	O
of	O
Goal-Delivery	O
of	O
Newgate	O
,	O
held	O
at	O
Justice-Hall	O
in	O
the	O
Old-Bailey	O
;	O
for	O
the	O
CITY	O
of	O
London	O
,	O
and	O
COUNTY	O
of	O
Middlesex	O
.	O
On	O
Wednesday	O
,	O
Thursday	O
,	O
Friday	O
,	O
and	O
Saturday	O
,	O
being	O
the	O
25th	O
,	O
26th	O
,	O
27th	O
,	O
and	O
28th	O
of	O
February	O
1730	O
,	O
in	O
the	O
Third	O
Year	O
of	O
His	O
MAJESTY	O
's	O
Reign	O
,	O
BEFORE	O
the	O
Right	O
Honourable	O
Sir	O
RICHARD	B-pers
BROCAS	I-pers
,	O
Knt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
;	O
the	O
Honourable	O
Mr.	O
Justice	O
Price	O
,	O
the	O
Honourable	O
Mr.	O
Baron	B-pers
Thompson	I-pers
,	O
the	O
Honourable	O
Mr.	O
Justice	O
Probyn	O
,	O
the	O
Worshipful	O
Mr.	O
Serjeant	O
Raby	O
;	O
and	O
others	O
of	O
His	O
Majesty	O
's	O
Justices	O
of	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
holden	O
for	O
the	O
said	O
City	O
and	O
County	O
of	O
Middlesex	O
.	O
London	O
Jury	O
.	O
Thomas	B-pers
Hardwell	I-pers
.	O
Robert	B-pers
Coleman	I-pers
.	O
Thomas	B-pers
Churchill	I-pers
.	O
Thomas	B-pers
Middleton	I-pers
.	O
William	B-pers
Randal	I-pers
.	O
Joseph	B-pers
Sowersby	I-pers
.	O
Daniel	B-pers
Rosebottom	I-pers
.	O
Thomas	B-pers
Lovel	I-pers
.	O
Jacob	B-pers
Cook	I-pers
.	O
George	B-pers
Halfhyde	I-pers
.	O
William	B-pers
Jones	I-pers
.	O
John	B-pers
Cowen	I-pers
.	O
Middlesex	O
Jury	O
.	O
Benjamin	B-pers
Forster	I-pers
.	O
John	B-pers
Wilton	I-pers
.	O
Simon	B-pers
Parsons	I-pers
.	O
John	B-pers
Barrett	I-pers
.	O
Robert	B-pers
Matthews	I-pers
.	O
Thomas	B-pers
Wise	I-pers
.	O
Richard	B-pers
Wilder	I-pers
.	O
Nicholas	B-pers
Gardener	I-pers
.	O
William	B-pers
Carpenter	I-pers
.	O
Jonathan	B-pers
Halley	I-pers
.	O
John	B-pers
Wells	I-pers
.	O
Richard	B-pers
Powel	I-pers
.	O
Rebecca	B-pers
Crywater	I-pers
,	O
of	O
St.	B-place
Katherine	I-place
's	I-place
Creed-Church	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
a	O
Gold	O
Watch	O
and	O
Chain	O
,	O
value	O
22	O
l.	O
in	O
the	O
Dwelling-House	O
of	O
Moses	B-pers
Piver	I-pers
,	O
the	O
23d	O
of	O
January	O
last	O
.	O
Alice	B-pers
Newton	I-pers
depos	O
'd	O
,	O
The	O
Prisoner	O
was	O
entrusted	O
in	O
her	O
Mistress	O
's	O
Bed-Chamber	O
,	O
and	O
that	O
the	O
Drawers	O
were	O
left	O
unlock	O
'd	O
,	O
and	O
that	O
the	O
Watch	O
being	O
lost	O
,	O
and	O
the	O
Prisoner	O
being	O
examin	O
'd	O
about	O
it	O
,	O
owned	O
that	O
she	O
had	O
taken	O
it	O
,	O
and	O
that	O
she	O
carried	O
it	O
to	O
several	O
Pawn	O
brokers	O
,	O
and	O
they	O
would	O
not	O
take	O
it	O
in	O
;	O
but	O
that	O
at	O
length	O
one	O
Pawnbroker	O
had	O
lent	O
her	O
a	O
Guinea	O
upon	O
it	O
.	O
Jane	B-pers
Pointers	I-pers
depos	O
'd	O
,	O
That	O
the	O
Prisoner	O
had	O
confess	O
'd	O
that	O
she	O
took	O
the	O
Watch	O
out	O
of	O
the	O
Drawer	O
,	O
and	O
wrapped	O
it	O
in	O
a	O
Sheet	O
of	O
white	O
Paper	O
;	O
and	O
that	O
she	O
had	O
broken	O
it	O
,	O
and	O
thrown	O
it	O
into	O
the	O
Common	O
Sewer	O
;	O
and	O
afterwards	O
that	O
she	O
had	O
thrown	O
it	O
down	O
the	O
House	O
of	O
Office	O
,	O
but	O
that	O
at	O
first	O
she	O
said	O
she	O
had	O
sold	O
it	O
,	O
where	O
her	O
Sister	O
had	O
before	O
pawned	O
some	O
Things	O
.	O
But	O
enquiry	O
being	O
made	O
in	O
the	O
several	O
places	O
she	O
had	O
spoken	O
of	O
,	O
none	O
of	O
them	O
knew	O
anything	O
of	O
it	O
;	O
she	O
added	O
,	O
that	O
the	O
Prisoner	O
was	O
taken	O
into	O
the	O
House	O
to	O
wait	O
upon	O
a	O
Child	O
.	O
Anne	B-pers
Crywater	I-pers
depos	O
'd	O
,	O
That	O
the	O
Prisoner	O
was	O
taken	O
into	O
the	O
House	O
several	O
times	O
to	O
do	O
Work	O
,	O
and	O
was	O
left	O
all	O
alone	O
in	O
the	O
Dining-Room	O
,	O
and	O
that	O
her	O
Mistress	O
said	O
she	O
had	O
put	O
the	O
Watch	O
into	O
the	O
Drawer	O
;	O
and	O
that	O
in	O
discourse	O
she	O
had	O
heard	O
her	O
say	O
,	O
she	O
had	O
not	O
seen	O
the	O
Watch	O
for	O
a	O
Week	O
.	O
That	O
the	O
Prisoner	O
came	O
to	O
Mr.	O
Piver	O
's	O
House	O
on	O
Saturday	O
Night	O
after	O
the	O
Watch	O
had	O
been	O
missing	O
,	O
and	O
they	O
bid	O
her	O
not	O
be	O
out	O
of	O
the	O
way	O
;	O
that	O
thereupon	O
she	O
came	O
again	O
on	O
Sunday	O
Night	O
,	O
and	O
that	O
they	O
charged	O
her	O
very	O
strictly	O
with	O
having	O
taken	O
the	O
Watch	O
,	O
telling	O
her	O
,	O
that	O
if	O
she	O
did	O
not	O
tell	O
where	O
the	O
Watch	O
was	O
,	O
they	O
would	O
hang	O
her	O
;	O
but	O
if	O
she	O
would	O
discover	O
what	O
she	O
had	O
done	O
with	O
it	O
,	O
if	O
she	O
had	O
sold	O
or	O
pawn	O
'd	O
it	O
,	O
he	O
would	O
redeem	O
it	O
,	O
and	O
forgive	O
her	O
.	O
That	O
thereupon	O
,	O
though	O
she	O
had	O
before	O
deny	O
'd	O
that	O
she	O
knew	O
any	O
thing	O
of	O
it	O
,	O
she	O
owned	O
she	O
had	O
taken	O
it	O
,	O
and	O
thrown	O
it	O
into	O
the	O
Common	O
Sewer	O
,	O
and	O
sometimes	O
she	O
said	O
she	O
had	O
burnt	O
it	O
;	O
that	O
she	O
varying	O
thus	O
in	O
her	O
Story	O
,	O
he	O
said	O
to	O
her	O
,	O
you	O
know	O
what	O
you	O
say	O
,	O
what	O
have	O
you	O
done	O
with	O
it	O
?	O
That	O
she	O
deny	O
'd	O
that	O
she	O
ever	O
took	O
it	O
,	O
and	O
that	O
she	O
was	O
frighten	O
'd	O
out	O
of	O
her	O
Wits	O
,	O
and	O
that	O
being	O
carried	O
before	O
a	O
Justice	O
,	O
she	O
said	O
she	O
knew	O
nothing	O
of	O
the	O
Watch	O
,	O
and	O
that	O
what	O
she	O
had	O
before	O
said	O
was	O
in	O
her	O
fright	O
.	O
The	O
Constable	O
depos	O
'd	O
,	O
That	O
he	O
coming	O
to	O
the	O
Prosecutor	O
's	O
House	O
,	O
did	O
examine	O
the	O
Prisoner	O
about	O
the	O
Watch	O
,	O
and	O
she	O
said	O
she	O
had	O
thrown	O
it	O
into	O
the	O
Common	O
Sewer	O
.	O
The	O
Prosecutor	O
's	O
Nurse	O
depos	O
'd	O
,	O
That	O
she	O
saw	O
her	O
Mistress	O
put	O
the	O
Watch	O
into	O
the	O
Drawer	O
a	O
Week	O
before	O
,	O
and	O
the	O
Drawer	O
had	O
been	O
Lock	O
'd	O
till	O
the	O
Day	O
the	O
Girl	O
was	O
in	O
the	O
Room	O
,	O
but	O
that	O
Day	O
it	O
stood	O
unlock	O
'd	O
.	O
There	O
being	O
no	O
Evidence	O
of	O
the	O
Prisoner	O
's	O
having	O
the	O
Watch	O
,	O
but	O
her	O
own	O
Confession	O
,	O
which	O
was	O
so	O
inconsistent	O
,	O
and	O
seeming	O
to	O
proceed	O
from	O
the	O
fright	O
she	O
was	O
in	O
,	O
upon	O
being	O
charged	O
with	O
the	O
Watch	O
;	O
and	O
she	O
being	O
a	O
young	O
Girl	O
of	O
about	O
12	O
or	O
13	O
Years	O
of	O
Age	O
,	O
and	O
of	O
an	O
honest	O
Character	O
,	O
the	O
Jury	O
acquitted	O
her	O
.	O
Dorothy	B-pers
Tod	I-pers
,	O
of	O
St.	B-place
Dunstan	I-place
's	I-place
in	I-place
the	I-place
West	I-place
,	O
was	O
indicted	O
for	O
feloniously	O
stealing	O
a	O
Gold	O
Ring	O
,	O
value	O
10	O
s.	O
an	O
Amethist	O
Ring	O
set	O
with	O
4	O
Brilliants	O
,	O
and	O
an	O
Amethist	O
set	O
with	O
10	O
Brillants	O
,	O
a	O
Silver	O
Tea	O
Pot	O
,	O
value	O
6	O
l.	O
in	O
the	O
Dwelling-House	O
of	O
Rebecca	B-pers
Whiting	I-pers
,	O
the	O
18th	O
of	O
January	O
last	O
.	O
The	O
Prosecutor	O
depos	O
'd	O
,	O
The	O
Prisoner	O
was	O
a	O
Neighbour	O
's	O
Niece	O
,	O
and	O
used	O
to	O
visit	O
her	O
Daughter	O
,	O
that	O
she	O
had	O
Reason	O
to	O
suspect	O
that	O
she	O
had	O
Robbed	O
her	O
twice	O
,	O
that	O
the	O
Tea	O
Pot	O
was	O
lost	O
the	O
24th	O
of	O
September	O
,	O
and	O
the	O
Ring	O
lost	O
January	O
the	O
18th	O
,	O
that	O
while	O
she	O
was	O
gone	O
out	O
of	O
Town	O
,	O
the	O
Prisoner	O
,	O
as	O
she	O
was	O
inform	O
'd	O
,	O
came	O
to	O
her	O
House	O
,	O
and	O
having	O
sent	O
out	O
the	O
Maid	O
of	O
an	O
Errand	O
,	O
there	O
being	O
only	O
two	O
Children	O
in	O
the	O
House	O
,	O
and	O
her	O
self	O
,	O
she	O
broke	O
open	O
a	O
Wallnut-Tree	O
Scriptore	O
,	O
and	O
took	O
the	O
Rings	O
mentioned	O
in	O
the	O
Indictment	O
;	O
that	O
when	O
she	O
came	O
Home	O
on	O
the	O
Tuesday	O
following	O
,	O
she	O
found	O
