TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
of	O
the	O
PEACE	O
;	O
And	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
Held	O
for	O
the	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
,	O
at	O
JUSTICE-HALL	O
in	O
the	O
OLD-BAYLY	O
,	O
The	O
7th	O
.	O
and	O
8th	O
.	O
days	O
of	O
July	O
,	O
1686	O
.	O
And	O
in	O
the	O
2d	O
Year	O
of	O
His	O
Majesties	O
Reign	O
.	O
THE	O
Sessions	O
of	O
Peace	O
,	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
Held	O
at	O
Justice-Hall	O
in	O
the	O
Old-Bayly	O
,	O
on	O
Wednesday	O
and	O
Thursday	O
,	O
the	O
7th	O
.	O
and	O
8th	O
.	O
Days	O
of	O
July	O
,	O
1686	O
.	O
Before	O
the	O
Right	O
Honourable	O
Sir	O
Robert	B-pers
Jefferies	I-pers
Kt	O
.	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
Sir	O
John	B-pers
Holt	I-pers
Kt	O
.	O
Recorder	O
of	O
the	O
aforesaid	O
City	O
,	O
with	O
others	O
of	O
His	O
Majesties	O
Justices	O
of	O
the	O
Peace	O
,	O
for	O
London	O
and	O
Middlesex	O
.	O
The	O
Jurors	O
were	O
as	O
follow	O
,	O
London	O
Jury	O
,	O
Matthew	B-pers
Gibbon	I-pers
Phillip	B-pers
Berry	I-pers
Phillip	B-pers
Stubbs	I-pers
Luke	B-pers
Field	I-pers
Stephen	B-pers
Coleman	I-pers
Joon	B-pers
Parrot	I-pers
Joseph	B-pers
Speed	I-pers
Abraham	B-pers
Hemingway	I-pers
Thomas	B-pers
Larner	I-pers
William	B-pers
Hayward	I-pers
Henry	B-pers
Peake	I-pers
.	O
Edward	B-pers
Glasbrook	I-pers
.	O
Middlesex	O
Jury	O
.	O
Benjamin	B-pers
Boltbey	I-pers
Thomas	B-pers
Barnes	I-pers
Edward	B-pers
Hempstead	I-pers
Francis	B-pers
Edmonds	I-pers
Richard	B-pers
Robbins	I-pers
John	B-pers
Langley	I-pers
Richard	B-pers
Richmond	I-pers
John	B-pers
Davis	I-pers
Nicholas	B-pers
Burton	I-pers
John	B-pers
Tease	I-pers
Robert	B-pers
Gizmon	I-pers
Robert	B-pers
Finch	I-pers
.	O
The	O
Proceedings	O
were	O
as	O
follows	O
.	O
Robert	B-pers
Smith	I-pers
,	O
a	O
Water-man	O
,	O
was	O
Indicted	O
for	O
stealing	O
Silver	O
Tankard	O
,	O
value	O
5	O
l.	O
12	O
s.	O
on	O
the	O
5th	O
.	O
of	O
June	O
from	O
Thomas	B-pers
Peters	I-pers
of	O
the	O
Parish	O
of	O
St.	B-place
Buttolph	I-place
Bishopsgate	I-place
:	O
The	O
Evidence	O
against	O
the	O
Prisoner	O
were	O
Thomas	O
and	O
his	O
Wife	O
,	O
who	O
deposed	O
,	O
that	O
the	O
Prisoner	O
,	O
and	O
another	O
person	O
coming	O
to	O
drink	O
in	O
Peter	O
's	O
House	O
;	O
the	O
Prosecutors	O
Wife	O
filled	O
them	O
a	O
silver	O
Tankard	O
of	O
Beer	O
,	O
the	O
other	O
person	O
gave	O
her	O
a	O
Mackrel	O
to	O
Dress	O
;	O
and	O
Prisoner	O
having	O
occasion	O
to	O
go	O
out	O
of	O
the	O
Room	O
,	O
left	O
stranger	O
alone	O
,	O
and	O
at	O
his	O
return	O
,	O
found	O
a	O
Pewter-pot	O
ing	O
upon	O
the	O
Table	O
,	O
and	O
the	O
other	O
person	O
gone	O
,	O
upon	O
which	O
,	O
they	O
seized	O
the	O
Prisoner	O
,	O
but	O
the	O
Prisoner	O
alledged	O
in	O
his	O
own	O
Defence	O
,	O
that	O
he	O
saw	O
no	O
other	O
but	O
the	O
Pewter-pot	O
:	O
and	O
that	O
the	O
person	O
that	O
came	O
with	O
him	O
,	O
was	O
a	O
meer	O
stranger	O
to	O
him	O
,	O
and	O
he	O
had	O
carried	O
him	O
over	O
the	O
Water	O
,	O
and	O
he	O
only	O
invited	O
him	O
to	O
Drink	O
.	O
And	O
besides	O
,	O
the	O
Prisoner	O
had	O
several	O
very	O
Credible	O
Witnesses	O
on	O
his	O
side	O
,	O
that	O
he	O
was	O
a	O
very	O
honest	O
poor	O
labouring	O
man	O
,	O
and	O
took	O
great	O
pains	O
all	O
his	O
days	O
for	O
his	O
Lively-hood	O
;	O
and	O
the	O
Prosecutor	O
not	O
being	O
able	O
to	O
prove	O
that	O
he	O
had	O
the	O
Tankard	O
,	O
he	O
was	O
Acquitted	O
.	O
William	B-pers
Booth	I-pers
,	O
a	O
Boy	O
of	O
about	O
Twelve	O
Years	O
of	O
Age	O
,	O
of	O
the	O
Parish	O
of	O
St.	B-place
Andrew	I-place
Holbourn	I-place
,	O
was	O
Indicted	O
for	O
stealing	O
fourteen	O
pound	O
weight	O
of	O
Coffee-Berrys	O
,	O
on	O
the	O
24th	O
.	O
of	O
May	O
last	O
,	O
from	O
Richard	B-pers
Kingwell	I-pers
,	O
one	O
white	O
Beaver-Hat	O
,	O
value	O
10	O
s.	O
One	O
Yard	O
and	O
a	O
Half	O
of	O
Ribbon	O
,	O
value	O
1	O
s.	O
from	O
Joseph	B-pers
Sheriff	I-pers
:	O
The	O
Evidence	O
for	O
the	O
King	O
was	O
Mr.	O
Sheriff	O
,	O
who	O
gave	O
in	O
Evidence	O
,	O
that	O
the	O
Boy	O
was	O
brought	O
to	O
him	O
upon	O
liking	O
to	O
be	O
his	O
Apprentice	O
,	O
and	O
that	O
he	O
took	O
away	O
the	O
Goods	O
out	O
of	O
his	O
House	O
,	O
and	O
that	O
he	O
sold	O
the	O
Coffee-Berrys	O
to	O
a	O
Drugster	O
in	O
Lumber-street	O
,	O
all	O
which	O
,	O
the	O
Prisoner	O
not	O
denying	O
,	O
and	O
having	O
nothing	O
to	O
say	O
for	O
himself	O
,	O
he	O
was	O
brought	O
in	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
[	O
Whipping	O
.	O
See	O
summary	O
.	O
]	O
Thomas	B-pers
Barret	I-pers
alias	I-pers
Barnell	I-pers
of	O
the	O
Parish	O
of	O
Stepney	B-place
,	O
a	O
Boy	O
Aged	O
about	O
Ten	O
Years	O
,	O
was	O
Indicted	O
for	O
that	O
he	O
,	O
together	O
with	O
one	O
Thomas	B-pers
Collins	I-pers
not	O
yet	O
taken	O
,	O
did	O
on	O
the	O
2d	O
.	O
day	O
of	O
June	O
last	O
,	O
steal	O
Four	O
and	O
Twenty	O
Yards	O
of	O
Blew	O
and	O
White	O
Linnen	O
Cloath	O
,	O
value	O
20	O
s.	O
from	O
one	O
David	B-pers
Evans	I-pers
:	O
The	O
Evidence	O
against	O
the	O
prisoner	O
was	O
David	B-pers
Evans	I-pers
,	O
who	O
deposed	O
that	O
the	O
Prisoner	O
was	O
seen	O
to	O
come	O
by	O
his	O
house	O
,	O
and	O
took	O
away	O
the	O
Cloath	O
and	O
gave	O
it	O
to	O
Collins	O
,	O
as	O
he	O
Confess	O
'd	O
before	O
a	O
Justice	O
:	O
But	O
he	O
denying	O
it	O
upon	O
his	O
Tryal	O
,	O
the	O
Jury	O
brought	O
him	O
in	O
Guilty	O
to	O
the	O
value	O
of	O
10	O
d.	O
John	B-pers
Cane	I-pers
,	O
of	O
the	O
Parish	O
of	O
St.	B-place
Giles	I-place
's	I-place
in	I-place
the	I-place
Fields	I-place
,	O
was	O
Indicted	O
for	O
stealing	O
two	O
Cloath	O
Coats	O
,	O
value	O
50	O
s.	O
One	O
Stuff	O
Coat	O
,	O
value	O
10	O
s.	O
on	O
the	O
17th	O
.	O
of	O
June	O
last	O
,	O
from	O
Paul	B-pers
St.	I-pers
John	I-pers
Esq	O
;	O
The	O
Evidence	O
for	O
the	O
King	O
,	O
deposed	O
that	O
the	O
Prisoner	O
was	O
seen	O
to	O
go	O
into	O
the	O
house	O
without	O
any	O
Coats	O
about	O
him	O
,	O
and	O
upon	O
his	O
return	O
,	O
brought	O
away	O
the	O
said	O
Coats	O
,	O
but	O
the	O
Coats	O
were	O
not	O
found	O
upon	O
him	O
at	O
his	O
apprehension	O
:	O
But	O
however	O
,	O
the	O
Prisoner	O
not	O
givingthe	O
Court	O
a	O
satisfactory	O
Account	O
of	O
his	O
Conversation	O
,	O
and	O
having	O
no	O
Witnesses	O
on	O
his	O
side	O
,	O
and	O
being	O
found	O
in	O
several	O
Stories	O
;	O
the	O
Jury	O
brought	O
him	O
in	O
Guilty	O
of	O
the	O
Felony	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
Hugh	B-pers
Jones	I-pers
,	O
of	O
the	O
Parish	O
of	O
St.	B-place
Clements	I-place
Danes	I-place
,	O
was	O
Indicted	O
for	O
stealing	O
one	O
silver	O
Tankard	O
,	O
value	O
6	O
l.	O
on	O
the	O
23d	O
.	O
of	O
May	O
last	O
,	O
from	O
William	B-pers
Lyon	I-pers
:	O
The	O
Evidence	O
for	O
the	O
King	O
was	O
William	B-pers
Lyon	I-pers
and	O
another	O
person	O
,	O
who	O
deposed	O
that	O
the	O
Prisoner	O
coming	O
to	O
the	O
said	O
William	O
Lyon	O
's	O
,	O
house	O
to	O
drink	O
,	O
with	O
one	O
Allen	O
a	O
Souldier	O
,	O
and	O
they	O
between	O
them	O
,	O
conveyed	O
away	O
the	O
Tankard	O
,	O
and	O
the	O
said	O
William	O
Lyon	O
searching	O
after	O
it	O
,	O
had	O
Intelligence	O
that	O
it	O
was	O
offered	O
to	O
sale	O
at	O
a	O
Goldsmiths	O
Shop	O
in	O
the	O
Strand	O
by	O
the	O
said	O
Prisoner	O
,	O
who	O
pretended	O
to	O
be	O
so	O
kind	O
,	O
as	O
to	O
send	O
for	O
the	O
prosecutor	O
,	O
and	O
declared	O
in	O
his	O
defence	O
,	O
that	O
he	O
found	O
the	O
Tankard	O
in	O
the	O
Custody	O
of	O
the	O
aforesaid	O
Allen	O
;	O
but	O
it	O
appearing	O
that	O
he	O
was	O
the	O
only	O
person	O
concerned	O
;	O
and	O
the	O
Tankard	O
being	O
found	O
in	O
his	O
Coat-pocket	O
,	O
which	O
was	O
fully	O
proved	O
against	O
him	O
,	O
the	O
Jury	O
brought	O
him	O
in	O
Guilty	O
of	O
the	O
Felony	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
S.	B-pers
P	I-pers
.	I-pers
Gent	O
of	O
the	O
parish	O
of	O
St.	B-place
Andrew	I-place
Holbourn	I-place
,	O
was	O
Indicted	O
for	O
Killing	O
Robert	B-pers
Sheapherd	I-pers
,	O
Gent	O
,	O
on	O
the	O
22d	O
.	O
of	O
June	O
last	O
,	O
with	O
a	O
Rapier	O
,	O
value	O
1	O
s.	O
giving	O
him	O
,	O
the	O
aforesaid	O
Sheapherd	O
a	O
Mortal	O
Wound	O
,	O
of	O
the	O
depth	O
of	O
Four	O
Inches	O
,	O
of	O
which	O
Wound	O
he	O
instantly	O
dyed	O
:	O
The	O
Evidence	O
for	O
the	O
King	O
deposed	O
,	O
that	O
about	O
Christmas	O
last	O
was	O
Twelve	O
Month	O
,	O
a	O
Quarrel	O
happened	O
between	O
the	O
Prisoner	O
and	O
the	O
Deceased	O
,	O
as	O
they	O
were	O
playing	O
at	O
Billiards	O
;	O
but	O
they	O
never	O
seeing	O
each	O
other	O
since	O
,	O
till	O
the	O
above-said	O
day	O
,	O
on	O
which	O
day	O
,	O
Sheapherd	O
espied	O
the	O
Prisoner	O
in	O
Lincolns-Inn	O
Fields	O
,	O
and	O
ran	O
to	O
him	O
,	O
and	O
demanded	O
satisfaction	O
of	O
him	O
for	O
the	O
former	O
Affront	O
,	O
the	O
Prisoner	O
