TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
of	O
the	O
Peace	O
,	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal	O
Delivery	O
FOR	O
THE	O
CITY	O
of	O
LONDON	O
;	O
And	O
also	O
the	O
Goal	O
Delivery	O
for	O
the	O
County	O
of	O
MIDDLESEX	O
,	O
HELD	O
AT	O
JUSTICE-HALL	O
in	O
the	O
OLD-BAILEY	O
,	O
On	O
Thursday	O
the	O
7th	O
,	O
Friday	O
the	O
8th	O
,	O
and	O
Saturday	O
the	O
9th	O
of	O
June	O
,	O
In	O
the	O
26th	O
Year	O
of	O
His	O
MAJESTY	O
's	O
Reign	O
,	O
BEING	O
THE	O
Fifth	O
SESSIONS	O
in	O
the	O
MAYORALTY	O
of	O
the	O
Right	O
Honble	O
Sir	O
CRISP	O
GASCOYNE	O
,	O
Knt	O
.	O
LORD-MAYOR	O
of	O
the	O
CITY	O
of	O
LONDON	O
.	O
NUMBER	O
V.	O
LONDON	O
:	O
Printed	O
,	O
and	O
sold	O
by	O
M.	O
COOPER	O
,	O
at	O
the	O
Globe	O
in	O
Pater-noster	O
Row	O
.	O
1753	O
.	O
[	O
Price	O
Four-Pence	O
.	O
]	O
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
of	O
the	O
Peace	O
,	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal	O
Delivery	O
held	O
for	O
the	O
City	O
of	O
London	O
,	O
&	O
c.	O
BEFORE	O
the	O
Right	O
Honourable	O
Sir	O
CRISP	O
GASCOYNE	O
,	O
Knt	O
.	O
Lord-Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
the	O
Honourable	O
Mr.	O
Justice	O
DENNISON	O
*	O
,	O
the	O
Hon	O
.	O
Mr.	O
BARON	O
SMYTH	O
+	O
,	O
WILLIAM	O
MORETON	O
++	O
.	O
Esq	O
;	O
Recorder	O
,	O
and	O
others	O
of	O
His	O
Majesty	O
's	O
Justices	O
of	O
Oyer	O
and	O
Terminer	O
of	O
the	O
City	O
of	O
London	O
,	O
and	O
Justices	O
of	O
Goal-Delivery	O
of	O
Newgate	O
,	O
holden	O
for	O
the	O
said	O
City	O
and	O
County	O
of	O
Middlesex	O
.	O
N.	O
B	O
.	O
*	O
+	O
++	O
direct	O
to	O
the	O
Judge	O
before	O
whom	O
the	O
Prisoner	O
was	O
tried	O
.	O
L.	O
M.	O
by	O
which	O
Jury	O
.	O
London	O
Jury	O
.	O
Joseph	B-pers
Pascoe	I-pers
,	O
John	B-pers
Daniel	I-pers
,	O
William	B-pers
Holloway	I-pers
,	O
John	B-pers
Bonnett	I-pers
,	O
Abel	B-pers
Wise	I-pers
,	O
John	B-pers
Jones	I-pers
,	O
John	B-pers
Adams	I-pers
,	O
George	B-pers
Fern	I-pers
,	O
Lockyer	B-pers
Davis	I-pers
,	O
Thomas	B-pers
Driver	I-pers
,	O
Richard	B-pers
Foddy	I-pers
,	O
Joseph	B-pers
Cooper	I-pers
.	O
Middlesex	O
Jury	O
.	O
John	B-pers
Luttman	I-pers
,	O
William	B-pers
Timbrell	I-pers
,	O
Cornelius	B-pers
Vanderslop	I-pers
,	O
Peter	B-pers
Thomas	I-pers
,	O
John	B-pers
Gilbert	I-pers
,	O
George	B-pers
Murray	I-pers
,	O
William	B-pers
Perritt	I-pers
,	O
Morgan	B-pers
Gwynn	I-pers
,	O
Thomas	B-pers
Glegg	I-pers
,	O
John	B-pers
Wharton	I-pers
,	O
Thomas	B-pers
Barlow	I-pers
,	O
William	B-pers
Cobbett	I-pers
.	O
258	O
.	O
259	O
.	O
(	O
M.	O
)	O
John	B-pers
Underwood	I-pers
and	O
Stephen	B-pers
Collard	I-pers
,	O
were	O
indicted	O
for	O
stealing	O
thirteen	O
pounds	O
weight	O
of	O
sugar	O
,	O
val	O
.	O
7	O
s.	O
the	O
goods	O
of	O
Joseph	B-pers
Arnold	I-pers
,	O
in	O
the	O
shop	O
of	O
the	O
said	O
Joseph	O
,	O
June	O
5	O
.	O
++	O
.	O
Joseph	B-pers
Arnold	I-pers
.	O
I	O
live	O
at	O
Limehouse	B-place
;	O
the	O
two	O
prisoners	O
and	O
the	O
evidence	O
came	O
into	O
my	O
shop	O
,	O
my	O
maid	O
was	O
serving	O
them	O
,	O
another	O
took	O
the	O
sugar	O
,	O
and	O
had	O
it	O
under	O
his	O
apron	O
;	O
they	O
went	O
out	O
,	O
I	O
pursued	O
them	O
round	O
Limehouse	O
church	O
,	O
they	O
dropt	O
the	O
sugar	O
in	O
the	O
churchyard	O
,	O
I	O
took	O
the	O
evidence	O
Hall	O
,	O
and	O
carried	O
him	O
before	O
Justice	O
Berry	O
,	O
he	O
granted	O
a	O
search	O
warrant	O
,	O
and	O
by	O
the	O
information	O
of	O
Hall	O
I	O
found	O
the	O
other	O
two	O
,	O
I	O
took	O
them	O
in	O
Leadenhall-street	O
,	O
and	O
carried	O
them	O
before	O
my	O
Lord-Mayor	O
,	O
where	O
Underwood	O
confest	O
the	O
taking	O
the	O
sugar	O
.	O
-	O
Hall	O
.	O
One	O
Jack	O
went	O
to	O
Arnold	O
's	O
to	O
buy	O
a	O
halfpennyworth	O
of	O
butter	O
,	O
then	O
one	O
Ben	O
.	O
Ball	O
went	O
in	O
,	O
and	O
Underwood	O
after	O
him	O
,	O
he	O
took	O
the	O
sugar	O
,	O
I	O
staid	O
at	O
the	O
door	O
,	O
and	O
saw	O
him	O
take	O
it	O
out	O
of	O
the	O
window	O
,	O
and	O
run	O
through	O
a	O
Street	O
,	O
Mr.	O
Arnold	O
run	O
after	O
him	O
,	O
he	O
run	O
through	O
the	O
church-yard	O
,	O
Mr.	O
Arnold	O
follow	O
'd	O
him	O
,	O
he	O
dropt	O
it	O
,	O
a	O
servant	O
maid	O
took	O
it	O
up	O
,	O
and	O
brought	O
it	O
to	O
Mr.	O
Arnold	O
,	O
I	O
saw	O
it	O
brought	O
into	O
the	O
alehouse	O
,	O
it	O
is	O
the	O
same	O
sugar	O
loaf	O
that	O
was	O
taken	O
.	O
Q	O
.	O
Did	O
you	O
go	O
out	O
a	O
robbing	O
?	O
Hall	O
.	O
No	O
,	O
we	O
did	O
not	O
think	O
of	O
any	O
such	O
thing	O
,	O
we	O
went	O
out	O
to	O
swim	O
.	O
Q	O
.	O
Do	O
you	O
know	O
any	O
thing	O
of	O
Collard	O
?	O
Hall	O
.	O
Yes	O
,	O
there	O
was	O
six	O
of	O
us	O
together	O
.	O
Q	O
.	O
Was	O
there	O
no	O
mention	O
of	O
getting	O
money	O
in	O
any	O
unlawful	O
way	O
?	O
Hall	O
.	O
No	O
,	O
Sir	O
,	O
indeed	O
.	O
Q	O
.	O
What	O
is	O
your	O
way	O
of	O
living	O
?	O
Hall	O
.	O
I	O
live	O
with	O
a	O
silver	O
spinner	O
.	O
Underwood	O
's	O
Defence	O
.	O
I	O
never	O
was	O
in	O
the	O
church-yard	O
.	O
Underwood	O
guilty	O
4	O
s.	O
10	O
d	O
,	O
Collard	O
Acquitted	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
260	O
.	O
(	O
M	O
)	O
John	B-pers
Holloway	I-pers
was	O
indicted	O
for	O
stealing	O
nine	O
calve	O
skins	O
,	O
val	O
.	O
40	O
s.	O
thirty-five	O
pieces	O
of	O
leather	O
,	O
value	O
6	O
l.	O
the	O
goods	O
of	O
William	B-pers
and	I-pers
John	I-pers
Young	I-pers
.	O
May	O
6	O
.	O
++	O
Guilty	O
.	O
[	O
Transportation	O
.	O
See	O
summary	O
.	O
]	O
261	O
.	O
(	O
M.	O
)	O
Simon	B-pers
Smith	I-pers
was	O
indicted	O
for	O
that	O
he	O
,	O
on	O
the	O
king	O
's	O
highway	O
,	O
on	O
John	B-pers
Mibous	I-pers
did	O
make	O
an	O
assault	O
,	O
one	O
hat	O
,	O
value	O
1	O
s.	O
from	O
his	O
person	O
did	O
steal	O
,	O
take	O
,	O
&	O
c	O
.	O
John	B-pers
Mibous	I-pers
.	O
I	O
live	O
in	O
Change-court	O
in	O
the	O
Strand	O
,	O
on	O
the	O
8th	O
of	O
May	O
about	O
a	O
quarter	O
before	O
Twelve	O
o'clock	O
.	O
coming	O
home	O
there	O
were	O
two	O
soldiers	O
about	O
a	O
yard	O
distance	O
from	O
each	O
other	O
,	O
and	O
the	O
prisoner	O
,	O
who	O
is	O
a	O
soldier	O
,	O
about	O
six	O
yards	O
from	O
them	O
;	O
he	O
met	O
me	O
and	O
took	O
fast	O
hold	O
on	O
me	O
:	O
it	O
was	O
a	O
very	O
light	O
night	O
,	O
and	O
a	O
lamp	O
burnt	O
bright	O
just	O
opposite	O
me	O
.	O
Q	O
.	O
Could	O
you	O
see	O
the	O
prisoner	O
's	O
face	O
?	O
Mibous	O
.	O
Yes	O
,	O
my	O
lord	O
,	O
I	O
did	O
,	O
when	O
he	O
laid	O
hold	O
on	O
me	O
,	O
which	O
was	O
on	O
the	O
bosom	O
of	O
my	O
coat	O
and	O
arm	O
:	O
I	O
said	O
,	O
friend	O
,	O
what	O
would	O
you	O
be	O
at	O
,	O
immediately	O
came	O
up	O
the	O
other	O
two	O
,	O
one	O
of	O
whom	O
took	O
hold	O
on	O
my	O
left	O
arm	O
,	O
the	O
other	O
took	O
hold	O
on	O
my	O
other	O
side	O
;	O
on	O
which	O
I	O
call	O
'd	O
out	O
thieves	O
and	O
watch	O
.	O
Then	O
the	O
prisoner	O
loosed	O
his	O
hold	O
,	O
and	O
took	O
off	O
my	O
hat	O
:	O
they	O
all	O
three	O
ran	O
away	O
,	O
and	O
I	O
pursu	O
'd	O
them	O
,	O
calling	O
out	O
stop	O
thief	O
.	O
Q	O
.	O
Did	O
none	O
of	O
them	O
say	O
any	O
thing	O
to	O
you	O
?	O
Mibous	O
.	O
No	O
,	O
my	O
lord	O
,	O
they	O
did	O
not	O
.	O
Q	O
.	O
Had	O
they	O
any	O
weapon	O
?	O
Mibous	O
.	O
No	O
,	O
I	O
saw	O
none	O
.	O
When	O
they	O
came	O
near	O
the	O
Savoy	O
steps	O
,	O
the	O
prisoner	O
quitted	O
the	O
other	O
two	O
,	O
and	O
made	O
towards	O
Savoy-hill	O
:	O
at	O
the	O
alley	O
he	O
said	O
,	O
catch	O
me	O
now	O
if	O
you	O
can	O
.	O
I	O
pursued	O
him	O
in	O
the	O
alley	O
,	O
and	O
a	O
soldier	O
stopp	O
'd	O
him	O
,	O
but	O
let	O
him	O
go	O
:	O
then	O
,	O
with	O
some	O
threatening	O
language	O
,	O
the	O
prisoner	O
turned	O
about	O
and	O
gave	O
me	O
a	O
kick	O
;	O
on	O
which	O
I	O
ran	O
into	O
the	O
Strand	O
,	O
and	O
went	O
to	O
call	O
a	O
gentleman	O
that	O
I	O
knew	O
,	O
to	O
go	O
with	O
me	O
into	O
the	O
barracks	O
,	O
but	O
he	O
could	O
not	O
go	O
:	O
I	O
then	O
went	O
by	O
myself	O
,	O
and	O
call	O
'd	O
for	O
the	O
corporal	O
of	O
the	O
night	O
,	O
who	O
call	O
'd	O
for	O
two	O
other	O
soldiers	O
,	O
and	O
they	O
,	O
with	O
the	O
corporal	O
,	O
went	O
with	O
me	O
.	O
We	O
found	O
the	O
prisoner	O
in	O
Exeter-street	O
at	O
a	O
door	O
,	O
and	O
took	O
him	O
.	O
We	O
carried	O
him	O
to	O
the	O
watch	O
house	O
near	O
the	O
New-Church	O
in	O
the	O
Strand	O
,	O
from	O
thence	O
to	O
New	O
prison	O
,	O
and	O
from	O
thence	O
the	O
next	O
day	O
before	O
justice	O
Fielding	O
,	O
where	O
he	O
said	O
he	O
was	O
set	O
upon	O
and	O
lost	O
his	O
hat	O
.	O
Q	O
.	O
Was	O
he	O
charged	O
with	O
taking	O
your	O
's	O
off	O
your	O
head	O
?	O
Mibous	O
.	O
He	O
was	O
