TOKEN	NE
THE	O
PROCEEDINGS	O
ON	O
THE	O
King	O
's	O
Commissions	O
Of	O
the	O
PEACE	O
,	O
And	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-delivery	O
of	O
Newgate	O
,	O
HELD	O
FOR	O
THE	O
City	O
of	O
London	O
,	O
and	O
County	O
of	O
Middlesex	O
,	O
AT	O
Justice-Hall	O
,	O
IN	O
THE	O
OLD-BAYLY	O
.	O
The	O
3d	O
.	O
4th	O
.	O
and	O
5th	O
.	O
Days	O
of	O
September	O
,	O
1684	O
.	O
And	O
in	O
the	O
36th	O
Year	O
of	O
His	O
Majesties	O
Reign	O
.	O
THE	O
Sessions	O
of	O
the	O
Peace	O
,	O
Oyer	O
and	O
Terminer	O
,	O
and	O
Goal-Delivery	O
of	O
Newgate	O
,	O
being	O
held	O
at	O
Justice-Hall	O
in	O
the	O
Old-Bayly	O
,	O
on	O
Wednesday	O
,	O
Thursday	O
,	O
and	O
Friday	O
,	O
the	O
3d	O
.	O
4th	O
.	O
and	O
5th	O
.	O
of	O
September	O
,	O
1684.	O
before	O
the	O
Honourable	O
Sir	O
Henry	B-pers
Tulse	I-pers
,	O
Lord	O
Mayor	O
of	O
the	O
City	O
of	O
London	O
,	O
Sir	O
Thomas	B-pers
Jenner	I-pers
,	O
Knight	O
,	O
one	O
of	O
his	O
Majesties	O
Serjeants	O
at	O
Law	O
,	O
and	O
Recorder	O
of	O
the	O
said	O
City	O
,	O
together	O
with	O
other	O
Justices	O
of	O
the	O
City	O
of	O
London	O
and	O
County	O
of	O
Middlesex	O
,	O
London	O
Jury	O
.	O
John	B-pers
Tuly	I-pers
,	O
Robert	B-pers
Green	I-pers
,	O
John	B-pers
Dandridge	I-pers
,	O
John	B-pers
Juxon	I-pers
,	O
Daniel	B-pers
White	I-pers
,	O
Richard	B-pers
Bradley	I-pers
,	O
William	B-pers
Sutton	I-pers
,	O
John	B-pers
Leak	I-pers
,	O
Robert	B-pers
Adams	I-pers
,	O
William	B-pers
Wood	I-pers
,	O
Roger	B-pers
Atkinson	I-pers
,	O
Edm	B-pers
.	I-pers
Jackson	I-pers
.	O
Middlesex	O
Jury	O
.	O
Nicholas	B-pers
Baxter	I-pers
,	O
Matthew	B-pers
Bateman	I-pers
,	O
James	B-pers
Supple	I-pers
,	O
John	B-pers
Leeson	I-pers
,	O
Thomas	B-pers
Harris	I-pers
,	O
William	B-pers
Webb	I-pers
,	O
William	B-pers
Dean	I-pers
,	O
William	B-pers
Parkinson	I-pers
,	O
Stephen	B-pers
Lawrence	I-pers
,	O
William	B-pers
Hardy	I-pers
,	O
Richard	B-pers
Boyce	I-pers
,	O
Zachariah	B-pers
Grant	I-pers
.	O
The	O
Tryals	O
of	O
the	O
Prisoners	O
were	O
as	O
followeth	O
:	O
William	B-pers
Peirce	I-pers
Indicted	O
for	O
stealing	O
a	O
Bay	O
Gelding	O
price	O
5	O
l.	O
from	O
Edmond	B-pers
Prideaux	I-pers
,	O
at	O
Hornsey	B-place
.	O
The	O
Matter	O
against	O
him	O
appear	O
'd	O
;	O
That	O
William	B-pers
Peirce	I-pers
rode	O
upon	O
this	O
Gelding	O
to	O
Gravesend	O
,	O
where	O
setting	O
him	O
up	O
at	O
the	O
Sign	O
of	O
the	O
White-Hart	O
,	O
be	O
agreed	O
with	O
the	O
Inn	O
keeper	O
,	O
and	O
sold	O
him	O
the	O
same	O
.	O
About	O
a	O
Month	O
afterwards	O
the	O
Gelding	O
was	O
put	O
into	O
the	O
Gazette	O
,	O
with	O
the	O
Reward	O
of	O
20	O
s.	O
proposed	O
to	O
such	O
as	O
should	O
discover	O
where	O
it	O
was	O
:	O
hereupon	O
,	O
Peirce	O
thinking	O
to	O
get	O
the	O
Reward	O
as	O
well	O
as	O
the	O
Gelding	O
comes	O
to	O
the	O
said	O
Mr.	O
Prideaux	O
,	O
and	O
informed	O
him	O
that	O
the	O
Horse	O
was	O
at	O
Gravesend	O
aforesaid	O
:	O
where	O
Prideaux	O
enquiring	O
after	O
it	O
,	O
found	O
the	O
same	O
.	O
But	O
the	O
Master	O
of	O
the	O
Inn	O
producing	O
several	O
Witnesses	O
that	O
he	O
bought	O
it	O
of	O
Peirce	O
,	O
Pierce	O
was	O
soon	O
after	O
apprehended	O
.	O
All	O
that	O
he	O
could	O
say	O
for	O
himself	O
was	O
,	O
That	O
he	O
hired	O
this	O
Horse	O
of	O
one	O
Traverse	O
,	O
who	O
was	O
lately	O
hanged	O
for	O
a	O
Robbery	O
committed	O
in	O
Hornsey	O
,	O
which	O
Traverse	O
's	O
Wife	O
swore	O
in	O
Court	O
,	O
but	O
the	O
Jury	O
not	O
believing	O
her	O
,	O
brought	O
him	O
in	O
Guilty	O
.	O
[	O
Death	O
.	O
See	O
summary	O
.	O
]	O
Richard	B-pers
Burton	I-pers
and	O
Martin	B-pers
Stevenson	I-pers
,	O
of	O
St.	B-place
Margarets	I-place
Westminster	I-place
,	O
were	O
Indicted	O
for	O
Murdering	O
one	O
William	B-pers
Fletcher	I-pers
,	O
Servant	O
to	O
Sr.	O
George	B-pers
Downing	I-pers
at	O
Knightsbridge	B-place
.	O
Upon	O
the	O
Tryal	O
the	O
Evidence	O
was	O
,	O
That	O
this	O
William	B-pers
Fletcher	I-pers
about	O
Ten	O
of	O
the	O
Clock	O
of	O
the	O
Night	O
,	O
was	O
in	O
a	O
Quarrel	O
with	O
one	O
Athis	O
,	O
about	O
nailing	O
up	O
a	O
door	O
that	O
belong	O
'd	O
to	O
his	O
Master	O
;	O
upon	O
which	O
the	O
said	O
R.	O
Burton	O
and	O
Martin	B-pers
Stevenson	I-pers
(	O
being	O
a	O
Constable	O
and	O
a	O
Beadle	O
)	O
by	O
chance	O
then	O
coming	O
by	O
,	O
commanded	O
the	O
Peace	O
;	O
which	O
Fletcher	O
not	O
observing	O
,	O
they	O
knock	O
'd	O
him	O
down	O
,	O
and	O
bruised	O
him	O
,	O
which	O
was	O
look	O
'd	O
upon	O
as	O
the	O
Cause	O
of	O
his	O
Death	O
.	O
But	O
the	O
said	O
Persons	O
being	O
upon	O
their	O
Duty	O
,	O
and	O
not	O
positively	O
proved	O
that	O
he	O
died	O
of	O
those	O
Wounds	O
,	O
they	O
were	O
acquitted	O
.	O
Richard	B-pers
Wheate	I-pers
,	O
of	O
the	O
Parish	O
of	O
Paddington	B-place
,	O
Indicted	O
for	O
Stealing	O
a	O
dark	O
Brown	O
Gelding	O
,	O
the	O
Goods	O
of	O
Francis	B-pers
Allen	I-pers
:	O
the	O
matter	O
of	O
Fact	O
against	O
him	O
being	O
,	O
that	O
the	O
said	O
Gelding	O
was	O
found	O
in	O
the	O
Possession	O
of	O
the	O
said	O
Wheate	O
.	O
But	O
Wheate	O
produced	O
his	O
Witness	O
that	O
he	O
bought	O
the	O
said	O
Horse	O
at	O
Blockamore	O
Fair	O
,	O
and	O
that	O
the	O
Gelding	O
in	O
dispute	O
was	O
the	O
same	O
he	O
there	O
bought	O
:	O
whereupon	O
,	O
the	O
Jury	O
brought	O
him	O
not	O
Guilty	O
William	B-pers
Dier	I-pers
of	O
St.	B-place
Clement	I-place
Danes	I-place
Indicted	O
for	O
stealing	O
a	O
Bag	O
of	O
Money	O
,	O
containing	O
forty	O
pounds	O
,	O
from	O
the	O
Honourable	O
Edward	B-pers
Howard	I-pers
,	O
Esquire	O
.	O
Upon	O
the	O
Tryal	O
it	O
was	O
proved	O
that	O
the	O
Prisoner	O
was	O
a	O
Hackney-Coachman	O
,	O
and	O
had	O
taken	O
up	O
Esq	O
;	O
Howard	O
in	O
Bow-street	O
in	O
Covent-Garden	O
,	O
and	O
carried	O
him	O
to	O
Norfolk-street	O
,	O
that	O
the	O
Money	O
was	O
put	O
into	O
and	O
left	O
in	O
the	O
said	O
Coach	O
,	O
that	O
the	O
Prisoner	O
drove	O
away	O
without	O
taking	O
his	O
Hire	O
,	O
and	O
that	O
the	O
Money	O
lying	O
upon	O
the	O
Seat	O
of	O
the	O
Coach	O
,	O
he	O
was	O
observed	O
to	O
turn	O
and	O
tumble	O
about	O
the	O
same	O
.	O
But	O
the	O
Prisoner	O
producing	O
several	O
Witnesses	O
to	O
his	O
Honesty	O
,	O
and	O
no	O
Body	O
swearing	O
positive	O
that	O
he	O
had	O
the	O
Money	O
,	O
he	O
was	O
acquitted	O
.	O
Edward	B-pers
Long	I-pers
Indicted	O
for	O
stealing	O
a	O
Silver	O
Tumbler	O
,	O
Val	O
.	O
35	O
s.	O
being	O
the	O
Goods	O
of	O
Edward	B-pers
Clough	I-pers
,	O
pleaded	O
Guilty	O
.	O
[	O
Branding	O
.	O
See	O
summary	O
.	O
]	O
John	B-pers
Lanceve	I-pers
and	O
Samuel	B-pers
Lord	I-pers
Indicted	O
,	O
for	O
that	O
they	O
,	O
on	O
the	O
31th	O
.	O
of	O
July	O
last	O
,	O
did	O
make	O
an	O
Assault	O
upon	O
one	O
Robert	B-pers
Harvey	I-pers
,	O
and	O
on	O
the	O
King	O
's	O
High-way	O
rob	O
him	O
of	O
a	O
Watch	O
with	O
two	O
Silver	O
Cases	O
.	O
Upon	O
the	O
Tryal	O
it	O
appeared	O
,	O
Mr.	O
Harvey	O
coming	O
late	O
at	O
Night	O
by	O
a	O
Tavern	O
near	O
Shoe-lane	O
in	O
the	O
Parish	O
of	O
St.	B-place
Andrews	I-place
Holborn	I-place
,	O
and	O
going	O
in	O
,	O
found	O
the	O
said	O
two	O
Persons	O
,	O
with	O
whom	O
he	O
sat	O
a	O
while	O
drinking	O
;	O
That	O
at	O
his	O
going	O
away	O
,	O
they	O
made	O
an	O
Assault	O
upon	O
him	O
;	O
That	O
Sam	B-pers
.	I-pers
Lord	I-pers
held	O
him	O
whilst	O
Lanceve	O
took	O
his	O
said	O
Watch	O
,	O
and	O
run	O
away	O
with	O
it	O
.	O
The	O
Prisoners	O
in	O
their	O
Defence	O
pleaded	O
,	O
Harvey	O
went	O
away	O
refusing	O
to	O
pay	O
a	O
Shilling	O
for	O
the	O
Reckoning	O
;	O
and	O
that	O
following	O
him	O
down	O
Stairs	O
for	O
the	O
same	O
,	O
he	O
delivered	O
them	O
his	O
Watch	O
to	O
clear	O
the	O
House	O
.	O
But	O
by	O
reason	O
Lanecve	O
fled	O
,	O
and	O
had	O
pawned	O
the	O
said	O
Watch	O
for	O
30	O
s.	O
that	O
the	O
Constable	O
,	O
when	O
called	O
,	O
found	O
Harvey	O
to	O
be	O
bloody	O
,	O
and	O
his	O
Band	O
to	O
be	O
torn	O
,	O
with	O
other	O
aggravating	O
Circumstances	O
,	O
Lanceve	O
and	O
Lord	O
were	O
found	O
guilty	O
of	O
Felony	O
and	O
Robbery	O
.	O
John	B-pers
Smith	I-pers
Indicted	O
for	O
Breaking	O
the	O
House	O
of	O
Mr.	O
Andrew	B-pers
Cook	I-pers
,	O
on	O
the	O
7th	O
of	O
August	O
last	O
,	O
and	O
taking	O
thence	O
three	O
Pair	O
of	O
laced	O
Sleeves	O
one	O
laced	O
Cravat	O
one	O
Pair	O
of	O
Silk	O
Stockings	O
,	O
five	O
Pair	O
of	O
Ruffles	O
,	O
&	O
c.	O
of	O
the	O
Goods	O
of	O
Edward	B-pers
Vickers	I-pers
.	O
The	O
said	O
Smith	O
,	O
with	O
other	O
Company	O
,	O
came	O
into	O
Mr.	O
Cooks	O
at	O
the	O
Sun	B-place
Tavern	I-place
behind	I-place
the	I-place
Royal	I-place
Exchange	I-place
to	O
drink	O
Wine	O
;	O
and	O
taking	O
his	O
Opportunity	O
,	O
went	O
up	O
another	O
Pair	O
of	O
Stairs	O
,	O
and	O
breaking	O
open	O
a	O
Trunk	O
,	O
&	O
c.	O
stole	O
away	O
the	O
said	O
Goods	O
.	O
All	O
his	O
Companions	O
slipt	O
down	O
Stairs	O
,	O
and	O
he	O
was	O
stop	O
'd	O
at	O
the	O
Bar	O
as	O
paying	O
the	O
