TOKEN,NE
April,0
9,0
th,0
--,0
1785,0
My,0
dear,0
Miſs,B-pers
Hamilton,I-pers
I,0
did,0
not,0
doubt,0
but,0
that,0
you,0
would,0
feel,0
very,0
sincerely,0
for,0
the,0
heavy,0
Stroke,0
that,0
it,0
has,0
pleas,0
'd,0
God,0
to,0
Strike,0
with,0
us,0
with,0
--,0
but,0
more,0
particularly,0
for,0
the,0
Unhappy,0
Parents,0
of,0
the,0
most,0
Lovely,0
Child,0
that,0
ever,0
Parents,0
were,0
bleſs,0
'd,0
with,0
--,0
Dr,B-pers
&,0
Mrs,B-pers
de,I-pers
Salis,I-pers
.,0
&,0
my,0
Mother,0
&,0
I,0
are,0
all,0
very,0
sensible,0
of,0
yr,0
goodneſs,0
&,0
Compaſsion,0
--,0
Dr,B-pers
de,I-pers
Salis,I-pers
has,0
not,0
been,0
well,0
for,0
some,0
time,0
&,0
Suffers,0
very,0
dreadfully,0
from,0
a,0
Rhumatism,0
in,0
his,0
Face,0
&,0
teeth,0
--,0
he,0
however,0
Exerts,0
himself,0
for,0
the,0
sake,0
of,0
his,0
Afflicted,0
Wife,0
beyond,0
what,0
I,0
thought,0
human,0
nature,0
Capable,0
of,0
.,0
&,0
I,0
must,0
Acknowledge,0
the,0
high,0
Sense,0
I,0
have,0
of,0
his,0
merit,0
by,0
the,0
Constant,0
restraint,0
he,0
puts,0
upon,0
himself,0
when,0
I,0
have,0
been,0
for,0
5,0
years,0
a,0
Witneſs,0
to,0
his,0
affection,0
&,0
tenderneſs,0
towards,0
his,0
dear,0
little,0
Girl,0
who,0
was,0
of,0
a,0
disposition,0
to,0
attach,0
all,0
those,0
who,0
liv,0
'd,0
with,0
her,0
.,0
beyond,0
what,0
I,0
could,0
have,0
conceiv,0
'd,0
--,0
my,0
Mother,0
is,0
better,0
this,0
day,0
in,0
health,0
than,0
she,0
has,0
been,0
--,0
I,0
was,0
much,0
alarm,0
'd,0
for,0
the,0
Consequences,0
of,0
such,0
a,0
Calamity,0
at,0
her,0
Advanc,0
'd,0
Age,0
.,0
&,0
she,0
Grieves,0
beyond,0
what,0
one,0
sd,0
expect,0
at,0
her,0
time,0
of,0
life,0
when,0
the,0
feelings,0
are,0
Seldom,0
so,0
quick,0
--,0
&,0
for,0
my,0
self,0
I,0
can,0
only,0
add,0
that,0
I,0
lov,0
'd,0
that,0
sweet,0
Child,0
as,0
much,0
as,0
I,0
am,0
capable,0
of,0
loving,0
any,0
thing,0
in,0
this,0
World,0
--,0
but,0
I,0
do,0
not,0
put,0
my,0
self,0
in,0
Competition,0
with,0
her,0
Parents,0
her,0
poor,0
Mother,0
is,0
now,0
forc,0
'd,0
to,0
Sleep,0
by,0
Opiates,0
every,0
Night,0
.,0
&,0
whilst,0
the,0
effect,0
Continues,0
she,0
is,0
Stupefy,0
'd,0
but,0
as,0
soon,0
as,0
it,0
goes,0
off,0
.,0
then,0
she,0
is,0
so,0
miserable,0
as,0
makes,0
me,0
despair,0
of,0
her,0
getting,0
over,0
it,0
.,0
if,0
we,0
did,0
not,0
know,0
that,0
he,0
who,0
has,0
inflicted,0
the,0
Wound,0
is,0
mighty,0
to,0
heal,0
--,0
the,0
only,0
human,0
Consolation,0
we,0
can,0
ever,0
receive,0
is,0
a,0
Melancholy,0
one,0
--,0
but,0
we,0
are,0
aſsur,0
'd,0
by,0
two,0
Skilful,0
PhysichiansPhysicians,0
that,0
the,0
poor,0
lovely,0
creature,0
could,0
never,0
have,0
been,0
scar,0
'd,0
--,0
that,0
this,0
disorder,0
was,0
caus,0
'd,0
by,0
some,0
unseen,0
defect,0
",",0
which,0
is,0
inexplicable,0
--,0
&,0
so,0
far,0
we,0
must,0
be,0
thankful,0
that,0
she,0
is,0
gone,0
in,0
her,0
State,0
of,0
Innocence,0
--,0
&,0
if,0
she,0
had,0
Continued,0
as,0
promising,0
as,0
she,0
was,0
3,0
Months,0
ago,0
--,0
the,0
Stroke,0
wd,0
have,0
been,0
still,0
more,0
heavy,0
--,0
I,0
am,0
ever,0
my,0
dear,0
Miſs,B-pers
Hamilton,I-pers
yr,0
ever,0
Affect,0
&,0
oblig,0
'd,0
Friend,0
DBloſset,B-pers
--,0
Miſs,B-pers
Hamilton,I-pers
Clarges,0
Street,0
--,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
black,0
wax,0
.,0
Bloſset,B-pers
Apr——,0
1785,0
This,0
annotation,0
is,0
written,0
upside,0
down,0
.,0
