TOKEN,NE
St,0
James,0
Place,0
Friday,0
noon,0
20,0
th,0
.,0
Feby,0
.,0
1784,0
Mrs,B-pers
Delany,I-pers
s,0
best,0
Compliments,0
to,0
Miſs,B-pers
Hamelton,I-pers
she,0
has,0
been,0
hurried,0
with,0
Company,0
this,0
morning,0
--,0
or,0
she,0
should,0
have,0
thanked,0
Her,0
--,0
for,0
Her,0
kind,0
enquiries,0
last,0
night,0
--,0
the,0
Evening,0
of,0
which,0
Mrs,B-pers
D,I-pers
spent,0
very,0
Pleasantly,0
--,0
and,0
finds,0
Her,0
self,0
better,0
than,0
she,0
Expected,0
to,0
day,0
--,0
Hopes,0
to,0
see,0
Miſs,B-pers
Hamelton,I-pers
on,0
Sunday,0
afternoon,0
Written,0
by,0
Mrs-,B-pers
Astley,I-pers
.,0
48,0
This,0
annotation,0
is,0
written,0
vertically,0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
Hamilton,B-pers
The,0
address,0
line,0
is,0
written,0
vertically,0
.,0
written,0
by,0
Mrs,B-pers
Astley,I-pers
This,0
annotation,0
is,0
written,0
vertically,0
.,0
20,0
.,0
Feb,0
.,0
84,0
This,0
annotation,0
is,0
written,0
vertically,0
.,0
