TOKEN,NE
The,0
first,0
image,0
is,0
of,0
an,0
archival,0
note,0
with,0
basic,0
metadata,0
",",0
the,0
location,0
in,0
the,0
Yale,0
Edition,0
of,0
Horace,0
Walpole,0
's,0
correspondence,0
",",0
and,0
the,0
provenance,0
of,0
the,0
document,0
.,0
This,0
letter,0
appears,0
in,0
Lewis,0
(,0
1937-83,0
:,0
XXXI,0
",",0
232,0
),0
.,0
Strawberry,0
hill,0
July,0
1,0
st,0
.,0
1785,0
.,0
E,0
G,0
A,0
Mr,B-pers
Walpole,I-pers
begs,0
to,0
know,0
if,0
Thursday,0
or,0
Friday,0
next,0
will,0
be,0
agreeable,0
to,0
Mrs,B-pers
Dickinson,I-pers
to,0
dine,0
at,0
Strawberry,0
hill,0
",",0
when,0
he,0
hopes,0
to,0
have,0
the,0
pleasure,0
of,0
seeing,0
Mr,B-pers
Dickinson,I-pers
too,0
&,0
the,B-pers
two,I-pers
Miſses,I-pers
Clarke,I-pers
",",0
whom,0
he,0
begs,0
Mrs,B-pers
Dickinson,I-pers
to,0
ask,0
",",0
&,0
he,0
will,0
send,0
to,0
Mrs,B-pers
Garrick,I-pers
as,0
soon,0
as,0
he,0
knows,0
the,0
day,0
.,0
He,0
fears,0
it,0
is,0
not,0
proper,0
to,0
ask,0
Mrs,B-pers
Vesey,I-pers
yet,0
",",0
or,0
he,0
shoud,0
be,0
most,0
happy,0
to,0
see,0
Her,0
&,0
An,0
',0
x,0
',0
here,0
relates,0
to,0
the,0
note,0
by,0
a,0
minor,0
hand,0
at,0
the,0
bottom,0
of,0
the,0
page,0
.,0
Mrs,B-pers
Hancock,I-pers
;,0
but,0
he,0
woud,0
not,0
propose,0
any,0
thing,0
to,0
dear,0
Mrs,B-pers
Vesey,I-pers
",",0
if,0
it,0
is,0
not,0
quite,0
right,0
.,0
P.S,0
He,0
directs,0
to,0
Miſs,B-pers
Clarke,I-pers
's,0
lest,0
the,0
Postman,0
not,0
having,0
been,0
at,0
the,0
wedding,0
",",0
shoud,0
mistake,0
E.G.A,0
M,0
rs,0
Vesey,0
's,0
Sister,0
.,0
This,0
page,0
is,0
blank,0
.,0
This,0
page,0
is,0
blank,0
.,0
M,0
r,0
.,0
Walpole,0
",",0
J,0
uly,0
1st,0
1785,0
This,0
endorsement,0
is,0
noted,0
in,0
(,0
1937-83,0
:,0
XXXI,0
",",0
232,0
),0
",",0
but,0
the,0
date,0
is,0
partially,0
obscured,0
in,0
the,0
image,0
.,0
The,0
envelope,0
bears,0
the,0
remains,0
of,0
a,0
postage,0
mark,0
',0
[,B-place
IS,I-place
],I-place
LEWORTH,I-place
',0
in,0
black,0
ink,0
above,0
the,0
address,0
",",0
and,0
is,0
crossed,0
with,0
the,0
number,0
',0
2,0
',0
to,0
denote,0
postage,0
due,0
.,0
To,0
Mrs,B-pers
Dickinson,I-pers
at,0
Miſs,B-pers
Clarke,I-pers
's,0
in,0
Clarges,0
Street,0
London,B-place
This,0
address,0
is,0
written,0
vertically,0
.,0
Remains,0
of,0
a,0
Bishop,0
mark,0
",",0
which,0
reads,0
',0
2,0
',0
and,0
',0
I,0
(,0
Y,0
),0
',0
",",0
indicating,0
the,0
date,0
the,0
letter,0
went,0
through,0
the,0
post,0
was,0
2,0
July,0
1785,0
.,0
A,0
seal,0
in,0
red,0
wax,0
remains,0
intact,0
.,0
