TOKEN,NE
26,0
Jany,0
1785,0
My,0
dearest,0
Friend,0
",",0
How,0
are,0
you,0
--,0
in,0
tolerable,0
spirits,0
I,0
sincerely,0
hope,0
--,0
I,0
send,0
you,0
a,0
handcherchief,0
for,0
which,0
you,0
owe,0
me,0
2/9,0
d,0
--,0
Do,0
not,0
go,0
to,0
Hero,B-pers
's,0
on,0
Sunday,0
",",0
because,0
I,0
can,0
not,0
my,B-pers
Father,I-pers
who,0
has,0
a,0
particular,0
reason,0
for,0
wishing,0
me,0
to,0
dine,0
at,0
home,0
",",0
is,0
gone,0
to,0
beg,0
me,0
off,0
‘,0
To,0
obtain,0
by,0
entreaty,0
the,0
release,0
of,0
(,0
any,0
one,0
),0
",",0
or,0
of,0
oneself,0
",",0
from,0
a,0
penalty,0
",",0
or,0
liability,0
’,0
(,0
OED,0
s.v,0
.,0
beg,0
v.,0
5b,0
.,0
Accessed,0
22-10-2020,0
),0
.,0
if,0
you,0
send,0
an,0
excuse,0
now,0
it,0
will,0
not,0
seem,0
concerted,0
--,0
adieu,0
I,0
am,0
very,0
well,0
--,0
