TOKEN,NE
My,0
dear,0
Friend,0
",",0
we,0
are,0
very,0
much,0
diſsappointeddisappointed,0
not,0
to,0
see,0
you,0
to,0
day,0
at,0
dinner,0
",",0
but,0
the,0
cause,0
of,0
your,0
excuse,0
makes,0
me,0
re,0
ally,0
unhappy,0
I,0
partake,0
all,0
your,0
anxietysanxieties,0
&,0
fears,0
for,0
your,0
dear,0
little,0
Girl,0
--,0
pray,0
let,0
me,0
know,0
particul,0
arly,0
how,0
she,0
does,0
to,0
day,0
--,0
what,0
is,0
her,0
Complaint,0
?,0
I,0
pray,0
she,0
may,0
soon,0
recover,0
&,0
relieve,0
your,0
apprehensions,0
&,0
uneasineſs,0
--,0
I,0
hope,0
to,0
see,0
you,0
soon,0
",",0
I,0
was,0
last,0
night,0
at,0
the,0
Opera,0
with,0
Queen,B-pers
--,0
to,0
night,0
antient,0
Musick,0
--,0
tomorr,0
ow,0
Drawi,0
n,0
groom,0
",",0
I,0
shall,0
call,0
on,0
you,0
Friday,0
--,0
adieu,0
in,0
haste,0
--,0
yours,0
&,0
ever,0
CM.G,B-pers
.,I-pers
9,0
th,0
.,0
April,0
1788,0
S,0
t,0
.,0
James,0
's,0
9,0
th,0
April,0
1788,0
This,0
annotation,0
is,0
written,0
vertically,0
.,0
