TOKEN,NE
44a,0
26,0
th,0
May,0
1784,0
my,0
Dr,0
.,0
Madam,0
AAunt,B-pers
D,I-pers
is,0
pretty,0
well,0
thanks,0
you,0
a,0
Thousand,0
times,0
for,0
your,0
kind,0
inquiries,0
:,0
--,0
she,0
has,0
been,0
at,0
the,0
Abbey,0
to,0
day,0
--,0
much,0
Charmed,0
--,0
begs,0
her,0
Love,0
to,0
you,0
the,0
Dr,0
.,0
Dſs,0
is,0
pretty,0
well,0
did,0
not,0
go,0
to,0
day,0
excuse,0
all,0
faults,0
ever,0
yours,0
GMAPort,B-pers
Miſs,B-pers
Hamilton,I-pers
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
26,0
May,0
84,0
This,0
annotation,0
is,0
written,0
vertically,0
.,0
