TOKEN,NE
My,0
dear,0
Friend,0
!,0
A,0
multitude,0
of,0
Engagements,0
",",0
among,0
the,0
principal,0
of,0
which,0
I,0
reckon,0
the,0
concerns,0
of,0
my,0
poor,0
Poeteſs,0
",",0
have,0
so,0
filled,0
up,0
my,0
time,0
and,0
occupied,0
my,0
mind,0
",",0
that,0
I,0
have,0
hardly,0
had,0
leisure,0
to,0
write,0
a,0
line,0
even,0
to,0
You,0
.,0
I,0
honour,0
you,0
for,0
the,0
warm,0
Sensibility,0
you,0
discover,0
in,0
the,0
cause,0
of,0
this,0
delightful,0
Enthusiast,0
;,0
but,0
I,0
shall,0
not,0
take,0
advantage,0
of,0
your,0
feelings,0
to,0
pick,0
your,0
Pocket,0
because,0
I,0
well,0
know,0
how,0
many,0
demands,0
your,0
bountiful,0
heart,0
has,0
upon,0
its,0
generosity,0
;,0
but,0
tho,0
I,0
sha,0
n't,0
allow,0
your,0
own,0
Purse,0
Strings,0
to,0
open,0
",",0
yet,0
I,0
shall,0
be,0
thankful,0
to,0
You,0
to,0
aſsist,0
me,0
in,0
untying,0
those,0
of,0
some,0
of,0
our,0
friends,0
when,0
You,0
get,0
to,0
Town,B-place
",",0
and,0
dear,0
MrsCarter,B-pers
has,0
offered,0
her,0
aſsistance,0
",",0
in,0
the,0
same,0
cause,0
And,0
did,0
the,0
charming,0
Duchess,0
and,0
her,0
charming,0
friend,0
Mrs,B-pers
:,I-pers
Delany,I-pers
really,0
shed,0
tears,0
over,0
the,0
wild,0
Wood,0
Notes,0
of,0
this,0
moaning,0
Nightingale,0
?,0
That,0
testimony,0
to,0
her,0
talents,0
and,0
her,0
distreſses,0
",",0
is,0
beyond,0
all,0
words,0
.,0
I,0
have,0
written,0
on,0
her,0
Subject,0
to,0
our,0
friends,0
Mr.,B-pers
Walpole,I-pers
",",0
Mrs.,B-pers
Boscawen,I-pers
",",0
Mr.,B-pers
Smelt,I-pers
",",0
Mrs.,B-pers
Montagu,I-pers
Pepys,B-pers
and,0
a,0
few,0
others,0
who,0
very,0
kindly,0
offer,0
me,0
their,0
Aſsistance,0
and,0
have,0
begun,0
a,0
little,0
Subscription,0
.,0
I,0
am,0
exceedingly,0
at,0
a,0
loſs,0
what,0
to,0
do,0
with,0
her,0
;,0
she,0
has,0
Six,0
pretty,0
little,0
children,0
and,0
a,0
husband,0
so,0
stupid,0
as,0
to,0
be,0
incapable,0
of,0
any,0
but,0
the,0
most,0
slavish,0
and,0
least,0
profitable,0
employments,0
;,0
she,0
is,0
eight,0
and,0
twenty,0
",",0
slender,0
and,0
not,0
ill,0
made,0
;,0
her,0
face,0
plain,0
but,0
not,0
disagreeable,0
",",0
her,0
countenance,0
rather,0
pensive,0
than,0
sad,0
",",0
her,0
pronunciation,0
vulgar,0
and,0
provincial,0
",",0
but,0
her,0
taste,0
uncommonly,0
accurate,0
and,0
her,0
Sentiments,0
very,0
noble,0
",",0
And,0
we,0
have,0
had,0
an,0
opportunity,0
of,0
discovering,0
that,0
her,0
principles,0
are,0
haughtily,0
just,0
.,0
The,0
Night,0
-,0
Thoughts,0
and,0
the,0
Paradise,0
Lost,0
These,0
are,0
",",0
respectively,0
",",0
The,0
Complaint,0
:,0
or,0
",",0
Night-Thoughts,0
on,0
Life,0
",",0
Death,0
",",0
&,0
Immortality,0
(,0
1742-1745,0
),0
by,0
Edward,0
Young,0
and,0
Paradise,0
Lost,0
(,0
1667/1674,0
),0
by,0
John,B-pers
Milton,I-pers
.,0
are,0
the,0
Two,0
Poems,0
which,0
she,0
is,0
best,0
acquainted,0
with,0
",",0
and,0
on,0
which,0
she,0
has,0
