TOKEN,NE
My,0
dear,0
Friend,0
I,0
seize,0
this,0
Scrap,0
of,0
paper,0
in,0
an,0
empty,0
house,0
which,0
we,0
are,0
come,0
to,0
see,0
",",0
to,0
offer,0
my,0
very,0
hearty,0
congratulation,0
on,0
Your,0
happy,0
prospects,0
.,0
May,0
they,0
be,0
realized,0
with,0
the,0
enjoyment,0
of,0
every,0
bleſsing,0
!,0
Amen,0
!,0
An,0
unforeseen,0
Accident,0
",",0
the,0
illneſs,0
of,0
a,0
dear,0
friend,0
detains,0
us,0
here,0
till,0
Monday,0
",",0
shou,0
'd,0
the,0
happy,0
Event,0
take,0
place,0
before,0
that,0
Mrs.,B-pers
G,I-pers
.,I-pers
is,0
afraid,0
You,0
will,0
be,0
distreſt,0
for,0
neceſsary,0
Linnen,0
&,0
c,0
;,0
as,0
we,0
were,0
to,0
have,0
come,0
back,0
to,0
morrow,0
to,0
have,0
provided,0
for,0
Your,0
reception,0
.,0
In,0
that,0
case,0
You,0
must,0
provide,0
for,0
yourself,0
just,0
for,0
a,0
day,0
till,0
we,0
come,0
",",0
which,0
will,0
be,0
certainly,0
on,0
Monday,0
.,0
We,0
must,0
beg,0
a,0
night,0
's,0
lodging,0
or,0
two,0
in,0
the,0
Adelphi,0
--,0
Wensday,0
I,0
go,0
to,0
MrsBoscawen,B-pers
's,0
for,0
a,0
Week,0
--,0
God,0
bleſs,0
You,0
I,0
write,0
upon,0
the,0
Step,0
of,0
a,0
StairCase,0
.,0
--,0
H,B-pers
M,I-pers
--,0
The,0
Old,0
Woman,0
is,0
apprised,0
to,0
receive,0
any,0
orders,0
you,0
may,0
send,0
to,0
her,0
10,0
June,0
",",0
Kent,B-place
1785,0
In,0
my,0
confusion,0
I,0
have,0
directed,0
Your,0
Letter,0
to,0
the,0
Maid,0
There,0
are,0
two,0
addresses,0
",",0
the,0
first,0
of,0
which,0
(,0
p.4,0
),0
is,0
unmarked,0
by,0
the,0
post,0
",",0
whilst,0
the,0
second,0
(,0
below,0
the,0
postscript,0
on,0
p.2,0
),0
bears,0
stamps,0
.,0
To,0
Miſs,B-pers
Hamilton,I-pers
Remains,0
of,0
a,0
stamp,0
",",0
which,0
reads,0
‘,0
36,0
.,0
MAID,0
STONE,0
’,0
.,0
Clarges,0
Street,0
Picadilly,0
London,B-place
This,0
address,0
is,0
written,0
vertically,0
in,0
the,0
middle,0
of,0
the,0
page,0
.,0
Remains,0
of,0
a,0
stamp,0
",",0
which,0
reads,0
‘,0
11,0
IU,0
’,0
",",0
indicating,0
the,0
date,0
on,0
which,0
the,0
letter,0
went,0
through,0
the,0
post,0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
This,0
second,0
address,0
seems,0
to,0
have,0
been,0
written,0
first,0
",",0
before,0
Hannah,0
More,0
realised,0
it,0
needed,0
to,0
be,0
changed,0
",",0
after,0
which,0
she,0
wrote,0
the,0
correct,0
address,0
on,0
what,0
was,0
then,0
the,0
inside,0
of,0
the,0
sheet,0
",",0
and,0
sent,0
it,0
after,0
refolding,0
the,0
sheet,0
so,0
that,0
the,0
latter,0
became,0
the,0
outside,0
(,0
which,0
was,0
subsequently,0
stamped,0
by,0
the,0
post,0
),0
.,0
Remains,0
of,0
a,0
seal,0
",",0
in,0
red,0
wax,0
.,0
To,0
Mrs.,B-pers
Lovers,I-pers
at,0
Mrs.,B-pers
Garrick,I-pers
's,0
Adelphi,0
London,B-place
This,0
address,0
is,0
written,0
vertically,0
in,0
the,0
middle,0
of,0
the,0
page,0
.,0
