TOKEN,NE
The,0
first,0
image,0
is,0
of,0
an,0
archival,0
note,0
with,0
basic,0
metadata,0
",",0
the,0
location,0
in,0
the,0
Yale,0
Edition,0
of,0
Horace,0
Walpole,0
's,0
correspondence,0
",",0
and,0
the,0
provenance,0
of,0
the,0
document,0
.,0
This,0
note,0
appears,0
in,0
Lewis,0
(,0
1937-83,0
:,0
XXXI,0
",",0
275,0
),0
.,0
My,0
veriest,0
dear,0
Madam,0
I,0
shall,0
like,0
Saturday,0
just,0
as,0
well,0
as,0
Wednesday,0
.,0
It,0
is,0
true,0
I,0
was,0
disengaged,0
for,0
the,0
last,0
but,0
to,0
you,0
",",0
but,0
I,0
have,0
had,0
a,0
posthumous,0
Engagement,0
since,0
I,0
saw,0
you,0
.,0
Ly,B-pers
Frances,I-pers
Douglas,I-pers
sent,0
to,0
me,0
for,0
Wednesday,0
;,0
I,0
pleaded,0
my,0
doubtfull,0
promise,0
for,0
wednesday,0
or,0
saturday,0
",",0
but,0
said,0
if,0
it,0
proved,0
the,0
latter,0
",",0
I,0
woud,0
come,0
to,0
her,0
.,0
However,0
",",0
I,0
will,0
certainly,0
call,0
on,0
you,0
on,0
my,0
Way,0
to,0
Ham,B-place
",",0
Lady,0
Frances,0
Douglas,0
had,0
a,0
house,0
in,0
Petersham,0
",",0
Ham,0
.,0
&,0
hope,0
to,0
find,0
the,0
outside,0
of,0
Mr,B-pers
Dickenson,I-pers
's,0
head,0
as,0
sound,0
as,0
the,0
Inside,0
--,0
whether,0
his,0
heart,0
is,0
as,0
whole,0
",",0
Miſs,B-pers
Clarke,I-pers
best,0
knows,0
.,0
I,0
am,0
the,0
whole,0
Trio,0
's,0
most,0
devoted,0
HW,B-pers
.,0
July,0
21,0
st,0
1788,0
F,0
Honble.HonourableWalpole,B-pers
July,0
1788,0
This,0
annotation,0
is,0
written,0
vertically,0
in,0
the,0
left-hand,0
margin,0
.,0
